お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,1位,ペッタ,耳元で「もう沸いてるよ」と叫ばれる,36,80.28,すーず(2)/アナゴさん/幽体/毒念/若干名(3)/しゅうぴょんz/パテ(2)/オズ/かごの中の鳥/のとさわ/うましか(2)/ありあ/ましましのしま(2)/デミ侍/鮭の皮(2)/ふもー/倉田 をるけ/ドロップシンカー/2番管/ベンジャミン/ﾋﾞｰﾄ糖/ハルマレ(2)/昨日のおみや(3)/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,2位,tomo,点滴がボコボコ沸騰してる,32,74.63,うえじゅん/アナゴさん/毒念/遠くを見ている/さいころちゃらみん/中サラ/茶華な/泥だ/ラジウス/ましましのしま/ニカフルサワ/カンガルーノート(2)/釜ちびちび/なかにし/カナリカリガ・タカ/2番管/掻痒(3)/又三郎/風邪め/りんかんがっこう/回転木馬でデッドヒート/はじめようず/清水 選手権大会/昨日のおみや/ペッタ(2)/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,2位,ごはんリーベルト,空襲じゃーーー！！でぶち上がる,32,74.63,危機ジュラフ/ほに/ここはが/鈴木/かねまる/さいころちゃらみん/こそば(2)/OilDrinker(2)/パテ(2)/デリカットケント/のとさわ(2)/うましか/ありあ(2)/物数/ニカフルサワ(2)/カンガルーノート/ほろほろ/ワラピプロMEGAMAX/釜ちびちび/akamutu(2)/くすも/風邪め/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,4位,新Goo,ヘッドホンぽい補聴器,31,73.22,危機ジュラフ/うえじゅん/ほに(2)/ここはが/鈴木/若干名/デリカットケント/青いかさ/のとさわ/中サラ/うましか(2)/少しだけ賢い/ハングリー竹中/ましましのしま/カンガルーノート/ほろほろ/釜ちびちび/なかにし/ふもー/れれれのれき/2番管/回転木馬でデッドヒート/赤黄色/ﾋﾞｰﾄ糖/きらら/きみをゆるさない。/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,5位,アキ,19時までオールナイト,30,71.81,危機ジュラフ/新Goo(2)/IWA/アナゴさん/かねまる/ぴょん/若干名/さいころちゃらみん/しゅうぴょんz/OilDrinker/デリカットケント/オズ/青いかさ/茶華な/ラジウス/ましましのしま(3)/カンガルーノート/ワラピプロMEGAMAX/ふもー/倉田 をるけ/れれれのれき/又三郎/ベンジャミン/回転木馬でデッドヒート/きらら/ハルマレ/ネオ
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,5位,覇道きてぃ,裏拍で咳き込む,30,71.81,すーず/うえじゅん/アナゴさん/幽体/ここはが/ダンス部/ぴょん/若干名/xixi/ひなた/青いかさ/のとさわ(2)/うましか/ハングリー竹中/ありあ/泥だ/ましましのしま/灰色こたつ/れれれのれき/2番管/掻痒/ベンジャミン/風邪め/りんかんがっこう(2)/tomo(2)/ハルマレ/ペッタ
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,7位,遠くを見ている,最後に耳ついてるか確かめてた,28,68.99,すーず(2)/ここはが/若干名/しゅうぴょんz/xixi/こそば(2)/ダダダチョウ/お散歩BAR(3)/泥だ/ましましのしま/ニカフルサワ(2)/鮭の皮/釜ちびちび/akamutu(2)/倉田 をるけ/2番管/おかたし/高見盛/ペッタ/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,8位,akamutu,氷川きよしのレコードを擦ったりせずに一曲聞いて帰った,27,67.58,中原ぽ麦/新Goo/うえじゅん/アナゴさん/ほに/鈴木/ダンス部(3)/しゅうぴょんz/こそば/OilDrinker(2)/ダダダチョウ/茶華な/鮭の皮/ゆーびっく/れれれのれき(3)/掻痒/清水 選手権大会/ハルマレ/昨日のおみや/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,8位,ワラピプロMEGAMAX,スクラッチする度に指を舐めてる,27,67.58,赤ぺこり/危機ジュラフ/ノビッタ/こそば/OilDrinker/デリカットケント(2)/オズ/白身魚のフライ/青いかさ/中サラ(2)/そいそーす(3)/うましか/よしのうら/カンガルーノート/くすも/otogi/きらら/ハルマレ/ペッタ/ネオ/投票ボーナス(3)
9406_0969_UTY,2022-10-07,107人,100歳のDJの仕事っぷりを教えてください,NA,10位,倉田 をるけ,「ですくぞっきー」って言う,26,66.16,赤ぺこり/うえじゅん/頭脳まさき(3)/幽体/ぴょん/青いかさ/泥だ/ほろほろ/なかにし/ゆーびっく(3)/ふもー/akamutu/アカイダダリオのD/カナリカリガ・タカ/くすも/回転木馬でデッドヒート/きらら/清水 選手権大会/ネオ/投票ボーナス(3)
