お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,1位,ゆうのう,笑っていいとでも,64,91.36,ジョンとも/充/町田市男子(2)/石/あると(3)/オモチョレ/うりうりウリマンジャロ/sAwArA/なちょ(2)/詫びシャイニング/堅あげポテト好き/HS三遊間(2)/しゅうしゅう(3)/めぞん深刻/探偵Ｏ/骨密度/猫ガンプ/半ちく/わきごん。/Heaven/ゔぉん(3)/塩分(2)/kou/Y-Not/白キごはん/ディレードスチール(2)/サンプリ/お嬢様ですわぁ/アーマーナイトハブザガン/続きを読む(2)/冷食パスタレビュー/みちる/人間/なまこP(2)/マンションポエム/ドガ(2)/机上で実演/かぼちゃのばしゃ(3)/井戸で寝る/だんしゃり君/揚げたてメンチメン/ミズイチ/夜食/waaaan/檀家/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,2位,白身魚のフライ,『みなさんには今から大喜利をしてもらいます』,56,84.24,町田市男子/石/わんわんお/〜トリコ、完結〜/小テスト/うりうりウリマンジャロ/森/sAwArA/ハッスル運動会/詫びシャイニング(2)/ななし/HS三遊間/キムさん(3)/かぎや/半ちく/支援魔/赤い髪/Heaven/クルペッコの手羽元/イワザル(3)/ももひき/ゔぉん(2)/塩分/シーラオカンス(2)/ディレードスチール/サンプリ/お嬢様ですわぁ/カステラ伯爵(2)/続きを読む/冷食パスタレビュー(2)/人間/なまこP/だんしゃり君(2)/hashiba/揚げたてメンチメン/ミズイチ(2)/こんなところにエビチリ(3)/夜食/shu/みなも/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,3位,半ちく,ハゲの時点で「殺意あり」とされる,54,82.46,ジョンとも/土編に花でゴミと読む/オモチョレ/賢者愚/ティッシュミルク(2)/森(2)/なあはう/逆走(3)/BFGH/のだofなが(2)/HS三遊間/架空の島田/ぷう３(2)/さしみ(2)/ネキ/赤い髪/ひんやり麦茶(3)/パックポッカ(2)/いちご/ゔぉん/坂道のぼる/白キごはん/サンプリ/近視性乱視/お嬢様ですわぁ/グッチ裕三の歯(2)/続きを読む(2)/肌触り/冷食パスタレビュー/みちる/なまこP/紫式部舌ピ/かぼちゃのばしゃ(3)/hashiba/夜食/waaaan/みなも/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,4位,すでショ,無罪を勝ち取った後、死刑が確定した,53,81.57,ジョンとも/充/石/わんわんお/あると/オモチョレ/放尿魔/sAwArA/逆走(3)/ハッスル運動会/ななし/のだofなが(2)/かぎや/ぷう３(2)/めぞん深刻/さしみ/ネキ(2)/赤い髪/Heaven/Isamu/ゔぉん/白キごはん/ディレードスチール/サンプリ/近視性乱視/rayleigh/アーマーナイトハブザガン(2)/やや不安(2)/やる/肌触り/なまこP/机上で実演(3)/紫式部舌ピ(2)/ゆうのう/揚げたてメンチメン/ミズイチ(2)/つきかかか(2)/shu/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,5位,白キごはん,「ここ笑うとこですよ」って言う本当におかしい人がいる,47,76.24,町田市男子(2)/石(3)/土編に花でゴミと読む/エスニック美女軍団/〜トリコ、完結〜/オモチョレ/すでショ/ヒカル/小テスト/うりうりウリマンジャロ/放尿魔/なあはう/キムさん(3)/架空の島田/めぞん深刻/さしみ/真っ当リョーシカ/半ちく/支援魔/フィジカル非力(3)/フェルメール/塩分/夭手/人間/なまこP/マンションポエム/紫式部舌ピ/だんしゃり君(2)/ミズイチ/こんなところにエビチリ(3)/コーラ中将/檀家(2)/みなも/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,6位,こんなところにエビチリ,笑いの絶えないスラムがある。,44,73.57,土編に花でゴミと読む/白身魚のフライ/すでショ/小テスト/うりうりウリマンジャロ/ティッシュミルク/なあはう/ハッスル運動会/詫びシャイニング(2)/かぎや/めぞん深刻/さしみ/げんき(2)/セトピア/ももひき(3)/坂道のぼる(2)/Y-Not/白キごはん/カステラ伯爵/アーマーナイトハブザガン(2)/910器(3)/やる/人間/なまこP/ゆうのう/井戸で寝る/つきかかか(2)/スパルタ/shu/檀家(3)/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,6位,やる,貰い笑いで全滅した村がある,44,73.57,ジョンとも(2)/オモチョレ/森(3)/BFGH/堅あげポテト好き(3)/のだofなが(2)/カナリカリガ・タカ/かぎや/架空の島田/とんじる(2)/めぞん深刻/さしみ/ネキ/げんき/半ちく(3)/支援魔/セトピア/いちご/フェルメール/ゔぉん(2)/Y-Not/ディレードスチール/サンプリ/グッチ裕三の歯/みちる/なまこP(2)/hashiba/細(2)/shu/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,8位,石,ロシアにめちゃくちゃ大喜利強い奴がいる,38,68.23,白身魚のフライ/エスニック美女軍団/あると/放尿魔/森/sAwArA/詫びシャイニング/BFGH/カナリカリガ・タカ/架空の島田(3)/たいら(2)/探偵Ｏ/骨密度/濃いめの赤/パックポッカ/イワザル/かーむ(2)/kou(2)/サンプリ/近視性乱視/おぴょぴょ/資本ネコ/冷食パスタレビュー/暴風よ吹け/ミズイチ/こんなところにエビチリ(3)/夜食/waaaan/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,9位,夜食,執行直前の一言で何人連れていけるか,37,67.34,石/小テスト/逆走(3)/詫びシャイニング/のだofなが/架空の島田/真っ当リョーシカ/赤い髪/Isamu(2)/ゔぉん/近視性乱視/rayleigh(2)/続きを読む/冷食パスタレビュー/みちる/マンションポエム/ねこめんたい/かぼちゃのばしゃ/暴風よ吹け/ミズイチ/細/こんなところにエビチリ(3)/スパルタ/コーラ中将/shu/檀家(3)/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,10位,覇道きてぃ,面白いとき、踊る,36,66.45,エスニック美女軍団/わんわんお/すでショ/うりうりウリマンジャロ/放尿魔/BFGH/かぎや/架空の島田/とんじる/めぞん深刻/たいら(2)/さしみ/ネキ/骨密度/支援魔/セトピア/ひんやり麦茶(3)/パックポッカ/サバまみれ/釜ちびちび/kou/白キごはん/お嬢様ですわぁ/やる/肌触り(2)/冷食パスタレビュー(2)/マンションポエム/紫式部舌ピ/平下(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,11位,かと,「死ぬwww」って言ったオタクは死んだ,34,64.67,充/オモチョレ/ヒカル(2)/ネガ/BFGH/堅あげポテト好き/架空の島田/とんじる/たいら/はいどぼーい/わきごん。/Isamu/クルペッコの手羽元(2)/ももひき/ゔぉん(2)/かーむ(2)/塩分/910器(3)/資本ネコ/冷食パスタレビュー/みちる/ねこめんたい/hashiba/ミズイチ/こんなところにエビチリ(2)/夜食/shu
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,11位,堅あげポテト好き,遺影で初めて笑った顔見て泣く,34,64.67,わんわんお/ヒカル/放尿魔(2)/いぬまる/sAwArA/ハッスル運動会/詫びシャイニング/ななし(2)/BFGH/循環器/さしみ/半ちく/Heaven/ひんやり麦茶/いちご/イワザル/ゔぉん/カステラ伯爵/しろゆり(2)/やや不安/続きを読む/なまこP/マンションポエム/ドガ(2)/ねこめんたい/暴風よ吹け/waaaan/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,11位,放尿魔,執行の瞬間、少しだけ笑った,34,64.67,小テスト/ティッシュミルク(2)/なあはう/逆走/ハッスル運動会/詫びシャイニング(2)/かぎや/循環器/はいどぼーい/さしみ(2)/ネキ/なぐ(2)/骨密度/月光キツ(2)/ゔぉん/白キごはん/サンプリ/rayleigh/続きを読む/なまこP(2)/ねこめんたい/ゆうのう(2)/揚げたてメンチメン/こんなところにエビチリ/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,11位,賢者愚,被告が弁護士に「もう、良いんです」と言って微笑む,34,64.67,土編に花でゴミと読む/白身魚のフライ/小テスト/放尿魔/なちょ(2)/逆走(3)/ハッスル運動会/ななし/さしみ/げんき/半ちく(2)/濃いめの赤(2)/ゔぉん/坂道のぼる/Y-Not/白キごはん/ディレードスチール/続きを読む/紫式部舌ピ/井戸で寝る/hashiba/つきかかか(2)/スパルタ/夜食/shu/投票ボーナス(3)
4176_3236_QFQ,2023-06-18,142人,笑ったら死刑の世界,NA,15位,げんき,べっぴんさん、べっぴんさん、べっぴんさん、べっぴんさん,32,62.89,エスニック美女軍団/小テスト/森/いぬまる/カナリカリガ・タカ/かぎや/たいら/なぐ/Isamu/セトピア/クルペッコの手羽元/月光キツ/フェルメール/サバまみれ/シーラオカンス/近視性乱視/カステラ伯爵/グッチ裕三の歯/アーマーナイトハブザガン/資本ネコ/続きを読む/冷食パスタレビュー/なまこP/紫式部舌ピ/waaaan/da/shu/檀家/みなも/投票ボーナス(3)
