お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,1位,ンツ,割りバシも洗わされている,25,77.41,キャッツアイ/ふもー/ガッボデ/やまめ(2)/brooks/tomo/おあつらえ(3)/さっつん(2)/コウ/ニンニキニキニキ/里見英次郎/赤い髪/きゅーきゅー(3)/みやまる/ぺんぺん草(2)/ニューロン/きゃすが/きお
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,2位,@obasuma,安易にトーナメントを開いた,23,74.1,はっぴーえんど/業務用虚無/ふもー/ンツ/わからない(2)/ピロ式/水谷新太郎/やまめ/ザイチェフ閣下/tomo/おあつらえ/さっつん/＃の中のカマ吉くん/春屋○イ/渡利　巣手呂/ドキンちゃん(不整脈)(2)/きゅーきゅー/植田/さいころちゃらみん/ぺんぺん草/きお
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,2位,みやまる,「まずは君が靴を履け」,23,74.1,ンツ/熱と気体(2)/わからない/やまめ/ザイチェフ閣下(2)/Ｓ.虚無/しもむら/ゴボウボゴ/tomo/毒桃(3)/えりっく/植田/B群/男も育休(2)/きお/とりっく(3)
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,4位,brooks,破壊し尽くしたシンデレラが１２時の鐘で我に帰る,19,67.48,みるみるう/業務用虚無/ふもー/くろうとチェリー/パピ4/やまめ/コウ/白黒まみれ(2)/きゅーきゅー(2)/ぺんぺん草(3)/ニューロン(2)/きお(3)
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,4位,きお,ゾンビになった王子様に銃口を向けてる所から始まる,19,67.48,業務用虚無(2)/バジルごはん/ふもー/ンツ/わからない/水谷新太郎(3)/Ｓ.虚無/しもむら(2)/白黒まみれ/思い出のサンサロ/きゅーきゅー/ぺんぺん草/ニューロン/揚げたてメンチメン/きゃすが
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,4位,ドキンちゃん(不整脈),ドレスも靴もワークマンのおかげで何とかなる,19,67.48,道化(2)/魂の裏切りの夜/バジルごはん/ふもー(2)/ンツ/わからない/やまめ/しもむら/tomo/さっつん/白黒まみれ(2)/きゅーきゅー/植田/ニューロン/きゃすが/とりっく
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,4位,マジ貴族,｢下駄じゃダメだ下駄じゃダメだ｣,19,67.48,みるみるう/はっぴーえんど/業務用虚無/道化/Ｓ.虚無/八子八百/コウ/かくれどり/えりっく/ドキンちゃん(不整脈)/きゅーきゅー/みやまる(2)/ぺんぺん草(2)/きゃすが/とりっく(3)
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,8位,八子八百,「こんなものがあるから」と言って、ガラスの靴をマグマの中に落とした,16,62.52,業務用虚無(2)/道化(3)/しもむら/brooks/さっつん/毒桃(2)/思い出のサンサロ(2)/きゅーきゅー/植田/とりっく(2)
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,9位,なべわたなべ,ガラスのエアマックス,15,60.86,ンツ(2)/パピ4/やまめ/ザイチェフ閣下/しもむら/ゴボウボゴ/おあつらえ(3)/八子八百/さいころちゃらみん/B群/ニューロン(2)
8917_7428_YDO,2022-04-04,67人,2022年公開『シン・シンデレラ』で話題となった驚きの展開とは？,NA,9位,ニューロン,前方後円墳に足を突っ込んだシンデレラを見た王子が「ピッタリだ…」と呟く,15,60.86,みるみるう/はっぴーえんど/バジルごはん/しもむら/さっつん/八子八百/かくれどり/渡利　巣手呂/赤い髪/きゅーきゅー/ぺんぺん草/揚げたてメンチメン(2)/きゃすが/とりっく
