お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,1位,こたつ,調子に乗ってる瓦がある,33,80.31,焼きそばペンギン/赤鯉/半丙太/渡利　巣手呂(2)/循環/コク(2)/キャッツアイ/ゆめみ/じゃん/うえじゅん/ブイマツ/アルマジき(2)/射的屋/少しだけ賢い/又三郎/＃の中のカマ吉くん/しろねこ/ここはが/かみず/ふわっと(2)/hingashi(2)/風邪め/剛腕(3)/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,2位,帰る亭中野周辺,二度見,32,78.75,納屋の鍵/じろう(2)/pxxxxx2(3)/循環/釜ちびちび/悪魔が夜来る/世界/ゆめみ/うえじゅん/高見盛/射的屋/青いかさ/ちぇん(3)/2ミリのおもち/ここはが/ボブ西野/みやまる/おきよ/明石(3)/杏露酒(2)/ハゲイナズマ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,3位,ゆめみ,この辺にあったらアクセントでかわいい,29,74.07,納屋の鍵/3ねこ/甜/渡利　巣手呂/長老_M/砂/気球マイスター/ドゥラちゃん/寿司ブルドーザー/杉もち/うえじゅん/ブイマツ/アルマジき/射的屋(2)/Y氏/ボブ西野(2)/定数/ふわっと(3)/hingashi/ミズノエル(2)/そいそーす/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,4位,渡利　巣手呂,カレンダーを過去にめくる,25,67.83,ラジウス/焼きそばペンギン/pxxxxx2(2)/半丙太(2)/砂(2)/んん゛/デミ侍/釜ちびちび/ドゥラちゃん/ikdboy(2)/ゆめみ/射的屋(2)/2ミリのおもち/里/かみず/明石/杏露酒/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,4位,焼きそばペンギン,同じ祭を繰り返す村は要らない,25,67.83,納屋の鍵/半丙太/3ねこ/甜/渡利　巣手呂(2)/合鴨の世界/コク(2)/気球マイスター/ドゥラちゃん(2)/ゆめみ/いずみ協同組合/うましか(2)/少しだけ賢い/Y氏/しろねこ/ここはが/剛腕/泥だ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,6位,ガッボデ,勢いよく海老を剥く,24,66.27,焼きそばペンギン/赤鯉/江戸の松原(2)/合鴨の世界/ましましのしま/大喜利の練習/あっきーな/ドゥラちゃん(2)/悪魔が夜来る/sakamata2/うえじゅん/ブイマツ/青いかさ/＃の中のカマ吉くん/むもん/寺井/ヌペシコ/杏露酒/こたつ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,6位,昨日のおみや,盆踊りのBGMを1.5倍速にする,24,66.27,ラジウス/江戸の松原/帰る亭中野周辺/気球マイスター/ましましのしま(2)/ゆめみ/じゃん/うましか/アルマジき/射的屋/少しだけ賢い/ううここ/Y氏/物数/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/グミガム/里/むもん/1(2)/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,8位,ドゥラちゃん,写真より全然チーズ少ないピザだった,23,64.72,半丙太/3ねこ/甜/キャッツアイ/いずみ協同組合/sakamata2(2)/アルマジき/ジェ谷/ダスチン・コフマン/物数/＃の中のカマ吉くん/しろねこ/ここはが/かみず(2)/ふわっと/hingashi(3)/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,8位,少しだけ賢い,銀のつむじ風を5個集めることでも,23,64.72,納屋の鍵(2)/じろう/昨日のおみや/ドロップシンカー/さけのなかのいくら/うましか(2)/アルマジき/すくみ/さっくら観光(2)/射的屋/ダスチン・コフマン/物数/又三郎(2)/寺井/ヌペシコ/泥だ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,8位,青いかさ,トンボが思ったよりも耐えた,23,64.72,納屋の鍵/甜/気球マイスター/ドゥラちゃん/じゃん/高見盛/シンマイ子/射的屋/少しだけ賢い/＃の中のカマ吉くん/グミガム(2)/むもん/かみず/寺井/ヌペシコ(3)/ミズノエル(2)/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,11位,キャッツアイ,まだ宿題が終わってない子がいる,22,63.16,半丙太/3ねこ/気球マイスター/釜ちびちび/ドゥラちゃん/世界/じゃん/いずみ協同組合(3)/シンマイ子/青いかさ/Y氏/かみず/寺井/hingashi/泥だ/ミズノエル(2)/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,11位,ドロップシンカー,誰も綿菓子を買わないと,22,63.16,焼きそばペンギン/昨日のおみや(2)/んん゛/あっきーな/悪魔が夜来る/射的屋/青いかさ/定数(2)/1(3)/風邪め/おきよ/杏露酒/カンズメ(2)/毒念/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,あっきーな,駄々っ子の全力,21,61.6,ラジウス/135度(2)/渡利　巣手呂/大喜利の練習/んん゛/ドゥラちゃん/ikdboy/じゃん/いずみ協同組合(2)/高見盛/鮒侍/ふわっと(2)/寺井/風邪め/みやまる/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,しろねこ,「刺激が無い」と嘆いている村があった,21,61.6,ライトオンキュー/半丙太/甜/長老_M/気球マイスター/ましましのしま/ドロップシンカー/アルマジき/Y氏(2)/物数/＃の中のカマ吉くん(2)/グミガム/里/1/ふわっと/泥だ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,ブイマツ,坊主と喪主の温度差,21,61.6,納屋の鍵/ラジウス/ガッボデ/焼きそばペンギン/昨日のおみや/長老_M/気球マイスター/あっきーな(2)/さけのなかのいくら/うましか/高見盛/しろねこ/ここはが/ボブ西野/むもん/1/泥だ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,寺井,バカカジノでクソデカルーレットが営業を開始,21,61.6,ライトオンキュー/昨日のおみや/長老_M/まーちゃん(3)/ドゥラちゃん(3)/ikdboy/寿司ブルドーザー/うましか(3)/うえじゅん/アルマジき/少しだけ賢い/Y氏/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,射的屋,コメンテーターが喋るときに回してしまう架空のろくろから生まれた、行き場のない「回転」が積もり積もって,21,61.6,合鴨の世界/昨日のおみや(3)/コク/ドロップシンカー/アルマジき/ジェ谷/すくみ/物数(2)/鮒侍/ヌペシコ/剛腕(3)/泥だ/ハゲイナズマ/投票ボーナス(3)
3643_0984_SGT,2022-11-09,100人,竜巻はこんな理由で発生することもある,NA,13位,風邪め,木原さんの冗談,21,61.6,ライトオンキュー/ガッボデ/合鴨の世界/昨日のおみや(2)/んん゛/ドゥラちゃん/寿司ブルドーザー/アルマジき/少しだけ賢い/ううここ/ちぇん(2)/＃の中のカマ吉くん/しろねこ/里/むもん/うわぁ/投票ボーナス(3)
