お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,1位,Chunbeam,こんな不正初めて,45,85.8,月の瞼/りす/ホソカワタタ/大晦日/TOEIC5点/しろねこ/lol子/ウラニワ/899(2)/初対面/さすけのお兄/猫撫での樹/犬ドリル/sasuke/仁義/wanumayu/さめかす/nada/長老_M/みらきの/白昼ドードー/さかさままさか/chiwachiwa/えすぷ/ぜ。/gas/落雁/ミズイチ/アイワ/綿白 雪/アンフィ/まちょ/泥豚/えーす/勝る/んぬ/ささくれ/螺旋貝柱/灰色こたつ(3)/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,2位,白昼ドードー,ここで考えないで,41,81.07,骨密度/月の瞼/とりふぐ/5.5畳/らうかった/おおちゃん@ジャン鶴/りす/懐ヒロイン/800/猫ガンプ/国民/ウラニワ/犬ドリル/sasuke/えつこちゃん/まったん冷え性/黒太郎/あまちゃんIII/阿吽/さめかす/椎茸キング/長老_M/ハリコテ/まきな/ちゃ柴/さかさままさか(2)/shaman/よれん/gas/落雁/しばとも/アンフィ/マービィ/泥豚/prpp/んぬ/ささくれ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,3位,えーす,先生の短所まだ書けます,37,76.34,とりふぐ/5.5畳/りす/大晦日/TOEIC5点/しろねこ/800/ベモペギ/国民/lol子(2)/ウラニワ(2)/レッシー/さすけのお兄/ごまもなか/sasuke/えつこちゃん/まったん冷え性/あまちゃんIII/椎茸キング/長老_M/みらきの/ちきちきた/鼻腔炭酸/chiwachiwa/くらげ/アイワ/ほろほろ/休憩新人ポンコツ/アンフィ/さむちょ/かみそん/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,4位,らうかった,でっかい字で埋めればいいよ,35,73.98,骨密度/とりふぐ/5.5畳/ホソカワタタ/しろねこ/無明海/カントリーマアム/国産/899/さすけのお兄/sasuke(2)/まったん冷え性/黒太郎/みらきの/ゃまゃま/サバまみれ/鼻腔炭酸/shaman/gas/ミズイチ/直ちに下校する/アイワ/カナリカリガ・タカ/マービィ/薄荷飴(2)/んぬ(2)/らいてふのさと(2)/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,5位,とりふぐ,君にこの書体は合わない,34,72.8,おおちゃん@ジャン鶴/ホソカワタタ/カワウソ踊り食い/大晦日/ベモペギ/国民/国産/初対面/黒太郎/wanumayu/nada/椎茸キング/生身/長老_M/ちきちきた/鼻腔炭酸/アナゴさん/shika shika/さかさままさか/きゃりーまらまら(2)/起きニキ(2)/綿白 雪/ほろほろ/休憩新人ポンコツ/えーす/prpp/ささくれ/苲/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,6位,800,もう直接叱ってください,33,71.62,5.5畳/おおちゃん@ジャン鶴/りす/カワウソ踊り食い(2)/懐ヒロイン/ぷるちぽん/ウラニワ/初対面/さすけのお兄/犬ドリル/sasuke/あまるる/ぺんぺん草/黒太郎/wanumayu/阿吽/nada/みらきの/白昼ドードー/ハリコテ/サバまみれ/さかさままさか/きゃりーまらまら/gas/ほろほろ/泥豚/prpp/んぬ/灰色こたつ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,6位,猫ガンプ,ありがとね、教えるくん,33,71.62,骨密度/みやぁ/とりふぐ/めめる/おおちゃん@ジャン鶴/ミニお馬/懐ヒロイン/にじょー/ベモペギ/ウラニワ(2)/ぺんぺん草/すけきよ/あまちゃんIII/nada/鼻腔炭酸/アナゴさん/さかさままさか/shaman/よれん(2)/gas/休憩新人ポンコツ/マービィ/さむちょ/かみそん/んぬ/らいてふのさと(2)/灰色こたつ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,8位,sasuke,わかってから来て,32,70.43,月の瞼/りす/ホソカワタタ/カワウソ踊り食い/しろねこ/懐ヒロイン/800/ベモペギ/ウラニワ/899(2)/犬ドリル/ごまもなか/仁義/えつこちゃん/黒太郎/wanumayu/あまちゃんIII/阿吽/さめかす/nada/生身/長老_M/ハリコテ(2)/gas/優しさの木/ぎゃら/泥豚/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,9位,さかさままさか,序盤に殺しすぎだ,30,68.07,骨密度/月の瞼/とりふぐ/カワウソ踊り食い/TOEIC5点/あかこんにゃく/ぷるちぽん/国産/lol子(2)/わんこそば/えつこちゃん(2)/黒太郎/すけきよ/生身/白昼ドードー/ハリコテ(2)/アナゴさん/ブンカサイブンコボン/優しさの木/ぎゃら/んぬ/ささくれ/苲(2)/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,10位,まったん冷え性,女心は解けないのね,29,66.89,月の瞼/めめる/らうかった/ミニお馬/ウラニワ/わんこそば/899/レッシー/猫撫での樹/阿吽/さめかす/nada/ゆつのみや(2)/白昼ドードー/ちゃ柴(2)/えすぷ/ドブねずみ/落雁/アンフィ/えーす/薄荷飴(3)/ささくれ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,11位,あまるる,俺より賢くなるのやめて,28,65.71,骨密度/らうかった/800/ベモペギ/カントリーマアム/899/まったん冷え性/黒太郎/nada/椎茸キング/長老_M/みらきの/ちきちきた/鼻腔炭酸/まきな/さかさままさか/shaman/ぜ。/ミズイチ/直ちに下校する/アイワ/休憩新人ポンコツ/アンフィ/んぬ/苲/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,11位,アナゴさん,読まずに同意すれば良いさ,28,65.71,りす/犬ドリル/まったん冷え性/黒太郎/すけきよ/阿吽/椎茸キング/長老_M/ちきちきた/ゃまゃま/鼻腔炭酸/ちゃ柴(2)/shaman/きゃりーまらまら/ドブねずみ/よれん/くらげ/厚揚げ/起きニキ(2)/マービィ/らいてふのさと(2)/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,13位,骨密度,数学に「らしい」なんて無いわ,27,64.53,月の瞼/5.5畳/Chunbeam/TOEIC5点/国民/初対面/あまるる/ぺんぺん草/さめかす/白昼ドードー/未来永劫ちゃんねる/ちきちきた/chiwachiwa/えすぷ/ブンカサイブンコボン(2)/ドブねずみ/綿白 雪/シャンディガブガブ/マービィ/prpp/ささくれ/らいてふのさと/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,14位,仁義,あとは.comだけだぞ,26,63.34,骨密度/カワウソ踊り食い/大晦日/あかこんにゃく/ベモペギ/無明海/lol子(2)/ぺんぺん草(3)/黒太郎/阿吽/nada/生身/鼻腔炭酸/chiwachiwa/ぜ。/ミズイチ/優しさの木/起きニキ/綿白 雪/らいてふのさと/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,14位,国産,ポテチ食べた手ね,26,63.34,りす/懐ヒロイン/にじょー/猫ガンプ/ぷるちぽん/無明海/ウラニワ/さすけのお兄/仁義/あまるる/まったん冷え性/黒太郎/阿吽/ゃまゃま/えすぷ/ぜ。/くらげ/アイワ/綿白 雪/休憩新人ポンコツ/まちょ/かみそん/らいてふのさと/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,16位,よれん,そのための塾だろ,25,62.16,月の瞼/5.5畳/りす/ぷるちぽん/猫撫での樹/ぺんぺん草/黒太郎/生身/長老_M/みらきの/白昼ドードー/chiwachiwa/ぜ。/ミズイチ/しばとも/起きニキ/泥豚/さむちょ/んぬ/苲(2)/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,16位,ミズイチ,2の段が苦手な人ってはじめて,25,62.16,骨密度/5.5畳/めめる/おおちゃん@ジャン鶴/TOEIC5点/にじょー/カントリーマアム/国産/ウラニワ/みらきの/ちきちきた/chiwachiwa/しばとも/休憩新人ポンコツ/シャンディガブガブ/まちょ/薄荷飴(2)/さむちょ/prpp/ささくれ/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,16位,月の瞼,悪口なら言って,25,62.16,大晦日/ベモペギ/ウラニワ/犬ドリル/sasuke/仁義/黒太郎/すけきよ/さめかす/椎茸キング(2)/みらきの/未来永劫ちゃんねる/ちきちきた/chiwachiwa/えすぷ/よれん/gas/アンフィ/マービィ/泥豚/んぬ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,16位,泥豚,試し書きの域を超えてるわよ,25,62.16,月の瞼/5.5畳/らうかった/大晦日/懐ヒロイン/カントリーマアム/国産/猫撫での樹/wanumayu/長老_M/ちきちきた/ゃまゃま/ちゃ柴/ドブねずみ/落雁/ほろほろ/マービィ/薄荷飴/さむちょ/prpp/ささくれ/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,20位,899,ビリビリペンなのに…,24,60.98,TOEIC5点/あかこんにゃく(3)/800/てんまる/ラジウス(2)/仁義/ぺんぺん草/黒太郎/wanumayu/椎茸キング/ゆつのみや(2)/鼻腔炭酸/落雁/シャンディガブガブ/ささくれ/苲(2)/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,21位,shaman,口で言いなさいよ,23,59.8,めめる/らうかった/にじょー/ぷるちぽん/わんこそば/さすけのお兄/犬ドリル/sasuke/阿吽/さめかす/椎茸キング/白昼ドードー/chiwachiwa/きゃりーまらまら/gas/落雁(2)/ほろほろ/泥豚/かみそん/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,21位,マービィ,無理に部分点つけなくてもいいのよ,23,59.8,骨密度/月の瞼/5.5畳/TOEIC5点/ミニお馬/無明海/国産/ウラニワ/899/犬ドリル/sasuke/shika shika/gas/くらげ/カナリカリガ・タカ/アンフィ/泥豚/勝る/苲/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,23位,アイワ,俺の方が上手にしんにょう書ける,22,58.62,800/無明海/899/レッシー/ごまもなか/あまるる/ぺんぺん草(2)/wanumayu/あまちゃんIII/鼻腔炭酸/shika shika/ブンカサイブンコボン/ミズイチ/厚揚げ/優しさの木/ぎゃら/ほろほろ/さむちょ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,23位,未来永劫ちゃんねる,それでも旧姓がいいの,22,58.62,らうかった/りす/ホソカワタタ/あかこんにゃく/ぷるちぽん/ベモペギ/さすけのお兄/黒太郎/さめかす/サバまみれ/ミズイチ/起きニキ/アイワ/ぎゃら/ほろほろ/さむちょ/prpp/苲/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,25位,shika shika,ハイフンじゃなくて番地で書いて,21,57.44,めめる(3)/国産/ラジウス/lol子/猫撫での樹/ぺんぺん草/黒太郎/nada/ちきちきた/ハリコテ(2)/サバまみれ/起きニキ/アイワ/休憩新人ポンコツ/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,25位,ミニお馬,怒っても解けないの,21,57.44,みやぁ/おおちゃん@ジャン鶴/りす/ホソカワタタ/てんまる/カントリーマアム/わんこそば/犬ドリル/黒太郎/あまちゃんIII/阿吽/nada/白昼ドードー/さかさままさか/えすぷ/gas/くらげ/マービィ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,27位,TOEIC5点,いや誰,20,56.25,りす/ホソカワタタ/にじょー/猫ガンプ/てんまる/国民(2)/899(2)/えつこちゃん/まったん冷え性/wanumayu/未来永劫ちゃんねる/ちきちきた/よれん/綿白 雪/灰色こたつ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,27位,chiwachiwa,なんで全部ひらがなで書くの,20,56.25,らうかった/TOEIC5点/無明海/国民/sasuke/nada/生身/長老_M/白昼ドードー/まきな/shaman/よれん/厚揚げ/優しさの木/アイワ/ぎゃら/泥豚/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,27位,あまちゃんIII,女の文章は読めたもんじゃないな,20,56.25,骨密度/らうかった/猫ガンプ/ベモペギ/無明海/国民(2)/ラジウス/sasuke/仁義/黒太郎/長老_M/ゃまゃま/きゃりーまらまら/ドブねずみ/直ちに下校する/綿白 雪/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,27位,ちきちきた,助かるわ、絶対に謝りたくなかったの,20,56.25,らうかった/ミニお馬/初対面/さすけのお兄/えつこちゃん/黒太郎/wanumayu/椎茸キング/生身/アナゴさん/ぜ。/直ちに下校する/リトマス試験紙/さむちょ/prpp/ささくれ/灰色こたつ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,27位,りす,どの機関に訴えましょう,20,56.25,とりふぐ/あかこんにゃく(2)/犬ドリル/えつこちゃん/ぺんぺん草/長老_M/みらきの/サバまみれ/chiwachiwa/よれん/落雁/ミズイチ/ほろほろ/マービィ/えーす/ささくれ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,32位,まちょ,今、分かんねって言ったわ,19,55.07,月の瞼/ホソカワタタ/ミニお馬/懐ヒロイン/てんまる/国民/ラジウス/初対面/あまるる/まったん冷え性/黒太郎/ハリコテ/よれん/しばとも/マービィ/泥豚/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,32位,ブンカサイブンコボン,なぞることがお好きなのね,19,55.07,ミニお馬/800/猫ガンプ/ぷるちぽん/わんこそば/えつこちゃん/ぺんぺん草(2)/黒太郎/椎茸キング/鼻腔炭酸/きゃりーまらまら(2)/ほろほろ/シャンディガブガブ/prpp/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,32位,国民,左からハゲ進めるタイプね,19,55.07,Chunbeam/ホソカワタタ/大晦日/ミニお馬/国産/レッシー/サイエンスぅー(3)/あまるる/黒太郎/ゃまゃま/ハリコテ/サバまみれ/アナゴさん/まちょ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,35位,さすけのお兄,ここの公園の水が美味いよ,18,53.89,とりふぐ/おおちゃん@ジャン鶴/TOEIC5点/懐ヒロイン/ベモペギ/てんまる/lol子/えつこちゃん/あまるる/黒太郎/あまちゃんIII/生身/未来永劫ちゃんねる/アイワ/泥豚/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,35位,シャンディガブガブ,間違いない。レンズ入ってないわ,18,53.89,800/てんまる/ラジウス/黒太郎/さめかす/未来永劫ちゃんねる/ちゃ柴/shika shika/chiwachiwa/くらげ/厚揚げ/まちょ/さむちょ/かみそん/prpp/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,37位,nada,私たちの手柄よ,17,52.71,めめる/おおちゃん@ジャン鶴/800/にじょー/猫ガンプ/猫撫での樹/仁義/黒太郎/すけきよ/阿吽/長老_M/ぜ。/さむちょ/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,37位,えすぷ,片耳だけ餃子ね,17,52.71,月の瞼/おおちゃん@ジャン鶴/懐ヒロイン/国産/レッシー/仁義/黒太郎/生身/ちきちきた/ぜ。(2)/ほろほろ/リトマス試験紙/まちょ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,37位,すでショ,いいえ、僕は機械だ,17,52.71,とりふぐ/5.5畳/おおちゃん@ジャン鶴/Chunbeam/猫撫での樹/黒太郎/椎茸キング/生身/ゆつのみや(2)/shaman/ブンカサイブンコボン/アイワ/綿白 雪/灰色こたつ(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,37位,ぜ。,何の映画見てきたの,17,52.71,みやぁ/とりふぐ/ミニお馬/しろねこ/あまるる/白昼ドードー/よれん/リトマス試験紙/シャンディガブガブ/泥豚/えーす/んぬ/螺旋貝柱/灰色こたつ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,37位,カワウソ踊り食い,マウスだと思って右クリックしてくる,17,52.71,5.5畳/めめる(2)/TOEIC5点/猫ガンプ/無明海/わんこそば/あまるる/ミズイチ/厚揚げ/起きニキ/えーす/prpp/勝る/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,すけきよ,意地でも同意しない,16,51.53,骨密度/らうかった/おおちゃん@ジャン鶴/ラジウス/ごまもなか/nada/みらきの/さかさままさか/ブンカサイブンコボン/ミズイチ(2)/カナリカリガ・タカ/勝る/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,んぬ,もっと汚い感情を見せて,16,51.53,骨密度/とりふぐ/らうかった/初対面/猫撫での樹/黒太郎/さめかす/nada/きゃりーまらまら/ドブねずみ/しばとも/綿白 雪/カナリカリガ・タカ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,ウラニワ,それで全力なの？,16,51.53,月の瞼/にじょー/猫撫での樹/サイエンスぅー/黒太郎/阿吽/chiwachiwa/ミズイチ/ぎゃら(2)/アンフィ/えーす/さむちょ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,カナリカリガ・タカ,私が貸した恋愛本のテクを私に使うのね,16,51.53,しろねこ/レッシー/サイエンスぅー/ゃまゃま/shika shika/落雁/起きニキ/マービィ/薄荷飴(2)/さむちょ/らいてふのさと(2)/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,生身,昨日ふったわよね,16,51.53,にじょー/ベモペギ/犬ドリル/黒太郎/阿吽/さめかす/shaman/ぜ。(2)/優しさの木/ぎゃら/マービィ/えーす/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,42位,阿吽,いつまで先生の真似するの,16,51.53,月の瞼/にじょー/無明海/さすけのお兄/猫撫での樹/黒太郎/よれん/gas/しばとも/泥豚/かみそん/んぬ/苲/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,5.5畳,人という字が何？,15,50.35,カントリーマアム/国産/わんこそば/さすけのお兄/wanumayu/ゃまゃま/ブンカサイブンコボン/ミズイチ/厚揚げ/ぎゃら/マービィ/泥豚/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,みらきの,急に名古屋弁でてきた,15,50.35,おおちゃん@ジャン鶴/大晦日/しろねこ(2)/国民/まったん冷え性/黒太郎/すけきよ/さかさままさか/えすぷ/厚揚げ/シャンディガブガブ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,カントリーマアム,間違った時に消せるゴムのような物が必要かもな,15,50.35,ホソカワタタ/大晦日/仁義/あまちゃんIII/ちきちきた/ブンカサイブンコボン(2)/しばとも/カナリカリガ・タカ/まちょ/かみそん/勝る/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,ラジウス,全部のウォーリーに○していく,15,50.35,TOEIC5点/わんこそば/初対面/レッシー/鼻腔炭酸/ちゃ柴(2)/くらげ/カナリカリガ・タカ/マービィ/勝る/螺旋貝柱/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,懐ヒロイン,横文字は嫌いなの,15,50.35,月の瞼/みやぁ/とりふぐ/800/カントリーマアム/さすけのお兄/仁義/まったん冷え性/あまちゃんIII/gas/アイワ/ほろほろ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,螺旋貝柱,水樹奈々みたいなふりがな書くのね,15,50.35,めめる/カワウソ踊り食い/懐ヒロイン/猫ガンプ/カントリーマアム/lol子(2)/猫撫での樹/ごまもなか/落雁/直ちに下校する/カナリカリガ・タカ/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,48位,起きニキ,「る」か「ろ」か「る」か「ろ」か,15,50.35,カワウソ踊り食い(2)/あかこんにゃく/ベモペギ/初対面/仁義/あまるる/黒太郎/ぎゃら/マービィ/勝る/苲/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,55位,にじょー,こっちから見たら禿げてるのね,14,49.16,月の瞼/Chunbeam/猫ガンプ/レッシー/黒太郎/すけきよ/ハリコテ/落雁/ぎゃら/まちょ/えーす/投票ボーナス(3)
0101_0346_ECQ,2023-11-21,128人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0101_0346_ECQ.jpg,55位,リトマス試験紙,もう進級する時期ですけど,14,49.16,とりふぐ/5.5畳/懐ヒロイン/無明海/ごまもなか/みらきの/ゃまゃま/アナゴさん/chiwachiwa/直ちに下校する/灰色こたつ/投票ボーナス(3)
