お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,1位,トレトレ,目の前でどんどん解決されていった,55,91.56,じす/かーたー/下衆なキャット/白地図/事故/ハッスル運動会(2)/めんつゆ飲み放題/ガッボデ/コオロギ(3)/田口さん🍙/馬to量子化/オーバーニート(2)/国王(3)/静かの海/肘から5分(2)/半ちく/luck/揚げたてメンチメン/母の写真/充/鳥乙(2)/ちぇん/雑兵/chikira/あああ/箱の中身はラクダ/ウラニワ/まるまる(2)/MODY/ゴリラJKお嬢様(2)/薄力粉/まきびし/倉庫大男/くろいさん/そにぃ/ダダダチョウ/かるかん圭/きらら/TwistNight/冷凍ミラノ/うわぁ/ちくわうし/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,2位,仙河,もっと話にならない奴が来た,51,87.24,じす/かーたー/下衆なキャット(2)/やじうさん/お嬢様ですわぁ/ここはが/ソトノトス(2)/ハチコー(2)/ななし/れあ/オーバーニート/ふともも/長老_M/静かの海(2)/BBG/半ちく/揚げたてメンチメン/聖歌隊(2)/母の写真/充(3)/鳥乙/ちぇん/雑兵/マルイは二進法で5/ふさふさマカオ/メカニカルたぬき/箱の中身はラクダ/ぽろりとめたん/まきびし/倉庫大男(2)/んん゛/くろいさん/そにぃ/ダダダチョウ/月の瞼/きらら(2)/冷凍ミラノ/うわぁ(2)/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,3位,家雨,みんな歩きながら聞く,40,75.35,じす/元横綱/ハッスル運動会(2)/ここはが/れあ/国王(3)/長老_M/BBG/モチ/暴風よ吹け/半ちく/揚げたてメンチメン/母の写真/充/ちぇん/ふさふさマカオ/chikira/ウラニワ/まるまる(3)/けいたこ(3)/薫(2)/倉庫大男(2)/くろいさん/そにぃ/月の瞼/きらら(2)/冷凍ミラノ/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,4位,やじうさん,このクレームのクライマックスが近い,39,74.27,じす/炭酸ヵ乗/プルインザボ/かーたー/埼の河原/下衆なキャット/元横綱/ここはが/白ジョーア/ハチコー(2)/ガッボデ/コオロギ/田口さん🍙/長老_M/ノビッタ/BBG/杜野/半ちく(3)/luck/母の写真/わいぴ/ちぇん/赤い髪/マルイは二進法で5/chikira/副キャプテンアメリカ/のす/仙河/んん゛/かに/ダダダチョウ/月の瞼/冷凍ミラノ/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,5位,ニナモリ,クレームに使える言葉を全部使ってしまった,36,71.03,じす/かーたー/福井とマルコ/No Image(2)/オーバーニート(2)/長老_M/肘から5分/ヨッすぃ〜/luck/揚げたてメンチメン/母の写真/わいぴ/ちぇん/赤い髪/牛頭馬頭/黒胡椒/まるまる/まつきよ/ゴリラJKお嬢様(2)/ぽろりとめたん(2)/仙河/もんさん/くろいさん/かに/ダダダチョウ/かるかん圭/お海/冷凍ミラノ/ちくわうし/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,5位,生身,自分の大声で鳩が死んだ,36,71.03,じす/埼の河原/お嬢様ですわぁ/ここはが/白ジョーア/ハチコー/ガッボデ/れあ/No Image/馬to量子化/ふともも/コーラル/肘から5分/モチ/母の写真/わいぴ/ちぇん/雑兵/ふさふさマカオ/副キャプテンアメリカ/ゴリラJKお嬢様(2)/幻/まきびし/倉庫大男/こども/のす/んん゛/例えば/くろいさん/かるかん圭(2)/月の瞼/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,7位,お味噌室,コップに映った自分を見た,33,67.79,白地図/ソトノトス/白ジョーア/ななし/ガッボデ/れあ/馬to量子化/なぐ/長老_M/BBG/コーラル/ヨッすぃ〜/充(2)/ちぇん/ちこまる/ふさふさマカオ/黒胡椒/ウラニワ(3)/MODY/副キャプテンアメリカ/まつきよ/メメントモリ/んん゛/生身/水猫ラテ/うわぁ(2)/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,7位,なぐ,上手く行きすぎて国が動いた,33,67.79,炭酸ヵ乗/かーたー/埼の河原/ハッスル運動会/白ジョーア/ふともも/長老_M/BBG/杜野/肘から5分/半ちく/luck/猫屋敷/充/ちぇん/赤い髪/タクラマカン砂漠/あああ/黒胡椒/箱の中身はラクダ/ニナモリ/まつきよ(2)/薫/まきびし/くろいさん/月の瞼/スパルタ/冷凍ミラノ/うわぁ/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,7位,下衆なキャット,謝罪が全部急所に当たった,33,67.79,じす/事故/めんつゆ飲み放題(2)/ここはが/ソトノトス(2)/田口さん🍙/静かの海(2)/肘から5分(2)/ちぇん/雑兵/赤い髪/ちこまる/タクラマカン砂漠/トレトレ/chikira/黒胡椒/ニナモリ(2)/薫/ヒカル/こども/そにぃ(3)/きらら/お海/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,10位,かに,私ママと同じ怒鳴り方してる,32,66.71,じす/下衆なキャット(2)/レッシー/お嬢様ですわぁ/ここはが/ソトノトス/白ジョーア/ガッボデ/オーバーニート(2)/ノビッタ/肘から5分(2)/暴風よ吹け/半ちく/揚げたてメンチメン/母の写真/ちぇん/赤い髪/ちこまる/ウラニワ(3)/家雨/例えば/生身/ヒミツのミツメ/月の瞼/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,10位,ヒカル,対応に慣れを感じた,32,66.71,事故/ソトノトス(2)/れあ/国王(2)/長老_M/ノビッタ/BBG/杜野/luck/ちぇん/雑兵(2)/マルイは二進法で5/牛頭馬頭/ふさふさマカオ/packetman/トレトレ/ゴリラJKお嬢様(2)/幻/こども/お味噌室(2)/仙河/ダダダチョウ/お海/ちくわうし/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,12位,オーバーニート,レジ袋が死んだ妻そっくりだった,31,65.63,プルインザボ/レッシー/白ジョーア/ハチコー(2)/きのひと/ふともも/BBG/半ちく/luck/ちぇん/雑兵/ちこまる/ウラタニ(3)/薫(2)/幻/まきびし/倉庫大男(2)/こども/お味噌室/かるかん圭(2)/月の瞼/ちくわうし/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,12位,ガッボデ,ちゃんと伝わった,31,65.63,レッシー/事故/白ジョーア/ななし/れあ/へい(3)/長老_M/静かの海/BBG/聖歌隊/わいぴ(2)/ちぇん/トレトレ/ニナモリ(2)/薄力粉/お味噌室/仙河/生身/もんさん/くろいさん/かに/月の瞼/ちくわうし(2)/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,12位,ハッスル運動会,クレームの中で一人息子が3回死んだ,31,65.63,元横綱/0Shara/やじうさん/ここはが/ハチコー/れあ/きのひと/馬to量子化/オーバーニート/ふともも/長老_M/鮒侍/BBG/杜野/モチ/鳥乙/ちぇん/牛頭馬頭/タクラマカン砂漠/黒胡椒/マイケルコース/薫/ヒカル/まきびし/倉庫大男/こども/しばらくは好きに呼んで/ちくわうし/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,15位,chikira,自分のリリックに感動した,30,64.55,プルインザボ/かーたー/よる(3)/ガッボデ/きのひと/No Image/馬to量子化/コーラル/杜野/砂彩(3)/肘から5分/モチ/聖歌隊/ちぇん/マルイは二進法で5/牛頭馬頭/ふさふさマカオ/黒胡椒/ニナモリ/副キャプテンアメリカ/お味噌室/きらら/冷凍ミラノ/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,16位,マイケルコース,「教科書通りのクレーマーありがとう」と言われた,28,62.39,じす/よる(2)/ハチコー/No Image(2)/なぐ/コーラル/砂彩/充/こねぎ/ちぇん/赤い髪/牛頭馬頭/packetman/あああ/薫/マカ(2)/もんさん(2)/かに/水猫ラテ/きらら/スパルタ/投票ボーナス(3)
4465_0165_LCJ,2023-04-05,132人,さっきまで怒り狂っていたクレーマーが泣き始めた理由,NA,17位,きらら,己の正当性に感極まって,27,61.31,じす/プルインザボ/かーたー/ふともも/長老_M/モチ/半ちく(3)/luck/わいぴ/ちぇん/packetman/まつきよ/ぽろりとめたん(2)/幻/家雨/まきびし/生身/ヒミツのミツメ/かに/ダダダチョウ/月の瞼/投票ボーナス(3)
