お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,1位,ミッツ乾電池,無理のある関西弁がいる,32,86.33,ガラル/りろ/ぐすく/ぜ。/hamai(3)/りんかんがっこう/ウエトメン(3)/ニンニキニキニキ/射的屋/珍百景のクロ/れあ/ふもー/あいし/しろねこ/なまこP/セコイア/僕/両面/ペッタ/マービィ/メスカマキリ/メゾンド戒名(3)/ゆうとってゆうとるやん/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,2位,ぜ。,聞いた事ない事務所すぎる,26,76.36,ガラル/ディレ/liminalism/りろ/ぐすく/はみるとん/hamai(3)/猫屋敷/射的屋/キャ馬/スクハムハーフ/あいし/しろねこ/終わったまな板/なまこP/僕/両面/メスカマキリ(3)/ゆうとってゆうとるやん/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,3位,本革,イートインで夢を語る,24,73.04,THEマネー/川淵/合鴨の世界/ハタノダイ/えーす/射的屋/珍百景のクロ/スクハムハーフ/ふもー/まあまあ/しろねこ(2)/終わったまな板/僕/泥のぷーまん/マービィ/メゾンド戒名(3)/ミッツ乾電池/ゆうとってゆうとるやん/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,4位,珍百景のクロ,脳みそ通さずに知らない香水の話してる,21,68.05,合鴨の世界/店長(2)/本革(2)/ディレ/ぐすく/ぜ。(3)/らんごく/りんかんがっこう/実家に帰った鶴/射的屋/スクハムハーフ/終わったまな板/なまこP/ペッタ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,5位,ペッタ,疲れた主婦が殴れコールしてる,19,64.73,ハタノダイ/aiyu/ぜ。/hamai(3)/ニンニキニキニキ/フイ/しろねこ/白キごはん/メスカマキリ/メゾンド戒名(3)/ミッツ乾電池/ゆうとってゆうとるやん/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,6位,ぐすく,退化した目を補うようにダンスが発達している,18,63.07,ガラル/ナルシマアンバイ/奏でてる/射的屋(2)/いんたん(2)/スクハムハーフ(2)/ふもー(3)/harvest/水のつくだに/両面/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,6位,射的屋,言わなければいけない「ゴメンね」を言うのが下手,18,63.07,THEマネー/ディレ/りろ/達川@広島キャッチャー/珍百景のクロ(2)/キャ馬/いんたん/ふもー/しろねこ(2)/harvest/メゾンド戒名(3)/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,8位,メスカマキリ,学校行ってない奴はカタカナの芸名にされる,16,59.75,THEマネー/合鴨の世界/寿司ブルドーザー/liminalism/ぐすく/ニンニキニキニキ/こんなところにエビチリ/フイ/しろねこ(2)/harvest/終わったまな板/ペッタ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,8位,合鴨の世界,アイコス吸いながら談笑してるおばさんがいる,16,59.75,THEマネー/ナルシマアンバイ/ぐすく/ダンス部/実家に帰った鶴/射的屋/しろねこ/harvest/セコイア/僕(2)/ペッタ/ミッツ乾電池/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,8位,寿司ブルドーザー,他にできることがない,16,59.75,すきなものはこのみ/ガラル/店長/本革(2)/ディレ/ぜ。(2)/実家に帰った鶴/あいし/しろねこ(2)/水のつくだに/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,11位,すきなものはこのみ,マイメロとかシナモロール詳しい,15,58.09,奏でてる(2)/aiyu/寿司ブルドーザー/射的屋/珍百景のクロ/ふもー/こうじくん(3)/白キごはん(2)/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,11位,ゆうとってゆうとるやん,白黒のPVで画面にキスして終わる,15,58.09,本革/ディレ/ぐすく/りんかんがっこう/射的屋/こんなところにエビチリ(2)/なまこP(2)/マービィ/メスカマキリ/メゾンド戒名/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,13位,両面,かわいくてかっこいい服装でかわいくもかっこよくもない歌を歌う,14,56.43,すきなものはこのみ/本革(2)/ダンス部/実家に帰った鶴/射的屋/キャ馬(2)/こんなところにエビチリ(2)/ポメラニヤン/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,13位,素朴,ゆってぃ超えが最初の目標,14,56.43,すきなものはこのみ/段ボールメン/ハタノダイ/はみるとん(2)/ダンス部/ウエトメン(2)/ふもー/まあまあ/ポメラニヤン(2)/なまこP/白キごはん
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,15位,ニンニキニキニキ,バク転が揃わない,13,54.76,THEマネー/サメVS巨大タコス/段ボールメン/ぜ。/えーす/有波/なまこP/両面/メスカマキリ(2)/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,16位,hamai,職業欄に「娯楽業」ととりあえず書く,12,53.1,サメVS巨大タコス/寿司ブルドーザー/ぜ。(2)/らんごく/えーす/キャ馬(2)/ミッツ乾電池/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,16位,マービィ,ファンの頂点に立つおばさんがいる,12,53.1,段ボールメン/りろ/ぐすく/猫屋敷/珍百景のクロ/キャ馬/ふもー(2)/ペッタ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,16位,僕,ガムが原因で解散した,12,53.1,川淵/ぜ。/有波/あいし/しろねこ(2)/ペッタ/泥のぷーまん/メスカマキリ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,16位,治験のジェスチャー,仏滅の意味を知らない,12,53.1,川淵/寿司ブルドーザー/ぜ。/らんごく/射的屋/珍百景のクロ/あいし/まあまあ/harvest/両面/泥のぷーまん/メスカマキリ
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,スクハムハーフ,火鍋が大好物,11,51.44,すきなものはこのみ/ぜ。/らんごく/ダンス部/達川@広島キャッチャー/射的屋/いんたん/ふもー/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,ヒロス,ファンの事を「お母さん」と呼びがち,11,51.44,寿司ブルドーザー/達川@広島キャッチャー/いんたん/スクハムハーフ/ふもー/フイ/ポメラニヤン/harvest/セコイア/白キごはん/ミッツ乾電池
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,川淵,階段登れないから地下にいる,11,51.44,はみるとん(2)/らんごく/達川@広島キャッチャー/有波/ふもー(2)/ミッツ乾電池/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,店長,メンズアルバイトと掛け持ちしてる,11,51.44,サメVS巨大タコス/ナルシマアンバイ/liminalism/hamai(3)/れあ/メスカマキリ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,段ボールメン,イノッチ体制のジャニーズにならギリ勝てると思っている,11,51.44,aiyu/えーす/ダンス部/れあ/なまこP(2)/セコイア/メゾンド戒名/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,20位,白キごはん,反抗期の時は女ファンを「クソババア」と呼ぶ,11,51.44,aiyu/ニンニキニキニキ/有波/れあ/フイ/ポメラニヤン/メスカマキリ/メゾンド戒名/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,26位,しろねこ,ファンが差し入れた手作り弁当を食って死にかける,10,49.78,奏でてる/liminalism/猫屋敷/なまこP/両面/ペッタ(2)/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,26位,なまこP,見分けがつかない,10,49.78,ガラル/はみるとん/ぜ。/えーす/ニンニキニキニキ/れあ/こうじくん/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,26位,ふもー,メッセージ性強い,10,49.78,川淵/サメVS巨大タコス/店長/奏でてる/らんごく/射的屋/れあ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,26位,メゾンド戒名,美しい化石,10,49.78,川淵/サメVS巨大タコス/店長/終わったまな板/こうじくん/僕/メスカマキリ/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,26位,終わったまな板,長い地下暮らしで、今や光の強さがわかる程度の視力しかない,10,49.78,射的屋(2)/こんなところにエビチリ(2)/まあまあ/水のつくだに/両面/投票ボーナス(3)
0011_0295_VPU,2023-01-24,62人,メンズ地下アイドルあるある,NA,31位,harvest,素人ドッキリだと思ったまま初舞台を迎える,9,48.12,liminalism/ぐすく/達川@広島キャッチャー/なまこP(2)/両面/投票ボーナス(3)
