お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,1位,ネオ,僕の塾ってママの趣味なんだ,25,87.72,たかだか竹田/3ねこ/ねこライト/saya/しもむら/ごはんでした(2)/ラスター(3)/散々七拍子/業務用虚無(2)/ましましのしま/はさあかた/れれれのれき(2)/つくり真顔/omiun/渡利　巣手呂/みやまる/うただよ/解毒/アントニオカッキーノ(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,2位,Waruwaru,大食いに失敗　5000円,20,77.59,おさかな水溶液(3)/バジルごはん/うんも/ネオ(2)/ごはんでした/業務用虚無/はさあかた/しゅうぴょんz/れれれのれき(2)/机上で実演/つくり真顔/ミフィ/薬味乱用(2)/ちきちきた(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,3位,晩餐,行ってらっしゃいのキス　3500円,19,75.57,Gully(3)/ピロ式/しもむら/ニンニキニキニキ/ラスター(2)/業務用虚無(2)/まつもとたろう/つくり真顔/tome_ru/hp/Longab/ミフィ/薬味乱用/うわぁ/小春製菓
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,4位,三十一,彼ピッ費,18,73.54,資本ネコ/おさかな水溶液(2)/ピロ式/ニンニキニキニキ/散々七拍子/はさあかた/板野/ふもー/まつもとたろう/れれれのれき/机上で実演/hp/薬味乱用(2)/なべわたなべ(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,5位,たんひな,パパへのお小遣いが「車両費」に分類されてる,15,67.46,また師走が来たよ/Kazuword/おさかな水溶液/散々七拍子/業務用虚無/ましましのしま/机上で実演(2)/Longab/うただよ/メロディックストーム/ちきちきた/なべわたなべ(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,5位,れれれのれき,ガス代　806948円の記載と、その横に「←二度と逆らわない」と書かれた付箋,15,67.46,おさかな水溶液/水谷新太郎(3)/みそスープ/遠くを見ている/NO.66(2)/saya/業務用虚無/しゅうぴょんz/机上で実演/tome_ru(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,5位,常時と乗馬, 知らないロボがこの家の中にいるっぽい,15,67.46,揚げたてメンチメン/3ねこ/遠くを見ている/tomo(2)/ねこライト/魂の裏切りの夜/うなな(2)/業務用虚無(3)/はさあかた/ふもー/omiun
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,8位,NO.66,あいみょん　-8000×17,14,65.44,Kazuword/3ねこ/遠くを見ている/ごはんでした(3)/業務用虚無(2)/板野/八子八百/渡利　巣手呂/アントニオカッキーノ(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,8位,つくり真顔,八百屋を買収して美人と言わせてる,14,65.44,バジルごはん/しもむら/ニンニキニキニキ/うなな/業務用虚無(2)/八子八百/机上で実演/阿弥陀クジオ/Longab/渡利　巣手呂/うわぁ/解毒(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,10位,おさかな水溶液,自分の塾代が「課金」として登録されている,13,63.41,たかだか竹田/バジルごはん/ねこライト/saya(2)/しもむら/三十一/業務用虚無/ましましのしま/しゅうぴょんz/Longab/うただよ/ちきちきた
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,10位,机上で実演,パパに｢夫代｣を月3万払ってた,13,63.41,魚群探知機/おさかな水溶液/みそスープ/ピロ式(2)/バジルごはん/水猫ラテ/ラスター(2)/業務用虚無/ましましのしま/みやまる/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,12位,また師走が来たよ,井戸端会議用の井戸を買ってる,12,61.39,たかだか竹田/Gully(3)/水猫ラテ/saya(2)/うなな/ましましのしま(2)/八子八百/Longab
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,12位,キャッツアイ,エキストラの子供たち,12,61.39,心のノート/また師走が来たよ(2)/Kazuword/おさかな水溶液/ねこライト/ニンニキニキニキ/うわぁ(3)/解毒/ちきちきた
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,12位,パピ4,"電気代   ０円
デンキウナギ  8万円",12,61.39,たかだか竹田/また師走が来たよ(2)/三十一/うなな/はさあかた/ふもー/しゅうぴょんz/hp(2)/Longab/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,3ねこ,お賽銭 1円,11,59.36,Gully/シン（本物）/tomo/ネオ/業務用虚無(2)/しゅうぴょんz/机上で実演/hp/うわぁ/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,tomo,ママの通うヨガが安すぎて怖い,11,59.36,ネオ/B群/業務用虚無/ましましのしま/まつもとたろう/れれれのれき/つくり真顔/omiun/Longab/アントニオカッキーノ/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,しゅうぴょんz,マクドナルドの店員のスマイル　0円,11,59.36,おさかな水溶液/ネオ/業務用虚無(2)/ましましのしま/まつもとたろう/れれれのれき(3)/tome_ru(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,たる棒,栃木の土地を買収して群馬を少し広くしてる,11,59.36,たかだか竹田/また師走が来たよ/バジルごはん(2)/れれれのれき(2)/hp(2)/薬味乱用/うわぁ/小春製菓
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,ねこライト,でかい 船 2隻,11,59.36,水谷新太郎/遠くを見ている/Gully(2)/B群/ごはんでした/机上で実演/ぴぐフライ(2)/アントニオカッキーノ/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,板野,電子レンジ直しマシン　20万円,11,59.36,揚げたてメンチメン/シン（本物）/ネオ/いちまはん＠人権問題/ねこライト/バジオウ/れれれのれき/うわぁ/小春製菓(2)/ちきちきた
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,15位,魂の裏切りの夜,罰　時価,11,59.36,Kazuword/3ねこ/キャッツアイ/うんも/水猫ラテ/三十一/バジオウ/まつもとたろう/れれれのれき/机上で実演/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,22位,うんも,ご祝儀　800円,10,57.34,たかだか竹田/3ねこ/ジョンとも/しゅうぴょんz/机上で実演(2)/小春製菓(2)/解毒/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,22位,メロディックストーム,THE AL費〜,10,57.34,また師走が来たよ/水谷新太郎/しもむら/ラスター/れれれのれき/うわぁ/うただよ/アントニオカッキーノ/なべわたなべ(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,22位,八子八百,水道‥4000円　水道⑥‥4500円,10,57.34,資本ネコ/おさかな水溶液/Gully/tomo/業務用虚無(2)/みやまる/薬味乱用/小春製菓(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,22位,阿弥陀クジオ,電話中の声を作るためボイトレに通っていた,10,57.34,たかだか竹田/みそスープ/バジルごはん/水猫ラテ/ごはんでした/業務用虚無(3)/八子八百/れれれのれき
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,26位,はさあかた,家族団らん代,9,55.31,遠くを見ている/バジルごはん/業務用虚無(2)/ナカウラ(2)/なべわたなべ(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,26位,水猫ラテ,食卓に出たことのない松茸が大量購入されている,9,55.31,3ねこ/ネオ/B群/ねこライト/ごはんでした/業務用虚無(2)/ましましのしま/机上で実演
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,A味噌汁,教育費は雑費として扱われていた,8,53.28,ジョンとも/散々七拍子(2)/れれれのれき/うただよ/解毒/アントニオカッキーノ/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,B群,くもん　スポンサー代,8,53.28,おさかな水溶液/遠くを見ている/ネオ/魂の裏切りの夜/うなな/ましましのしま/机上で実演/うただよ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,kawabuchi,待機児童のエサ代,8,53.28,ニンニキニキニキ/板野/hp(2)/アントニオカッキーノ(3)/当時若者
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,しもむら,トミージョン手術費用,8,53.28,ましましのしま/机上で実演(2)/みやまる/ナカウラ(2)/うわぁ/ちきちきた
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,みそスープ,家計簿を買いだめしてる…！？,8,53.28,おさかな水溶液/バジルごはん/しもむら/業務用虚無(2)/ましましのしま/れれれのれき/omiun
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,ももぐも,ポツダム宣言　宿泊費,8,53.28,キャッツアイ/ネオ(2)/しもむら/三十一/うわぁ/小春製菓(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,シーサイド品川,ボブスレー普及費,8,53.28,tomo/ネオ/うわぁ/小春製菓(2)/アントニオカッキーノ/ちきちきた(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,ジョンとも,作りすぎた夕飯を業者を使って処分している,8,53.28,また師走が来たよ/水猫ラテ/魂の裏切りの夜(2)/業務用虚無(2)/板野/ミフィ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,ハコダイオ,興信所・・・実質出費なし,8,53.28,ネオ/三十一/うなな/まつもとたろう/れれれのれき/机上で実演/薬味乱用/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,白滝BOX,"苦汁を飲む　　￥255.800
辛酸を舐める　￥108.260
泥水を啜る　　￥  55.400",8,53.28,おさかな水溶液/業務用虚無/八子八百/れれれのれき(2)/hp(2)/ナカウラ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,28位,私たち,北海道物産展   −120円,8,53.28,また師走が来たよ(3)/バジルごはん/Longab(3)/うわぁ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,39位,きゅーきゅー,ひろゆきへの投げ銭,7,51.26,Ｓ.虚無/みそスープ/ふもー/tome_ru/hp/アントニオカッキーノ/なべわたなべ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,39位,白黒まみれ,尾木費,7,51.26,Kazuword/水谷新太郎/Gully/しもむら/三十一/机上で実演/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,39位,遠くを見ている,熊の治療薬,7,51.26,キャッツアイ/tomo(3)/ごはんでした/板野/渡利　巣手呂
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,IMAGE,俺の葬儀,6,49.23,業務用虚無(2)/まつもとたろう/れれれのれき(2)/hp
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,omiun,ボーカロイド見る費,6,49.23,3ねこ(2)/ごはんでした(2)/アントニオカッキーノ(2)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,みやまる,"-1,000,000 ピーナッツ (角栄氏へ)",6,49.23,資本ネコ/ネオ/業務用虚無/うわぁ(3)
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,アポロっち,5人の元夫への養育費の支払い,6,49.23,魚群探知機/バジルごはん/机上で実演/tome_ru/うわぁ/アントニオカッキーノ
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,当時若者,奨学金でチワワをしつけ教室に通わせていた,6,49.23,たかだか竹田/みそスープ/Gully/水猫ラテ/ましましのしま/れれれのれき
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,渡利　巣手呂,公園でのアドリブ代,6,49.23,キャッツアイ/ネオ/NO.66/小春製菓/ちきちきた/seno
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,42位,資本ネコ,"交通費　11万

なんで？ママは僕が閉じ込めたはずなのに",6,49.23,Kazuword/みそスープ/saya/業務用虚無/ましましのしま/まつもとたろう
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,49位,AUG,天津飯：関東3万・関西5万,5,47.21,遠くを見ている/魂の裏切りの夜/薬味乱用/うわぁ/小春製菓
9822_4943_XOW,2022-05-21,101人,ママの家計簿を覗いて判明した驚きの出費,NA,49位,いちまはん＠人権問題,"蔵馬　￥7,000",5,47.21,うんも(2)/魂の裏切りの夜/omiun/うわぁ
