お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,1位,とりっく,これで点が入るの？じゃあみんなホームラン打ったらいいのにね,22,72.66,世未(3)/自由人/ケイト/ガシラ(2)/しもむら/机上で実演(2)/わんぱく大盛カレーライス(2)/アポロっち/うわぁ(2)/Longab/＃の中のカマ吉くん/熱湯/みやまる/業務用虚無/資本ネコ/実家に帰った鶴
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,1位,毒桃,点いらないから忘れないでほしい,22,72.66,春屋○イ/世未/シーサイド品川/とろ/しもむら/及川広大/0Shara(2)/わんぱく大盛カレーライス(2)/アポロっち(2)/うわぁ(3)/Longab/思い出のサンサロ(2)/ニンニキニキニキ/ピロ式(3)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,3位,ガッボデ,もう争うのはやめにしよう,21,70.85,なべわたなべ(2)/世未(2)/シーサイド品川/とろ/ガシラ/及川広大/小林全角(2)/0Shara/キャッツアイ/カクレミノムシ(2)/brooks/Ｓ.虚無/小粒庵/業務用虚無(3)/街角で
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,3位,ンツ,違うんです、腕がやったことで,21,70.85,世未(2)/遠くを見ている/とろ/かるかん圭/ガシラ/瀬戸際ヤゴ/渡利　巣手呂/アポロっち/水谷新太郎/思い出のサンサロ/tomo/brooks/きゅーきゅー/Ｓ.虚無(2)/業務用虚無(3)/ケムケムケムッソ/煙
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,5位,brooks,これが酒の力,18,65.42,道化(2)/世未/シーサイド品川/とろ/しもむら/渡利　巣手呂/パセリを添えて/アポロっち/ンツ/水谷新太郎/わからない(3)/tomo/業務用虚無/街角で(2)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,5位,みっつ,宣伝いいっすか,18,65.42,春屋○イ/道化/世未/シーサイド品川/夏のワルプルギス/架空(2)/及川広大/0Shara(2)/渡利　巣手呂/ンツ/Longab/＃の中のカマ吉くん/とりっく/熱湯/資本ネコ/ふもー
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,5位,バジルごはん,これが野球だったらな…,18,65.42,道化(2)/世未/ザイチェフ閣下/しもむら/及川広大/うなぎごまたろう/うわぁ/水谷新太郎/わからない/tomo/brooks/きゅーきゅー(2)/chopman/小粒庵/はっぴーえんど/業務用虚無
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,5位,及川広大,これ知ってる。褒められるやつだ,18,65.42,hikage(2)/ザイチェフ閣下/しもむら/瀬戸際ヤゴ(2)/うなぎごまたろう/渡利　巣手呂/アポロっち(3)/とりっく(2)/みやまる/きゅーきゅー/小粒庵/業務用虚無(2)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,9位,うわぁ,本塁打と本田翼って似てるな,17,63.61,こしかわ/ザイチェフ閣下(2)/しもむら/小林全角/八子八百/机上で実演/わんぱく大盛カレーライス(2)/アポロっち/水谷新太郎(2)/思い出のサンサロ(2)/ニンニキニキニキ/はっぴーえんど/実家に帰った鶴
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,9位,お吸い物,テトリスでいうテトリスだ,17,63.61,遠くを見ている(2)/たる棒/ガシラ(2)/瀬戸際ヤゴ/机上で実演/水谷新太郎(3)/わからない(2)/うんも/実家に帰った鶴/ケムケムケムッソ/ふもー(2)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,9位,さいころちゃらみん,これは手術と女子アナの分,17,63.61,世未(2)/ガシラ/小林全角(3)/八子八百/机上で実演/くじ/アポロっち(3)/Longab/カクレミノムシ/はっぴーえんど/業務用虚無/実家に帰った鶴
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,12位,うんも,医者が一番凄い,16,61.8,世未(2)/遠くを見ている/シーサイド品川/とろ/架空/及川広大/八子八百(3)/ンツ/Longab(3)/小粒庵(2)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,12位,とびこむケロッグ,病気の子供が治るんだから野球って実質医療だな,16,61.8,世未/とろ/かるかん圭/机上で実演/アポロっち/うわぁ(2)/ニューロン(2)/とりっく(3)/きゅーきゅー/業務用虚無/実家に帰った鶴/ケムケムケムッソ
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,12位,とろ,お箸持つ方に走れば良いんですよね？,16,61.8,世未(2)/ガシラ/八子八百/パセリを添えて/アポロっち(2)/Longab/カクレミノムシ(2)/うんも/きゅーきゅー(2)/chopman/小粒庵/ケムケムケムッソ
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,12位,ニンニキニキニキ,運転主さん、あの球を追ってください！,16,61.8,なべわたなべ(2)/世未/ケイト(2)/とろ/さいころちゃらみん/0Shara/うなぎごまたろう/うわぁ/ンツ/水谷新太郎/カクレミノムシ/きゅーきゅー/業務用虚無/煙
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,16位,hikage,しめしめです,15,59.99,とろ/夏のワルプルギス/さいころちゃらみん/瀬戸際ヤゴ/及川広大/みっつ/小林全角/魂の裏切りの夜/机上で実演/＃の中のカマ吉くん/わからない/tomo(3)/資本ネコ
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,16位,たる棒,沖ノ鳥島は野球に向いてない,15,59.99,世未/とろ/hikage(3)/パピ4/0Shara/アポロっち/ニューロン(2)/カクレミノムシ(2)/小粒庵(2)/資本ネコ
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,16位,揚げたてメンチメン,家庭のストレスぶつければいいのか,15,59.99,春屋○イ/ガシラ/パピ4/ンツ/Longab/ニューロン(2)/とりっく(2)/カクレミノムシ/サイジョ/業務用虚無(3)/街角で
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,16位,白滝BOX,擬音「カキーン」なの納得いかないな,15,59.99,なべわたなべ/世未/遠くを見ている/hikage(2)/小林全角(2)/机上で実演/うわぁ/Longab/とりっく(2)/小粒庵(2)/業務用虚無
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,20位,パピ4,ホームランのサイン作ってみるもんですね,14,58.18,世未/ケイト/ガシラ/渡利　巣手呂/アポロっち(2)/うわぁ/ンツ/ニューロン(2)/とりっく(2)/カクレミノムシ/煙
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,20位,机上で実演,この際お前でいい、手術してくれ,14,58.18,世未/ザイチェフ閣下/ガシラ(3)/及川広大/ニューロン/思い出のサンサロ/とりっく(2)/熱湯/きゅーきゅー/はっぴーえんど(2)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,22位,きゅーきゅー,これは天動説？,13,56.37,春屋○イ/世未(2)/及川広大/小林全角/パピ4/揚げたてメンチメン/渡利　巣手呂/Longab(2)/カクレミノムシ(3)
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,22位,くじ,ボールには悪いことをした,13,56.37,世未(2)/遠くを見ている/シーサイド品川/ガシラ/しもむら/0Shara/brooks/きゅーきゅー/Ｓ.虚無/業務用虚無(2)/ふもー
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,22位,架空,貢献してしまった,13,56.37,世未/シーサイド品川/hikage/しもむら/及川広大/みっつ/思い出のサンサロ/とりっく/tomo/業務用虚無(3)/街角で
7499_0997_NKY,2022-04-18,80人,ホームランを打って一言,NA,22位,水谷新太郎,こんな事がしたいんじゃない,13,56.37,世未(2)/ケイト/夏のワルプルギス/かるかん圭/キャッツアイ/わからない/tomo/brooks/きゅーきゅー/業務用虚無(2)/ケムケムケムッソ
