お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,1位,にこごり,解くと共犯になる問題がある,56,90.8,なまこP/ムーンゲイジーパイ/美容師が叫ぶ洞穴/きらら(2)/グッドナイトボーイ/くとぅるふ/劇団せき/Houston/えちえち/どどど/天戸屋不成(2)/墨汁一滴/テトラ/しゅうねこ(2)/うずくまる/R🍊/こなくそ/ミズイチ/冷凍トイレ/音(2)/続きを読む/ばなかし(3)/ノニバス/人差し指（L字）/実名希望/我乱童(2)/龐徳(2)/みんなでスポーツ/お嬢様ですわぁ/chichiband/アンペア岡村/ココシ/男は黙って大三元/副菜/AgeHa(2)/石テクノロジー(2)/ゃまゃま/rayleigh/ハクシヲウメル/月の瞼/将吉(2)/毒ぶどう/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,2位,羊たち黙っちゃったじゃん,余りは犬に食べさせる,40,74.0,なまこP/グッドナイトボーイ/劇団せき/ゆたーなる/墨汁一滴/しゅうねこ/くいてー/R🍊/枡藻/湿地/続きを読む(2)/喋るな/ノニバス/みんなでスポーツ/驫鵬彈/絡まるマカロン/お嬢様ですわぁ/アンペア岡村/だんしゃり君(2)/浴槽(3)/蛸壺/石テクノロジー/耳ぶた/rayleigh/ハクシヲウメル/月の瞼/ボルシチ/バリカンドッグ/がんばりま翔/毒ぶどう/関西ハムスター(3)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,3位,湿地,たかしくんは今何個ですか？,39,72.95,なまこP/ムーンゲイジーパイ/くとぅるふ/Houston/こなくそ/ミズイチ(3)/ムネコざボビー/続きを読む/居間ダミ夫/人差し指（L字）/大切にしよう/龐徳/箱根八里(2)/ALC(2)/お嬢様ですわぁ(2)/浴槽(3)/AgeHa/さめかす/でっていう/石テクノロジー/ゃまゃま/rayleigh/月の瞼(2)/まさしです/がんばりま翔/やじうまさん/羊たち黙っちゃったじゃん/孔子に論語/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,3位,迷探亭困難,足りてなくて合ってる,39,72.95,なまこP/中之島中人/美容師が叫ぶ洞穴/くとぅるふ/劇団せき/にこごり/Houston/じゃみこ/啓蒙思想/くいてー/うずくまる/冷凍トイレ/ムネコざボビー/喋るな/ノニバス/大切にしよう/ずずエさん/さいふぉん/男は黙って大三元/AgeHa(2)/でっていう/長老_M/おだンゴ/ゃまゃま/あららうね/耳ぶた/全王様/three-all/オードリーカットバーン/綿白 雪/苦肉の尺(2)/羊たち黙っちゃったじゃん/石や岩や矢(2)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,5位,あららうね,人に小数点がつく,36,69.8,ムーンゲイジーパイ/グッドナイトボーイ/にこごり/Houston/じゃみこ/R🍊/音/喋るな/迷探亭困難/てふてふ！/ばあちゃんのへそのごま/我乱童/龐徳/一本松(2)/箱根八里/ALC(2)/AgeHa(2)/石テクノロジー/ゃまゃま/ハクシヲウメル(2)/ボルシチ/three-all/がんばりま翔/綿白 雪/723/鼻マガ/伸ちゃんの㌧㍉遠喜利日誌/石や岩や矢(2)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,5位,便シモンズ,なんか名前書きたくない,36,69.8,なまこP/中之島中人/オーバーニート(2)/グッドナイトボーイ/ねるねるかねる/えちえち/どどど/啓蒙思想/ばなかし(2)/迷探亭困難(2)/ノニバス(2)/人差し指（L字）/みんなでスポーツ/絡まるマカロン/さいふぉん/お嬢様ですわぁ/ココシ/副菜/AgeHa/石テクノロジー(2)/あららうね/rayleigh/月の瞼/ツルミチッ素/コハ/ボルシチ/将吉(2)/苦肉の尺(2)/お城
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,7位,でっていう,人も「個」で数えてる,34,67.7,なまこP/オーバーニート(2)/グッドナイトボーイ/くとぅるふ/劇団せき/ゆたーなる/どどど/じゃみこ/テトラ/うずくまる/枡藻/続きを読む/喋るな/さいふぉん/一本松/箱根八里/AgeHa/さめかす/蛸壺/長老_M/おだンゴ/声にならないSOS/劣等生の扁桃腺(3)/綿白 雪/723(2)/蓮丸(2)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,7位,まさしです,妊婦は2人カウント,34,67.7,ムーンゲイジーパイ/オーバーニート(2)/美容師が叫ぶ洞穴/グッドナイトボーイ/にこごり/あたまかなや/じゃみこ(2)/テトラ/枡藻/ミズイチ/冷凍トイレ/パブロ風の犬/迷探亭困難/ばあちゃんのへそのごま/みんなでスポーツ/絡まるマカロン/さいふぉん/chichiband/アンペア岡村/ココシ/さめかす/耳ぶた/毒ぶどう/rta太郎(3)/羊たち黙っちゃったじゃん/蓮丸(2)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,7位,音,人の走る速度がやたらリアル,34,67.7,なまこP/ムーンゲイジーパイ/オーバーニート(2)/uh(2)/ねるねるかねる/えちえち/じゃみこ/ねくび/啓蒙思想/ムネコざボビー/ばなかし(2)/龐徳/みんなでスポーツ/大伴金村/ずずエさん/ALC/まいりん/あららうね(2)/まさしです/劣等生の扁桃腺/がんばりま翔/やじうまさん/蓮丸/関西ハムスター/孔子に論語/伸ちゃんの㌧㍉遠喜利日誌(2)/投票ボーナス(3)
1617_7287_JPP,2024-06-16,125人,殺人鬼が作った計算ドリル,NA,10位,ボルシチ,追いつく時間を求める,33,66.65,なまこP/美容師が叫ぶ洞穴/くとぅるふ/劇団せき/こなくそ/ミズイチ/湿地/パチパッチ/喋るな/迷探亭困難/ノニバス(2)/てふてふ！/ずずエさん/さいふぉん/箱根八里/お嬢様ですわぁ/chichiband/でっていう/おだンゴ/ゃまゃま/声にならないSOS/耳ぶた/月の瞼/まさしです/全王様(2)/three-all/コマッシュ/羊たち黙っちゃったじゃん/投票ボーナス(3)
