お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,1位,初ギプス,回答したら赤い炊飯器当たった,22,87.79,里いも天狗/ミヤモト(2)/ウラニワ/kamenoue(2)/メスカマキリ(3)/jun(2)/警邏/ニューロン/ふもー/ハプティクス/きゃすが(2)/誓約/バジルごはん/渡利　巣手呂/ありすbot/白滝BOX
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,2位,さいころちゃらみん,俺はまだまだチキンライスでいいや,15,70.63,ぴのこ/獅子姉妹(2)/ウラニワ(2)/メスカマキリ/大丸水産(2)/ザイチェフ閣下/最後の無職(2)/ホリ/ハプティクス/きよてる./水谷新太郎
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,3位,パン松,男が本当に好きなのは試作型や改造型,13,65.73,ます/たる棒(2)/jun/ふもー(3)/遠くを見ている/とりっく(2)/道化(3)
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,4位,植田,間違った方の縁を切ると爆発する,12,63.28,ロンモア/里いも天狗/大丸水産/jun(2)/ニューロン(2)/ハプティクス(2)/ナルシマアンバイ/渡利　巣手呂/黒河ドロボー
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,4位,粘土細工,すいません、手榴弾系の彼女がいるんです。,12,63.28,ミヤモト(2)/メスカマキリ(2)/jun/警邏/ニューロン/バジルごはん/きよてる./とりっく/道化/水谷新太郎
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,4位,顔パンパン,どっち選んでも「キモ笑」が返ってくる,12,63.28,ミヤモト(2)/メスカマキリ/チャンガーラ/ニューロン/ふもー/バジルごはん/きよてる./白滝BOX/ピロ式/道化(2)
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,7位,kamenoue,母さん俺、大学行かずに働くよ,11,60.83,里いも天狗/ミヤモト/退屈な夕食/jun/brooks/ホリ/ニューロン(2)/きゃすが/道化(2)
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,7位,きまぐれ,どう答えてもボス戦に突入する,11,60.83,里いも天狗/最後の無職(2)/ふもー(2)/きゃすが/白滝BOX/ピロ式/道化(2)/水谷新太郎
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,7位,魂の裏切りの夜,3回殴って喜んだ方と付き合う,11,60.83,里いも天狗/ミヤモト/ウラニワ(2)/kamenoue/ニューロン/ナルシマアンバイ/バジルごはん/遠くを見ている(2)/黒河ドロボー
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,10位,メスカマキリ,明日は渓流で撮る,10,58.38,ミヤモト(2)/jun(2)/brooks/警邏(2)/ハプティクス/きゃすが/渡利　巣手呂
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,10位,最近の外人,「バキ」を取るのに550円かかる   取ります,10,58.38,ます/チャンガーラ(2)/ザイチェフ閣下/ハプティクス/きゃすが/とりっく(2)/水谷新太郎(2)
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,10位,黒河ドロボー,どうやら僕はここまでのようだ,10,58.38,ミヤモト(2)/獅子姉妹/さいころちゃらみん/brooks/警邏(2)/最後の無職/遠くを見ている/水谷新太郎
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,13位,ゴーループ,お前らに電車を教えてやる,9,55.93,里いも天狗/メスカマキリ/brooks/ニューロン/誓約/渡利　巣手呂(2)/ありすbot/魂の裏切りの夜
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,13位,納屋の様子,音が大きいほう,9,55.93,ロンモア(3)/ミヤモト(2)/brooks/ニューロン/誓約/ありすbot
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,15位,brooks,めっちゃクラクション鳴らされてる,8,53.48,ロンモア/ミヤモト(2)/さいころちゃらみん/ニューロン/道化(3)
5459_0305_DWG,2022-02-10,50人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5459_0305_DWG.jpg,15位,jun,おかめ納豆の安心感が一番好きです,8,53.48,ミヤモト/メスカマキリ(3)/さいころちゃらみん/ニューロン/きゃすが/水谷新太郎
