お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,1位,gas,誰に借りるか決まってくる,57,82.65,ワトゥー/パブロ風の犬/屋内用雨傘/春屋○イ/伯林/アイワ/ぺねろぺ(3)/お嬢様ですわぁ(2)/ベジギダ/rayleigh/鵺野凛音/サバまみれ/nimuemu/メイド・イン・ムーン/T-FOX(2)/小倉ツイスト(2)/ダダダチョウ/じす(2)/ほぼ赤ちゃん/花火の様/ぽち/ゼンザイさん(3)/泥豚/惑星ソラリス/こんなところにエビチリ(2)/街メロン/ガ行/よしなににしよな(2)/黒胡麻/下り坂まで/哲学ミミズ/放尿魔/nya-./気球マイスター/HS三遊間/ぼんやり/ばやし/Mebiria/EPOCALC/雪だるま弁当/えいり/ぜ。(2)/うたたねキビちゃん/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,2位,うたたねキビちゃん,年度末に「珍プレー・好プレー集」を流す,49,75.8,まーる/ワトゥー/shiganhei/最後の在校生/ねこめんたい/5.5畳/ギロッポンの課長/犬クジラ/過疎バス/毒ぶどう/いぬまる(2)/薄羽無縁/イヌタク/鵺野凛音/すっぴー/和栗モンブランソフト山田/視床下部/控えめなピース/ポリエステルの産物/まったん冷え性/高見盛/あーでーはーでー/お湯ドラ/Heaven/よしなににしよな/nk(3)/ドロレス・グランギニョル/国産/899/冷凍トイレ/nya-./はみばらハミー/DJBK/6年2組の2組ちゃん/裁判官ランキング/ホソカワタタ(2)/バニラソフト/Mebiria/さりげない国際通り/エレメノピー(2)/monika/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,3位,エレメノピー,捨てのスローガンもある,48,74.94,伯林/Yまと/ねこめんたい/マスモトリンタロウ/んっぽ(3)/毒ぶどう/薄羽無縁/rayleigh/テツ/ぬりかべ/半熟トマト/T-FOX/鯖度80％/じす/未成年競馬(2)/ポリエステルの産物/まったん冷え性/ゼンザイさん/こんなところにエビチリ(2)/東松永/街メロン/よしなににしよな/あかのすけ/哲学ミミズ/能動的三半規管/国産/Qr/森バ/冷凍トイレ/ナーフ世界/DJBK/ぼんやり/わーるど/裁判官ランキング/世界の牛肉/EPOCALC/雪だるま弁当/ぜ。(2)/チョリ葬/monika/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,4位,終電卍,不良が座学をしたがる,44,71.51,イワザル/パブロ風の犬(2)/shiganhei/5.5畳/モチオ(2)/マスモトリンタロウ/みずいろのもちもち/犬クジラ/背の順/ぬりかべ/視床下部/鯖度80％/小倉ツイスト/ダダダチョウ/未成年競馬(3)/ポリエステルの産物/一富士/惑星ソラリス/こんなところにエビチリ(2)/ブンカサイブンコボン(2)/東松永/大喜利の母/ガ行/ギサワ/サラブレッドトマト/よしなににしよな/あかのすけ(2)/放尿魔/森バ(2)/HS三遊間/ばやし/世界の牛肉/monika/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,5位,メイド・イン・ムーン,スズメも空砲に慣れてる,43,70.66,ワトゥー/パブロ風の犬/伯林/Yまと/アイワ/モチオ/お嬢様ですわぁ/犬クジラ/すーず(2)/鳩川/石崎/茄ッ子/すっぴー/T-FOX/鯖度80％/未成年競馬/なまこP/ポリエステルの産物/泥豚/一富士/高見盛/ギサワ/やや不安(2)/899/放尿魔/冷凍トイレ(2)/気球マイスター/はみばらハミー/HS三遊間/自動車部員/DJBK/わーるど/世界の牛肉(2)/さりげない国際通り/エレメノピー(2)/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,5位,花火の様,誕生日のやつをアンカーにする,43,70.66,イワザル/パブロ風の犬/shiganhei/屋内用雨傘/春屋○イ/伯林/モチオ/目につく男/pokka/みずいろのもちもち/望月/石崎/背の順/薄羽無縁/すっぴー/半熟トマト/T-FOX/小倉ツイスト/じす/ほぼ赤ちゃん/なまこP/ポリエステルの産物/一富士/惑星ソラリス/あーでーはーでー/きゅうり農家/サラブレッドトマト/あかのすけ/899/nya-./ハッスル運動会/はみばらハミー/りくがめ/バニラソフト/EPOCALC/雪だるま弁当/さりげない国際通り/エレメノピー/monika(2)/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,7位,国産,プログラム表にいつも通りって書かれてる,42,69.8,まーる/伯林(2)/最後の在校生/Yまと/アイワ/ペス山ペス男(3)/マスモトリンタロウ/目につく男/ギロッポンの課長/pokka/みずいろのもちもち/いぬまる(2)/鯖度80％/ダダダチョウ/ほぼ赤ちゃん/カルカドル/なまこP/花火の様/まったん冷え性/高見盛/ふもー/あーでーはーでー/大喜利の母/お湯ドラ(3)/ちきちきた/きゅうり農家/Heaven/よしなににしよな/nya-./りくがめ/ばやし/ホソカワタタ/エレメノピー/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,7位,望月,4月の1年生だけ綺麗な目をしている,42,69.8,屋内用雨傘/ねこめんたい/斎(2)/pokka/イヌタク/鵺野凛音(2)/サバまみれ/すっぴー/ふるれ/なまこP(2)/まったん冷え性/高見盛/あーでーはーでー(2)/きゅうり農家/Heaven/よしなににしよな(3)/黒胡麻/リトマス試験紙/哲学ミミズ/899/冷凍トイレ(2)/ナーフ世界/HS三遊間/ホソカワタタ/EPOCALC/味噌と殴り合い(3)/奏(3)/monika/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,7位,高見盛,知らない国旗ない,42,69.8,shiganhei/春屋○イ/最後の在校生/5.5畳/目につく男/ギロッポンの課長(2)/みずいろのもちもち/終電卍/お嬢様ですわぁ/犬クジラ/苲(2)/rayleigh/茄ッ子/すっぴー/和栗モンブランソフト山田/鯖度80％/ほぼ赤ちゃん/なまこP/激エロ海苔bot(2)/ゼンザイさん(3)/泥豚/お湯ドラ/みつやLoL/フェイクファー/nk(2)/Qr/放尿魔/森バ/気球マイスター/裁判官ランキング/ばやし(2)/エレメノピー/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,10位,大喜利の母,放送部のみ強豪になる,41,68.94,shiganhei/Yまと/アイワ/錆缶/マスモトリンタロウ/目につく男/pokka/望月/毒ぶどう/石崎/背の順/サバまみれ/テツ/和栗モンブランソフト山田/ダダダチョウ/未成年競馬/なまこP/ゼンザイさん/泥豚/一富士/けんけんぱ/Heaven/よしなににしよな(3)/ドロレス・グランギニョル/冷凍トイレ/はみばらハミー/裁判官ランキング/りくがめ/へその緒片結び(2)/バニラソフト/えいり/奏(3)/チョリ葬/投票ボーナス(3)
0005_7012_BMA,2023-11-05,157人,運動会を毎週やる学校,NA,11位,EPOCALC,受かった先輩はちゃんと参加してたぞ〜,40,68.09,まーる/イワザル/パブロ風の犬(2)/屋内用雨傘/アイワ/ペス山ペス男(3)/5.5畳/石崎/ウラニワ/茄ッ子/半熟トマト(2)/鯖度80％/ダダダチョウ/じす/ほぼ赤ちゃん/なまこP/ぽち(2)/泥豚/こんなところにエビチリ/あーでーはーでー/街メロン/ラプンツェル/みつやLoL/Heaven/よしなににしよな(2)/リトマス試験紙/放尿魔/ナーフ世界/ハッスル運動会/わーるど/雪だるま弁当/投票ボーナス(3)
