お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,1位,私たち,全然なびいてない日本の旗,61,87.36,さぬこラーメン/こしあんゼリー(2)/ちくわうし/シュヴァルツ/酸っぱい/tomo/百ねずみ/実家に帰った鶴/ささみ(2)/青色迷子(2)/メロディックストーム/ニュー文字(2)/りんかんがっこう/おえおえちゃん/よしんば/つくり真顔/遠くを見ている/机上で実演/ダイチリーマン/よんずい(2)/ゆげ/赤黄色/カタン/わちがま(2)/こくもつの試食/omiun(2)/瀬戸際ヤゴ/八子八百/大至急(3)/渡利　巣手呂/恥知らずな金玉/こたつ/業務用虚無(3)/キャッツアイ/ノルマンディー/うんも(3)/さいころちゃらみん/ふもー/ヒガシノカ(3)/三収組/少しだけ賢い/ましましのしま/しゅ/熱と気体/ジェンツーペンギン/うわぁ
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,2位,懸垂ができる,車が大破して「Eテレ」と表示される,54,81.37,はさあかた/かくれどり/ちくわうし(2)/大残渣/シュヴァルツ/3ねこ/ぷろみん/青色迷子/メロディックストーム/研究会員/揚げたてメンチメン/こむら返り/ダイチリーマン/クロネコ/アガリブル(2)/ゆきみ/わちがま/眠気/omiun(3)/魂の裏切りの夜/harvest/八子八百/水谷新太郎/Eito1379(2)/恥知らずな金玉/こたつ/ノルマンディー/暴風よ吹け/ホールド・ナッツ(3)/ふもー(3)/板野(2)/三収組/うーん2ポイント/ニューロン/ましましのしま(3)/熱と気体/初期装備(2)/ジェンツーペンギン(2)/糸目の鮟鱇/マチ
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,3位,うんも,子供が輪になって大人を褒めてる,49,77.09,きゅーきゅー(3)/こしあんゼリー(3)/シュヴァルツ(2)/石原消し炭/また師走が来たよ/青色迷子(2)/メロディックストーム/研究会員/りんかんがっこう/揚げたてメンチメン/机上で実演/こむら返り/ダイチリーマン/男も育休/カタン/わちがま(2)/こくもつの試食(2)/omiun/＋２０円/魂の裏切りの夜/harvest/ファッション/瀬戸際ヤゴ/八子八百/渡利　巣手呂(2)/RANRANRAN/キャッツアイ/三収組/ましましのしま/セトピア(2)/納屋の鍵(2)/ワッショイサンバ/初期装備(2)/じゃん/ぜっとくん(2)/うわぁ
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,4位,八子八百,子供の絵に初期のM-1みたいな点数がつけられていく,47,75.38,さぬこラーメン(2)/こしあんゼリー(2)/Longab/ケムケムケムッソ/かくれどり/ます/特効さん/実家に帰った鶴/メロディックストーム/りんかんがっこう(2)/ハコダイオ/よしんば/遠くを見ている/こむら返り/ダイチリーマン/ゆげ/男も育休/アガリブル/カタン/日本人はお米が大好き/harvest/瀬戸際ヤゴ(2)/なむなむえふぇくと/RANRANRAN/ホールド・ナッツ(3)/しっとりペンチ/ふもー/板野/秋(2)/三収組/ましましのしま/しゅ/ジェンツーペンギン(2)/糸目の鮟鱇/ぜっとくん(2)/うわぁ(2)/＃の中のカマ吉くん
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,5位,水谷新太郎,ワクワクさんが窓のない部屋でコピーを取らされている,45,73.67,はさあかた/ちくわうし(2)/アウク(2)/特効さん/実家に帰った鶴(2)/さけのなかのいくら/ニュー文字/よしんば/C4(シーフォー)/ダイチリーマン/よんずい(2)/アガリブル(3)/ゆきみ/カタン/及川広大/山渕/わちがま(3)/こくもつの試食/魂の裏切りの夜/harvest/瀬戸際ヤゴ/恥知らずな金玉/RANRANRAN/ミフィ/ノルマンディー/ホールド・ナッツ(2)/うーん2ポイント/ましましのしま/ワッショイサンバ(2)/糸目の鮟鱇(2)/ぜっとくん(2)/ザイチェフ閣下(2)
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,6位,tomo,掃除の逆再生,44,72.82,はさあかた/ケムケムケムッソ(2)/B群/シュヴァルツ/ぷろみん/逆さ傘傘/つくり真顔(2)/揚げたてメンチメン/遠くを見ている/C4(シーフォー)/齋藤/ダイチリーマン/男も育休/カタン/日本人はお米が大好き/わちがま(2)/眠気/こくもつの試食/＋２０円/魂の裏切りの夜/ファッション(2)/瀬戸際ヤゴ/八子八百/なむなむえふぇくと(3)/業務用虚無(2)/ミフィ/キャッツアイ/キーちゃん/ヒガシノカ(2)/A味噌汁(2)/少しだけ賢い/ニューロン/しゅ/糸目の鮟鱇(2)
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,7位,omiun,教育番組が放送中の間は右下に教育中と表示されている,42,71.11,さぬこラーメン(2)/Longab/ケムケムケムッソ(3)/大残渣/シュヴァルツ(2)/さけのなかのいくら/また師走が来たよ(3)/よしんば/赤黄色/アガリブル/眠気/harvest/サメVS巨大タコス/大至急/恥知らずな金玉(2)/業務用虚無(3)/ホールド・ナッツ(3)/ヒガシノカ(3)/秋/三収組/A味噌汁/少しだけ賢い/ましましのしま/セトピア(2)/ジェンツーペンギン/うわぁ/マチ(2)
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,8位,山渕,色々あって、3本アニメ～♪,40,69.4,Longab/ケムケムケムッソ/B群(2)/シュヴァルツ(2)/酸っぱい/tomo/特効さん/ROUVIS/さけのなかのいくら/AIEE/おえおえちゃん/机上で実演/こむら返り/男も育休/月曜ビ/及川広大/＋２０円(2)/魂の裏切りの夜/harvest(2)/なむなむえふぇくと(2)/こたつ/水猫ラテ(2)/ホールド・ナッツ/鮒侍(3)/ふもー/A味噌汁/ましましのしま/納屋の鍵/オトコンドリア♀/カリウム不足/うわぁ(2)
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,8位,架空,頑張った人から死ぬドラマ,40,69.4,Longab/ます/シュヴァルツ/酸っぱい/また師走が来たよ/メロディックストーム/りんかんがっこう/おえおえちゃん/遠くを見ている/齋藤/机上で実演(2)/ほ/こむら返り/よんずい/アガリブル/kamenoue/カタン/日本人はお米が大好き/わちがま(2)/こくもつの試食/私たち/harvest/ファッション/サメVS巨大タコス/水谷新太郎/Eito1379/RANRANRAN/業務用虚無/ミフィ/春屋○イ/うんも/三収組/ましましのしま/納屋の鍵(2)/初期装備/糸目の鮟鱇/マチ
5780_1420_BQO,2022-07-07,162人,NHKでやってたら悲しいもの,NA,10位,毒桃,ひろみちお兄さんが頭脳を使う,39,68.54,白黒まみれ(3)/B群(2)/シュヴァルツ/インド哲学/逆さ傘傘(2)/ハコダイオ/おえおえちゃん/揚げたてメンチメン/れれれのれき/ほ/びろびろーん(2)/日本人はお米が大好き(2)/わちがま(2)/魂の裏切りの夜/harvest/まーちゃんす(3)/超熟(2)/春屋○イ/しっとりペンチ/ヒガシノカ(3)/板野/A味噌汁/ましましのしま/オトコンドリア♀/ワッショイサンバ/ぜっとくん(2)
