お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,1位,three-all,右肩の違和感,45,95.29,シンマイ子/GYAI/アラカビ/でたらめーかー/ミズイチ/鈴本/アナゴさん(3)/こんなところにエビチリ/なかにし/ラニーニャ/屋内用雨傘/人力舎/💃/スイートランド/切腹文庫/素犬/洋介山/みすちーZ/バニラソフト/奇妙な男/餃子味のラーメン/鬼の目突き/ぜ。/混一色おじさん(3)/ごまもなか/春屋○イ/watoson/たなとす/クルペッコの手羽元/田口さん🍙/珍百景のクロ(2)/揚げたてメンチメン/てっぺんざしお/T-FOX(2)/螺旋貝柱/zenza-desu/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,2位,屋内用雨傘,数の暴力,41,89.72,あると(2)/シンマイ子/でたらめーかー/アイワ/ogchan(2)/なかにし/プーアル茶/ラニーニャ/大体いつも眠い人/憶霜論(2)/荒川憩(2)/kiki/みすちーZ/バニラソフト(2)/農家/ランゲル・ハンス/tea-cat/餃子味のラーメン/ねくび/鬼の目突き/kurotemko/ごまもなか/えーす/春屋○イ/焼きサバ/クルペッコの手羽元/揚げたてメンチメン/three-all/よれよれ(2)/ゆんける/てっぺんざしお/最寄り/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,3位,副キャプテンアメリカ,ハリーポッターと否定から入る女,38,85.54,あると/ちゃ柴(2)/GYAI/最後の在校生/アナゴさん(2)/綿白 雪/レッシー/とほ/こんなところにエビチリ(3)/ペリカンパレード/ガッボデ/女将/💃/切腹文庫/素犬/洋介山/みすちーZ/農家/tea-cat/ノコノコdeath/ベリー/れれれのれれ(3)/kurotemko/オレンジ🍊/クルペッコの手羽元/アジシオおむすび/揚げたてメンチメン/フェルメール/よれよれ/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,4位,ラータ,うんこじゃない腹痛,27,70.22,閾値/GYAI/アイワ/男も育休/アナゴさん(2)/プーアル茶/ラニーニャ/屋内用雨傘/素犬/ランゲル・ハンス/奇妙な男/れれれのれれ(2)/白黒まみれ/にふだうぐも/ぜ。/混一色おじさん(3)/副キャプテンアメリカ/えーす/アジシオおむすび/よれよれ/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,5位,💃,頑張らない生き方,26,68.82,シンマイ子/ちゃ柴/アイワ/男も育休/ogchan/レッシー/ラニーニャ/屋内用雨傘/大体いつも眠い人/切腹文庫/素犬/kiki/tea-cat/白黒まみれ/かごの中の鳥/ごまもなか/ゆかりそめ大明神/春屋○イ/watoson/揚げたてメンチメン/ゆんける/てっぺんざしお/最寄り/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,6位,アラカビ,０からの大学受験,23,64.64,あると/レッシー/ブトマ/ラータ/スイートランド/切腹文庫/さとー/kiki/みすちーZ/農家/奇妙な男/れれれのれれ/ぜ。/焼きサバ/田口さん🍙/アジシオおむすび/three-all/ゆんける/てっぺんざしお/最寄り/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,7位,さとー,春の七草,21,61.86,あると/シンマイ子/綿白 雪/ラータ/荒川憩(2)/スイートランド/素犬/バニラソフト/ねくび/鬼の目突き/ごまもなか/watoson/クルペッコの手羽元/珍百景のクロ/フェルメール/three-all/てっぺんざしお/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,7位,混一色おじさん,ホグワーツ城をつくる 創刊号,21,61.86,GYAI/ミズイチ/臀部/綾鷹in沖縄(2)/こねぎ/kiki/さらえん/ランゲル・ハンス/tea-cat/ねくび/クルペッコの手羽元/アジシオおむすび/揚げたてメンチメン/T-FOX/螺旋貝柱(2)/バトルアックス/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,9位,バニラソフト,ハリーポッターと油の処理,20,60.46,GYAI/イタリア人/覇道きてぃ/最後の在校生/アイワ/アナゴさん(2)/こんなところにエビチリ/ガッボデ/ラータ(2)/さとー/さらえん/珍百景のクロ(2)/three-all/螺旋貝柱/投票ボーナス(3)
0924_8129_MSE,2023-08-01,99人,ハリーポッター最新刊のサブタイトル,NA,10位,T-FOX,ハリーポッターと呼ばれてない同窓会,19,59.07,GYAI/バッカス後藤/アナゴさん(2)/ogchan/B/ガタボ太郎6/ペリカンパレード/女将/憶霜論/綾鷹in沖縄/こねぎ/田口さん🍙/揚げたてメンチメン/よれよれ/zenza-desu/投票ボーナス(3)
