お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,1位,三収組,暴力シーンに「※日曜日に撮影しました」の注釈が付く,77,105.0,うわぁ/あむ/サメVS巨大タコス(2)/明朝/机上で実演/ポンサ(2)/桜もにゅ/tomo/アウク(2)/揚げたてメンチメン(2)/業務用虚無(3)/ましましのしま/ROUVIS(2)/みやまる(2)/B群(2)/かくれどり(2)/つくり真顔/納屋の鍵/よしんば/熱と気体/さぬこラーメン/日本人はお米が大好き/寺井/たる棒/ぷろみん/石原消し炭(2)/ちくわうし/百ねずみ(2)/はしおみ(2)/ホールド・ナッツ(3)/おあつらえ(2)/ニューロン(2)/Longab(2)/魂の裏切りの夜/板野/たくさん応援(3)/水猫ラテ(2)/harvest(2)/マチ/猫屋敷/ムラサキ野菜/一石投じ男(2)/うんも(2)/がんばりま翔(2)/資本ネコ/omiun/旧式/こしあんゼリー/しゅ/ふもー/くろうとチェリー(2)
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,2位,大吉,裁判での言い訳で「日曜日と勘違いしてました」,50,80.87,山渕(2)/うわぁ/あむ/サメVS巨大タコス/机上で実演/少しだけ賢い/桜もにゅ/tomo/業務用虚無(2)/ねこライト(3)/オトコンドリア♀/ROUVIS(3)/日野ヤヨイ/かくれどり/つくり真顔/さいころちゃらみん/メロディックストーム/よしんば/対義語ん(2)/たる棒/なむなむえふぇくと/ちくわうし/はしおみ(2)/キャッツアイ/Longab(2)/＃の中のカマ吉くん/板野/たくさん応援(3)/おたえ(2)/山下大満足/水谷新太郎/一石投じ男/逆さ傘傘/否/資本ネコ/アガリブル/ふもー/赤ぺこり
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,3位,＃の中のカマ吉くん,カレンダーの日曜、すごい赤い,47,78.19,サメVS巨大タコス/明朝(2)/机上で実演/ポンサ/懸垂ができる/少しだけ賢い/揚げたてメンチメン/業務用虚無/オトコンドリア♀(2)/白黒まみれ/さいころちゃらみん/渡利　巣手呂/静かの海(2)/きゅーきゅー/納屋の鍵/メロディックストーム/よしんば/三収組/かね(3)/たる棒/ぷろみん(2)/軍手/百ねずみ/こむら返り/おあつらえ/キーちゃん/板野/水谷新太郎/20thboy/ケムケムケムッソ/及川広大(2)/月曜ビ(3)/omiun/旧式/チダ(2)/恥知らずな金玉/赤ぺこり
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,4位,かくれどり,カンニングするためだけの模試が開かれる,44,75.51,あむ/ゆげ/酸っぱい/桜もにゅ/揚げたてメンチメン/業務用虚無(2)/ましましのしま/ROUVIS/白黒まみれ/納屋の鍵/さぬこラーメン/日本人はお米が大好き/対義語ん/三収組/ます/かね(3)/ぷろみん/石原消し炭/じゃん/はしおみ/ホールド・ナッツ(3)/キャッツアイ/板野/たくさん応援(3)/harvest/ケムケムケムッソ/逆さ傘傘/こんみ(3)/うんも/糸目の鮟鱇/ゆきみ/omiun(2)/アガリブル/赤ぺこり
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,5位,たる棒,硬さに特化した神父がいる,41,72.83,サメVS巨大タコス/明朝(2)/ポンサ/八子八百/きゅーきゅー/納屋の鍵/赤黄色(2)/寺井/ちくわうし/百ねずみ/春屋○イ(2)/ニューロン(3)/魂の裏切りの夜/水猫ラテ(2)/harvest(2)/20thboy/また師走が来たよ(2)/うんも/がんばりま翔(2)/omiun(3)/旧式(3)/アガリブル(3)/こしあんゼリー/ふもー(3)
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,5位,オトコンドリア♀,「華金」の反対で「日糞」と呼ばれている,41,72.83,山渕(3)/ゆげ/カリウム不足/八子八百/みやまる/白黒まみれ/B群(2)/Eito1379/きゅーきゅー/納屋の鍵(2)/メロディックストーム/対義語ん/寺井/ワッショイサンバ(2)/百ねずみ/はしおみ/ホールド・ナッツ/おあつらえ/harvest/20thboy/ノルマンディー(2)/ムラサキ野菜/ケムケムケムッソ/一石投じ男/逆さ傘傘/うんも(2)/糸目の鮟鱇/資本ネコ/omiun/アガリブル(2)/カタン/しゅ/ファッション
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,7位,旧式,日曜だけひまわりが下を向く,39,71.04,山渕(2)/はっぴーえんど/明朝/RANRANRAN/懸垂ができる/桜もにゅ/齋藤/ましましのしま/白黒まみれ/静かの海/まーちゃんす(2)/熱と気体/三収組/かね(3)/みささぎ/軍手(2)/じゃん/ホールド・ナッツ(2)/こむら返り/ニューロン/山下大満足(3)/マチ/20thboy/ノルマンディー(2)/糸目の鮟鱇/アガリブル(2)/きまぐれ(2)/こしあんゼリー
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,8位,アガリブル,傷つけあうために結婚する,34,66.57,明朝(2)/酸っぱい/RANRANRAN/八子八百/ましましのしま/白黒まみれ/渡利　巣手呂/きゅーきゅー/メロディックストーム(3)/熱と気体(2)/対義語ん/まこっちゃん(2)/軍手/石原消し炭/じゃん/キャッツアイ/ニューロン(2)/魂の裏切りの夜/20thboy/ケムケムケムッソ/また師走が来たよ/こんみ(2)/うんも/糸目の鮟鱇(2)/恥知らずな金玉/赤ぺこり
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,9位,はっぴーえんど,笑点を白と黒の幕で囲む,33,65.68,山渕(2)/明朝/懸垂ができる/齋藤/白黒まみれ/大残渣/さいころちゃらみん/納屋の鍵/よしんば/熱と気体/たる棒/ぷろみん/3ねこ(2)/石原消し炭(3)/ケムケムケムッソ/一石投じ男/及川広大/シュヴァルツ(2)/糸目の鮟鱇/がんばりま翔/ゆきみ/月曜ビ/旧式/アガリブル/きまぐれ/くろうとチェリー(3)
4636_8608_JTW,2022-07-09,163人,毎週日曜日は悪いことをしないといけない世界,NA,9位,メロディックストーム,コンビニにつつく専用のおでんがある,33,65.68,うわぁ/あむ(2)/ゆげ/サメVS巨大タコス/机上で実演/桜もにゅ/揚げたてメンチメン/業務用虚無/ねこライト/ましましのしま/オトコンドリア♀/ROUVIS/静かの海/三収組/たる棒/なむなむえふぇくと/ぷろみん/ホールド・ナッツ(3)/渡辺正規(3)/山下大満足/水谷新太郎/猫屋敷/ノルマンディー/こんみ(2)/シュヴァルツ/カタン/しゅ
