お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,1位,アーバンストリート,ナイフに「持つ方」と書いてある,50,87.48,つかのま/絡まるマカロン/休憩中/一本松(2)/大ちゃんす(2)/津浦/てすと田くらげ(2)/ノコノコdeath/Heaven/new bike/ずずエさん/KWGhost(2)/いちゃこら/しょうりゅー/アズマ(3)/おこめ/赤い髪/バスカス爆発/POPOJI/すいみんちゃん/切りにゃ/AgeHa/すえきち・S・ブラック/またねこ/ざわやん/きつねうどん/やきにく/寿司らぎ/ケビ沢/都市伝説/薬用入浴剤/貝柱2丁目/ロラン/インノケンティウス(2)/サンプリ(2)/メジャー/鈴木 a.k.a 鈴木(3)/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,2位,きつねうどん,もう本名は誰にもわからない,44,81.25,絡まるマカロン/一本松(2)/てすと田くらげ(3)/ノコノコdeath/35/xtomato/はちわれ/ピッケブランコ(3)/ねぎたそ(2)/ぺんぺるの/レン(3)/言い訳過料/へきさまる/くじ運/明石(2)/とんでも左大臣/まちょ/jonathan(3)/Y-Not/ここで一揆(2)/犬が居ぬ/s64(3)/いとまびと/ぽむた/ケビ沢/週1/サンプリ/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,3位,サンプリ,毒塗った方の刃を舐める,36,72.93,つかのま/せりか/てすと田くらげ(2)/ノコノコdeath/ずずエさん/KWGhost/いちゃこら/しょうりゅー/馬to量子化/アズマ(3)/レン/言い訳過料/赤い髪/バスカス爆発/POPOJI/切りにゃ/まちょ/AgeHa/jonathan/またねこ/ここで一揆/きつねうどん/山崎/寿司らぎ(2)/年金/都市伝説(2)/貝柱2丁目(2)/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,4位,とんでも左大臣,一緒に行方不明になる,34,70.85,絡まるマカロン/せりか/てすと田くらげ(3)/ノコノコdeath/35/めっけもん/ヒオトル(3)/ポャチ/へきさまる/明石/AgeHa/jonathan(2)/Y-Not/しすると/いとまびと/乾布抹殺/ケビ沢/ロラン(2)/インノケンティウス(2)/過去分詞/ラフレモカ(2)/えだまめ/部分点/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,5位,めっけもん,ずっと手を洗ってる,33,69.81,ポリエステルの産物/絡まるマカロン/大ちゃんす/てすと田くらげ/35/タコ坊主/xtomato/はちわれ/ZIPファミリー(2)/馬to量子化/さすがに/アズマ/へきさまる(2)/とんでも左大臣/切りにゃ/AgeHa/Y-Not/おむおむ/ここで一揆(2)/ざわやん/やきにく/年金/都市伝説/けいすけ/松井秀喜/ミスターはつよ/過去分詞/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,6位,けいすけ,足音を消して徘徊する,32,68.77,せりか/てすと田くらげ(3)/35/ずずエさん/いちゃこら/タコ坊主(2)/しょうりゅー/ZIPファミリー/さすがに/へきさまる/赤い髪/くじ運/明石/POPOJI/AgeHa/jonathan(2)/すえきち・S・ブラック/いとまびと/ぽむた/まめまめデスメタル/インノケンティウス(2)/えだまめ(2)/サンプリ/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,6位,一本松,引き金の横に「ここを引く」って書いてもらう,32,68.77,絡まるマカロン/休憩中/津浦/Heaven/xtomato/はちわれ/しょうりゅー/鹿妻(2)/ZIPファミリー/ピッケブランコ/明石/すいみんちゃん/切りにゃ(3)/まちょ/AgeHa/jonathan/ここで一揆(2)/いとまびと/山崎/やきにく/ケビ沢/都市伝説(3)/貝柱2丁目/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,8位,xtomato,コードネームが養命酒,31,67.73,休憩中(2)/てすと田くらげ(3)/new bike/夜食/めっけもん/ねぎたそ/レン/くじ運(2)/とんでも左大臣/すいみんちゃん/アーバンストリート/ここで一揆(2)/デンジャラスホース西村/しすると/乾布抹殺/山崎/寿司らぎ/年金/まめまめデスメタル/ミスターはつよ/ラフレモカ(2)/部分点/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,9位,明石,殺ることリスト,29,65.66,絡まるマカロン/せりか/休憩中/てすと田くらげ(2)/new bike/さすがに/ねぎたそ/真似き猫/レン/とんでも左大臣/切りにゃ/AgeHa/jonathan/ここで一揆/犬が居ぬ/デンジャラスホース西村/ざわやん/いとまびと/乾布抹殺(2)/山崎/都市伝説/薬用入浴剤/貝柱2丁目/過去分詞/投票ボーナス(3)
2093_1072_DUZ,2024-05-12,104人,認知症になってしまった殺し屋,NA,10位,ざわやん,体が覚えてる,28,64.62,ポリエステルの産物/せりか/大ちゃんす/てすと田くらげ/35/ずずエさん/タコ坊主/xtomato/はちわれ/鹿妻/さすがに/ぺんぺるの/言い訳過料/とんでも左大臣/AgeHa/またねこ/ここで一揆(2)/乾布抹殺/週1/薬用入浴剤/けいすけ/過去分詞/メジャー(2)/投票ボーナス(3)
