お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,1位,やじうまさん,フリじゃなかったのか,24,75.99,しけたけし/チャーハンキッド/あまちゃん/BHC@GOD/まるだし(3)/めんだこ/kesyousui/ロンパ(2)/ラプンツェル/国王(3)/鼻マガ/陸化/かと/ゆんける/狂ったパン屋さん/シーサイド品川/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,2位,オーバーニート,作戦明日だった,22,71.92,んぬ/上田スヌーピー/トップバリュ/ポャチ/まるだし/さんかくちゃん/kesyousui/baseball /マリモ/おあつらえ/アルパカ米/サトシ/灰色こたつ/松井秀喜/陸化/ミスターはつよ/かと/猫の化石/りますぐ/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,2位,狂ったパン屋さん,もう虫いなくなった？,22,71.92,フェルメール/しけたけし/食う寝るアトム/無明海/盗塁/味しらべ/めんだこ/あると/daison1/めっけもん/遺跡発掘調査補助員/松井秀喜/青山もみじ/ゆんける/りますぐ(2)/エイさかな(2)/Kawakami/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,4位,あのにーむ,ほんとだお祭りやってる,21,69.89,しけたけし/ドあお/トップバリュ/ひろむ/ラプンツェル/ハッピー対策(2)/清掃員/めっけもん/松井秀喜/鼻マガ/月の瞼/2pac/シーサイド品川/休憩新人ポンコツ/エイさかな(2)/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,5位,みくすし,もう収穫してるのか,20,67.85,ドあお/オーバーニート(2)/BHC@GOD/kesyousui/若鶏もも(2)/ひろむ/きょく(2)/Houston/めっけもん(2)/鼻マガ/猫の化石/やじうまさん/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,5位,んぬ,好きならそう言え,20,67.85,フェルメール(2)/野島久助/ドあお/盗塁/NatsubiSogan(2)/ハッピー対策/赤狐/Houston/国王(3)/鼻マガ/月の瞼/真似き猫/らうかった/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,5位,食う寝るアトム,炊けてる炊けてる,20,67.85,野島久助/baseball /タブンネコ/ハッピー対策(2)/とりみ辞典(2)/月の瞼/青山もみじ(2)/かと/ゆんける/猫の化石/2pac/りますぐ/シーサイド品川/休憩新人ポンコツ/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,8位,コク深,意外と外寒い,19,65.82,んぬ/野島久助/BHC@GOD/味しらべ/スポーツバッグ/おあつらえ/ハッピー対策(3)/ジャイ武/899/サトシ/さんれん/ゆんける/狂ったパン屋さん/やじうまさん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,9位,めっけもん,回送だこれ,18,63.78,入れ歯型乳歯/電子とまと/きょく(2)/ハッピー対策/ボインの逆襲/陸化/800/かと/2pac/中卒/やじうまさん/休憩新人ポンコツ/Kawakami/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,9位,ボインの逆襲,思ったより田舎だな,18,63.78,んぬ/BHC@GOD/トップバリュ/入れ歯型乳歯/ひろむ/899/Houston/鼻マガ/月の瞼/陸化/800/りますぐ/下人/Kawakami/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,9位,味しらべ,白組頑張ってるな,18,63.78,しけたけし/食う寝るアトム/ドあお/ひろむ/ボインの逆襲/899/清掃員/めっけもん/鼻マガ/青山もみじ/ミスターはつよ/かと/休憩新人ポンコツ/エイさかな/あのにーむ/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,12位,Houston,見てる範囲全部イオンモールか,17,61.74,ゴマに塩/あまちゃん/まるだし(3)/アンペア岡村/ロビンろびん/コク深/ゆんける/猫の化石/りますぐ/狂ったパン屋さん/中卒/Kawakami/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,12位,ゴマに塩,この町はやめておこう,17,61.74,無明海/盗塁/入れ歯型乳歯/さんかくちゃん/電子とまと/ひろむ/きょく/赤狐/Houston/800/かと/ゆんける/やじうまさん/休憩新人ポンコツ/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,12位,洋介山,食券買ってから並んで下さい,17,61.74,ドあお/美容師が叫ぶ洞穴/入れ歯型乳歯/daison1/草凪千里/とりみ辞典(2)/サトシ/Houston/鼻マガ/ゆんける/りますぐ/やじうまさん/休憩新人ポンコツ/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,12位,陸化,こう見ると車って遅いな,17,61.74,チャーハンキッド/あまちゃん/無明海/あると/ロビンろびん/ボインの逆襲/899/Houston/コク深/800/りますぐ/シーサイド品川/エイさかな/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,16位,BHC@GOD,やっぱりビニール袋貰えますか！？,16,59.71,しけたけし/ユーグレナ/ドあお/洋介山/電子とまと/マリモ/草凪千里/鼻マガ/800/りますぐ(2)/狂ったパン屋さん/下人/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,16位,鼻マガ,顔で頑張っても乗せないぞ,16,59.71,ユーグレナ/食う寝るアトム/無明海/トップバリュ/美容師が叫ぶ洞穴/アンペア岡村/ロンパ/daison1/ジャイ武/灰色こたつ/陸化/エイさかな/下人/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,NatsubiSogan,楽しいわけないだろ,15,57.67,食う寝るアトム/洋介山/ポャチ/あると/kesyousui/ひろむ/おあつらえ/灰色こたつ/松井秀喜/コク深/らうかった/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,あると,夢あるよなぁ,15,57.67,んぬ(2)/野島久助/チャーハンキッド/盗塁/NatsubiSogan(2)/スポーツバッグ/とりみ辞典(2)/らうかった/シーサイド品川/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,きょく,それ弁当入ってるリュック,15,57.67,フェルメール/ドあお/上田スヌーピー/トップバリュ/電子とまと/スポーツバッグ/みくすし(2)/陸化/コク深/猫の化石/狂ったパン屋さん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,こどおに,これ信号待った方が早かったわ,15,57.67,洋介山/まるだし(3)/アンペア岡村/電子とまと/若鶏もも(2)/きょく(2)/コク深/2pac/中卒/休憩新人ポンコツ/Kawakami
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,スポーツバッグ,くっそーどっちが女湯なんだ,15,57.67,味しらべ/マリモ/ロンパ/ハッピー対策/daison1/赤狐/899/青山もみじ/800/2pac(2)/狂ったパン屋さん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,灰色こたつ,ごめんつい離した,15,57.67,オーバーニート(2)/味しらべ/あると/さんかくちゃん/ジャイ武/赤狐/清掃員/かと/らうかった/中卒/やじうまさん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,18位,電子とまと,4人いけるってよ！,15,57.67,ゴマに塩/しけたけし/食う寝るアトム/ドあお(2)/洋介山/タブンネコ/きょく/草凪千里/鼻マガ/q館長/やじうまさん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,800,くそ、ちょうど収穫中か,14,55.64,野島久助/ドあお/洋介山/味しらべ/ロンパ/ラプンツェル/q館長/陸化/ミスターはつよ/猫の化石/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,kesyousui,田んぼしか無いぞ,14,55.64,チャーハンキッド/オーバーニート(2)/トップバリュ/ポャチ/あると/電子とまと/おあつらえ/800/猫の化石/犬ドリル/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,かと,なんかパラシュート余ってるぞ,14,55.64,しけたけし/ユーグレナ/トップバリュ/ポャチ/アンペア岡村/あると/ひろむ/ラプンツェル(2)/鼻マガ/陸化/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,さんれん,また考えよう,14,55.64,んぬ/ユーグレナ/無明海/NatsubiSogan(3)/タブンネコ/ボインの逆襲/みくすし/らうかった/シーサイド品川/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,ひろむ,お取り込み中すみません,14,55.64,野島久助/ドあお/盗塁/洋介山/アンペア岡村/baseball /スポーツバッグ/きょく/国王/鼻マガ/真似き猫/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,タツ,あそこのTSUTAYAも潰れてる,14,55.64,しけたけし/ドあお/入れ歯型乳歯/マリモ/ラプンツェル/899/Houston/清掃員/めっけもん/2pac/中卒/下人/Kawakami/あのにーむ
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,リック,新宿には停まりませんよ,14,55.64,チャーハンキッド/ドあお/無明海/上田スヌーピー/ハッピー対策/アルパカ米/サトシ/鼻マガ/q館長/りますぐ/狂ったパン屋さん/下人/Kawakami/あのにーむ
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,松井秀喜,怖い,14,55.64,んぬ/野島久助(2)/味しらべ/NatsubiSogan(2)/スポーツバッグ/ジャイ武/みくすし(2)/さんれん/投票ボーナス(3)
0731_4572_PXF,2024-06-20,101人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0731_4572_PXF.jpeg,25位,猫の化石,スマホ最期の写真,14,55.64,盗塁/めんだこ/ロビンろびん/アルパカ米(3)/daison1/ボインの逆襲/赤狐/清掃員/さんれん/投票ボーナス(3)
