お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,1位,棒,苗字で呼んだ,47,80.28,吸盤(2)/箱の中身はラクダ/ふぃがーらんど/長老_M/生身/Yまと/寿司ブルドーザー(3)/ラスター/熱々のマホカンタ/クルペッコの手羽元/がんばりま翔/きゅーきゅー/たくめ/新Goo/オーバーニート(2)/コッパー/camel/松永エンドレス(2)/恥さらしのスパゲッティ/薫/Shineman/東京縦断12km(3)/モチ(2)/あぶらトリガミ/珍百景のクロ/Y-Not/9月が終わったら起こして/湿ったカキフライ/三ル貝(2)/じゃん/ジロー/ねむみ/祟り君/ピチピチマッチョまちゅり/りろ/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,2位,滅相もない,赤ちゃんが声を殺して泣き出した,46,79.26,めめめダイス/初対面/ちきちきた/716/最寄り/生身/業務用虚無(2)/熱々のマホカンタ/クルペッコの手羽元/きゅーきゅー/新Goo/オーバーニート/大喜利/宗教鍋/循環/ノビッタ/少しだけ賢い/新田.jpg/収蔵(2)/モロダッシュ/松永エンドレス(3)/恥さらしのスパゲッティ/東京縦断12km(2)/卑怯なヘビ/珍百景のクロ/女モノレール(2)/ししだ/ジロー/ねむみ/そにぃ(2)/りろ/あくた/しらす(3)/フイ/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,3位,珍百景のクロ,古い写真から消した,41,74.16,箱の中身はラクダ(2)/家雨/寺井/棘2(2)/ジェリ(2)/赤黄色/灰色こたつ/がんばりま翔/れあ/きゅーきゅー/ping3500/キタムランド/宗教鍋/新田.jpg/懐かしむ会(2)/恥さらしのスパゲッティ(2)/薫/Shineman(2)/カレーラ水/たこ焼きボンバー/Y-Not/9月が終わったら起こして/中原ぽ麦/のす/三ル貝/ジロー/TwistNight/シャンプー/顔面激戦区(2)/紗和和和(2)/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,4位,収蔵,リモートワークを希望した,39,72.12,レン/吸盤/長老_M/棘2/やる/716/最寄り/HeeeeeHeeHee/寿司ブルドーザー/ジェリ/業務用虚無(2)/クルペッコの手羽元/きゅーきゅー/キタムランド/宗教鍋/ザクロニシキ/モロダッシュ/東京縦断12km/カレーラ水(2)/やや不安(2)/たこ焼きボンバー(2)/ガッボデ/中原ぽ麦/犬の魂/くま骸/祟り君/ちゃん/あぐら/からすみうどん/しらす/紗和和和/フイ/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,4位,薫,恋バナとかで泣き止む想定だった,39,72.12,レン/気球マイスター/むらさき/初対面(2)/ちきちきた/こもち/業務用虚無(2)/灰色こたつ/きゅーきゅー/キタムランド/宗教鍋/camel/ノビッタ/ザクロニシキ/収蔵(2)/おだンゴ/Shineman/たこ焼きボンバー/あぶらトリガミ/珍百景のクロ(2)/女モノレール(2)/関戸SA/犬の魂/湿ったカキフライ/そにぃ/ピチピチマッチョまちゅり/りろ/TwistNight/顔面激戦区/セトピア(2)/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,6位,東京縦断12km,自分なりの名前で呼んだ,37,70.08,吸盤/気球マイスター/やる/風吹かぬ/Yまと/赤黄色/灰色こたつ/熱々のマホカンタ/辺見豪/雑兵/ノビッタ/路肩/収蔵/モロダッシュ/薫/卑怯なヘビ/モチ/女モノレール/Y-Not/9月が終わったら起こして/のす/湿ったカキフライ/じゃん/奇妙な男/紺色/ししだ/ジロー/そにぃ(3)/ピチピチマッチョまちゅり/ねくび/スパルタ/セトピア/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,7位,あぐら,赤ちゃんでテーブル拭いた,36,69.06,ナルシマアンバイ/箱の中身はラクダ/ふぃがーらんど/むらさき/ちきちきた/棘2/生身/ジェリ/ふいな/ping3500/鵠/アナゴさん/雑兵/新田.jpg/懐かしむ会/東京縦断12km/堅あげポテト好き/あぶらトリガミ/ガッボデ/ロッテ戦/女モノレール/Y-Not/中原ぽ麦/奇妙な男/紺色/ねむみ/kamenoue/棒/りろ/ちゃん/顔面激戦区/フイ/さいとむ/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,8位,やや不安,「目を離した隙　何分」で検索した,34,67.02,吸盤/めめめダイス(2)/ふぃがーらんど(3)/こもち/初ギプス(2)/風吹かぬ/最寄り(2)/業務用虚無/鵠(2)/かめおか(2)/大喜利/モロダッシュ/薫/あぶらトリガミ/関戸SA/Sun(3)/螺旋貝柱/奇妙な男/ジロー(2)/ピチピチマッチョまちゅり/からすみうどん/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,8位,堅あげポテト好き,赤ちゃんの方が先に泣き止んだ,34,67.02,レン/りくがめ/めめめダイス/むらさき(2)/初対面/ちきちきた/こもち/やる/最寄り/寿司ブルドーザー/ジェリ/業務用虚無(2)/ラスター/きゅーきゅー/かめおか/キタムランド/大喜利/コッパー/めがじ/モロダッシュ/東京縦断12km/やや不安/女モノレール/じゃん/螺旋貝柱/紺色/ピチピチマッチョまちゅり/紗和和和/セトピア/投票ボーナス(3)
1161_3942_EYF,2023-04-12,136人,初心者すぎるベビーシッターのヤバいエピソード,NA,8位,関戸SA,赤ちゃん持参で来た,34,67.02,800/寺井/716/寿司ブルドーザー/業務用虚無/れあ/きゅーきゅー(2)/ウザいアイコン(2)/宗教鍋/雑兵/新田.jpg/路肩/おだンゴ/モロダッシュ/恥さらしのスパゲッティ/モチ/カビブギウギ/Y-Not/循環器/犬の魂/じゃん/くま骸(2)/紺色/ししだ/祟り君(2)/りろ/紗和和和/投票ボーナス(3)
