お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,1位,パサ,番組では楽なギネスを募集しています,58,81.2,ジェンツーペンギン/納屋の鍵(2)/バトルアックス(2)/よんずい/仮囲い/お洗濯/恥さらしのスパゲッティ/大道無門/実家に帰った鶴/合鴨の世界/あいし/rayleigh/幽体/猫屋敷/んん゛/ジェリ/赤黄色/業務用虚無/たこ焼きボンバー/玄の字。/きらら(2)/カナリカリガ・タカ/珍百景のクロ/半丙太(2)/ベンジャミン/マービィ(2)/D-6/ましましのしま(2)/確率論のパラテママ/うましか(3)/フニャダキシン(2)/あまるる/かくれどり(2)/アルマジき/さざ波(2)/南部屋敷/秒速10m(2)/メタリカ/ゆーびっく/秋(2)/ほっぺちゃん/長老_M/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,2位,No Image,みなさんが静かになるまでに10缶かかりました,54,77.87,柑橘瑠偉/高見盛/田口さん🍙(2)/納屋の鍵/良い革靴/仮囲い/清水 選手権大会/恥さらしのスパゲッティ/KURAGE58N/さんべ商会(2)/cin-cin侍/NHK48/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/カンガルーノート/押韻亭雅楽太/齋藤/んん゛/塩鮭/業務用虚無(2)/堅あげポテト好き(2)/珍百景のクロ/ばっは(2)/山渕/ハチコー/ましましのしま/うましか(3)/掻痒/Y氏(2)/五言舌禍/アルマジき/うわぁ/akamutu/むもん(3)/昨日のおみや/橋本インフィニティ直也/秒速10m/メタリカ/IWA/ハッスル運動会/アウク(2)/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,3位,なんこつ,業務用みたいな翼だ,53,77.03,Kit/安達些細/柑橘瑠偉/高見盛/良い革靴(2)/よんずい/とりふぐ/さんべ商会(2)/大道無門(2)/実家に帰った鶴/やんばるた/押韻亭雅楽太/んん゛/業務用虚無(2)/たこ焼きボンバー/ナルシマアンバイ(2)/やる/世界/ぷろみん/＃の中のカマ吉くん/ベンジャミン(2)/山渕/ちくわうし/藤の実(2)/確率論のパラテママ/七輪車/きれいな市役所/アルマジき/akamutu(2)/さざ波/ヒカル/骨密度/むもん(2)/昨日のおみや(3)/ジョンとも/ネオ/秒速10m/RANRANRAN/のとさわ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,3位,夜食ウォーター,これ全部涙に変わると思うとすごいな,53,77.03,スポーツバッグ/めがねの突撃/安達些細/きゅーきゅー/ペッタ/とりふぐ/お洗濯/KURAGE58N/NHK48/試家軽気/合鴨の世界/やんばるた/二階から手続き(2)/rayleigh/しろねこ(2)/僕/ぴいけいぴい(2)/赤黄色/業務用虚無(2)/ナルシマアンバイ/みやもり(2)/やる/鴨とサイコロ(2)/堅あげポテト好き(2)/珍百景のクロ/No Image/＃の中のカマ吉くん/マービィ/カカ/ましましのしま/七輪車/あまるる/ダンシング爆弾/かくれどり/五言舌禍/アルマジき/akamutu(3)/骨密度/セトピア(2)/南部屋敷/ハッスル運動会/ほっぺちゃん/長老_M
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,3位,玄の字。,ｹﾃ…ｻｽﾞｹﾃ…,53,77.03,めがねの突撃/納屋の鍵/良い革靴/お洗濯(3)/釜ちびちび/実家に帰った鶴/やんばるた/二階から手続き(3)/猫屋敷/静かの海(2)/齋藤/じろう(2)/業務用虚無(3)/いのちのぶんなぐり(2)/珍百景のクロ(2)/温泉マーク/D-6/山渕/ましましのしま(2)/藤の実(2)/七輪車/みやまる/うましか(2)/フニャダキシン/ブネイ/アルマジき/うわぁ(2)/さざ波(2)/遠くを見ている/むもん/南部屋敷/秒速10m(2)/yamavol/メタリカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,6位,800,他に祝い方も分かりませんし,50,74.53,なか卯ー(2)/Kit(2)/ジェンツーペンギン(2)/安達些細/ペッタ/納屋の鍵(2)/良い革靴/よんずい/とりふぐ/恥さらしのスパゲッティ(2)/実家に帰った鶴/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/しろねこ/赤黄色/こそば/森山/きらら/カナリカリガ・タカ/世界/半丙太/じゃん/ベンジャミン(2)/ふわっと(2)/ましましのしま/ノビッタ(2)/ダンシング爆弾/きれいな市役所/五言舌禍(2)/アルマジき/セトピア(2)/メタリカ(2)/秋(2)/のとさわ/長老_M/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,7位,とりふぐ,よし、どんな悪口でも聞くよ,47,72.03,Kit/めがねの突撃/安達些細/800/良い革靴/恥さらしのスパゲッティ/KURAGE58N/大道無門/NHK48/あいし/rayleigh/幽体/しろねこ/僕/赤黄色/業務用虚無(2)/玄の字。/やる/暴風よ吹け/半丙太/＃の中のカマ吉くん/ベンジャミン(2)/マービィ/カカ/ハチコー/飯田しっぺ/ましましのしま/みやまる(2)/あまるる/ダンシング爆弾/ブネイ/キャッツアイ/akamutu/セトピア/ネオ(3)/RANRANRAN/IWA/ゆーびっく/のとさわ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,8位,ベンジャミン,止めないで、唯一得られた権利なんです,46,71.2,Kit/Ssxxzzxxrr/納屋の鍵/よんずい/さいころちゃらみん/とりふぐ/お洗濯/NHK48/やんばるた/僕/モチ/塩鮭/こそば/業務用虚無/ナルシマアンバイ/鴨とサイコロ/世界/堅あげポテト好き/珍百景のクロ/暴風よ吹け(2)/温泉マーク(3)/No Image/＃の中のカマ吉くん/缶ポロ/ましましのしま/確率論のパラテママ/七輪車/ノビッタ(2)/ダンシング爆弾/きれいな市役所/アルマジき/遠くを見ている/むもん/南部屋敷/秒速10m(2)/メタリカ/長老_M/ももぐも/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,8位,大道無門,止めるチャンスあったよ,46,71.2,スポーツバッグ/めがねの突撃/ドロップシンカー/800/高見盛/きゅーきゅー(2)/ペッタ/恥さらしのスパゲッティ(2)/やんばるた/あいし/二階から手続き/幽体/押韻亭雅楽太/僕/モチ/辺見豪(2)/赤黄色/こそば/みやもり(2)/物数(2)/カナリカリガ・タカ/珍百景のクロ/半丙太/ましましのしま(3)/ちくわうし/きれいな市役所/キャッツアイ/五言舌禍/遠くを見ている(2)/メタリカ(2)/IWA/おへびさん/ホテル三国志/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,10位,きらら,ほんとにこれで減刑になるんですか,44,69.53,めがねの突撃/田口さん🍙(2)/納屋の鍵/良い革靴/バトルアックス(2)/清水 選手権大会/KURAGE58N(2)/さんべ商会/釜ちびちび/やんばるた/ラジウス/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/んん゛/モチ/塩鮭(2)/しらたき(3)/業務用虚無/みやもり(2)/物数/堅あげポテト好き(2)/山渕/ましましのしま/藤の実(2)/七輪車/うわぁ/さざ波/れれれのれき(3)/昨日のおみや/ほっぺちゃん/おへびさん/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,11位,幽体,円周率割り切ります,43,68.7,めがねの突撃/ジェンツーペンギン/ターンブル/タベタベタ/よんずい/とりふぐ/釜ちびちび/大道無門/NHK48/押韻亭雅楽太/しろねこ/僕/んん゛/モチ/みやもり(2)/堅あげポテト好き/半丙太/No Image/なんこつ(2)/ぷろみん/＃の中のカマ吉くん/マービィ/ましましのしま(2)/ダンシング爆弾/ブネイ/さざ波/水谷新太郎/ヒカル/昨日のおみや(2)/ネオ/ゆーびっく/のちほど/アウク(3)/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,12位,あまるる,授けるというか押し付けるって感じだな,42,67.86,ドロップシンカー/柑橘瑠偉/高見盛/きゅーきゅー/田口さん🍙/納屋の鍵/良い革靴/chikira/ランゲル・ハンス/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/押韻亭雅楽太/静かの海(2)/辺見豪(3)/業務用虚無(2)/物数/鴨とサイコロ(2)/torankusu(2)/珍百景のクロ/じゃん/No Image/ベンジャミン/マービィ/ふわっと/山渕/確率論のパラテママ/きれいな市役所/アルマジき/昨日のおみや(2)/セトピア/南部屋敷/秋/ももぐも/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,12位,ジョンとも,なんだ10回言えば良かったのか,42,67.86,Kit/高見盛/さいころちゃらみん/さんべ商会/釜ちびちび/大道無門/合鴨の世界/幽体/押韻亭雅楽太(2)/静かの海(3)/モチ/じろう(2)/パサ/業務用虚無/玄の字。/＃の中のカマ吉くん/マービィ/ましましのしま/ちくわうし/ノビッタ/きれいな市役所/アルマジき(2)/さざ波/れれれのれき(3)/骨密度/昨日のおみや/南部屋敷/メタリカ(2)/IWA/ハッスル運動会(2)/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,12位,大至急,イッキコールからやめてコールになったのウケますね,42,67.86,スポーツバッグ/安達些細/高見盛/お洗濯(3)/清水 選手権大会/ランゲル・ハンス/すくみ(2)/実家に帰った鶴/カンガルーノート/押韻亭雅楽太/猫屋敷/ぴいけいぴい(2)/静かの海/ジェリ/赤黄色/物数/鴨とサイコロ(2)/珍百景のクロ/ぷろみん/マービィ(2)/ふわっと/ばっは(2)/ハチコー/ましましのしま/ちくわうし/うましか/掻痒/きれいな市役所/むもん/昨日のおみや(2)/南部屋敷/のちほど/のとさわ/おへびさん
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,12位,納屋の鍵,今のが日本、次アメリカね,42,67.86,めがねの突撃/柑橘瑠偉/800/きゅーきゅー/お洗濯/恥さらしのスパゲッティ/ランゲル・ハンス/僕/ぴいけいぴい(2)/んん゛/ジェリ/パサ/ナルシマアンバイ/みやもり(2)/いのちのぶんなぐり(2)/No Image/ぷろみん(2)/＃の中のカマ吉くん/マービィ/カカ/ばっは/ハチコー(3)/飯田しっぺ/確率論のパラテママ/ダンシング爆弾/きれいな市役所/アルマジき/骨密度/のちほど(2)/ももぐも/サービス残響/おへびさん/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,16位,うわぁ,だからアニメーションのCMなんだな,41,67.03,柑橘瑠偉/ペッタ/さいころちゃらみん/実家に帰った鶴/あいし/二階から手続き/rayleigh/ラジウス/猫屋敷/静かの海/んん゛/モチ/半丙太/No Image/マービィ(2)/ううここ/山渕(2)/ましましのしま/みやまる(2)/うましか(3)/ノビッタ/あまるる/きれいな市役所/昨日のおみや(2)/橋本インフィニティ直也/セトピア/南部屋敷/ネオ/秒速10m/のちほど/長老_M/ももぐも/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,16位,きれいな市役所,すいません、まだ薬飲み込めてません,41,67.03,スポーツバッグ/きゅーきゅー/よんずい/さいころちゃらみん/とりふぐ/ランゲル・ハンス/猫屋敷/ぴいけいぴい/静かの海(3)/塩鮭/辺見豪/鴨とサイコロ(2)/世界/torankusu/＃の中のカマ吉くん/ううここ/ふわっと(3)/缶ポロ/山渕/ましましのしま/みやまる/Y氏/ネオ/秒速10m(2)/メタリカ/ハッスル運動会(2)/ほっぺちゃん/アウク(2)/チェルカ(2)/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,18位,ちくわうし,もう一度クレームを伺ってもよろしいでしょうか？,39,65.36,Kit/ジェンツーペンギン/柑橘瑠偉/田口さん🍙/ペッタ/納屋の鍵/バトルアックス(2)/大道無門/カンガルーノート/押韻亭雅楽太/んん゛/業務用虚無(2)/たこ焼きボンバー/カナリカリガ・タカ(2)/No Image/ベンジャミン/ううここ/缶ポロ/ハチコー(2)/ましましのしま/ノビッタ/フニャダキシン/ブネイ/遠くを見ている/セトピア/ハッスル運動会(2)/ｄｓｋｎ/アウク(2)/長老_M/サービス残響/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,18位,塩鮭,俺に2000円渡すからこうなるんだ,39,65.36,Kit(2)/柑橘瑠偉/高見盛/きゅーきゅー/Ssxxzzxxrr/納屋の鍵/よんずい/さいころちゃらみん/お洗濯(2)/ランゲル・ハンス/実家に帰った鶴/最高級ノ味噌汁(2)/しろねこ/ジェリ(2)/赤黄色/パサ/業務用虚無(2)/カナリカリガ・タカ/torankusu(2)/No Image/マービィ/ハチコー/あまるる/アルマジき(2)/さざ波/橋本インフィニティ直也/IWA/ももぐも/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,20位,かくれどり,僕は努力が苦手,37,63.69,安達些細/柑橘瑠偉/きゅーきゅー(2)/納屋の鍵/合鴨の世界/あいし/rayleigh(3)/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/僕/塩鮭(2)/業務用虚無(2)/やる/カナリカリガ・タカ/世界/半丙太/じゃん/＃の中のカマ吉くん/ベンジャミン/マービィ/飯田しっぺ/ましましのしま/藤の実/資本ネコ/キャッツアイ/五言舌禍/骨密度/南部屋敷/yamavol/秋/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,21位,IWA,では一番おいしかったレッドブルを発表します,36,62.86,安達些細/ターンブル/きゅーきゅー/田口さん🍙/仮囲い(2)/さんべ商会(2)/cin-cin侍/NHK48/試家軽気/あいし/rayleigh/最高級ノ味噌汁/押韻亭雅楽太(2)/ぴいけいぴい/塩鮭/じろう/鴨とサイコロ/No Image/ふわっと/飯田しっぺ/ましましのしま/うましか(2)/ブネイ/五言舌禍/アルマジき/南部屋敷/ゆーびっく/のとさわ/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,21位,僕,これ見ても思い出せないか,36,62.86,なか卯ー(2)/ターンブル/ペッタ/Ssxxzzxxrr/納屋の鍵/良い革靴(2)/釜ちびちび/やんばるた/しろねこ(2)/パサ/たこ焼きボンバー/堅あげポテト好き/温泉マーク(3)/No Image/なんこつ/＃の中のカマ吉くん/ふわっと/ダンシング爆弾/かくれどり/ブネイ/水谷新太郎/昨日のおみや/RANRANRAN/秋(2)/ほっぺちゃん/長老_M/チェルカ/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,23位,きゅーきゅー,分かってますよ翼は比喩だって、でもね,35,62.02,なか卯ー(2)/Ssxxzzxxrr(2)/納屋の鍵/良い革靴/恥さらしのスパゲッティ/まーちゃん(3)/大道無門/実家に帰った鶴/二階から手続き/押韻亭雅楽太/塩鮭/じろう/ベンジャミン/ふわっと(3)/ましましのしま(2)/ノビッタ(2)/あまるる/きれいな市役所/アルマジき/昨日のおみや(2)/ゆーびっく(2)/サービス残響/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,23位,カナリカリガ・タカ,これで主治医が構ってくれるはずじゃ,35,62.02,Kit/めがねの突撃/高見盛/KURAGE58N(2)/大道無門/んん゛/パサ/玄の字。(2)/世界/No Image/マービィ(2)/山渕/ハチコー/飯田しっぺ/ましましのしま(3)/七輪車/フニャダキシン/あまるる/きれいな市役所/五言舌禍/アルマジき/さざ波/昨日のおみや/南部屋敷/ゆーびっく/ほっぺちゃん/ももぐも/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,25位,じゃん,あとはお前に授ける,34,61.19,ドロップシンカー/きゅーきゅー/バトルアックス(2)/chikira/恥さらしのスパゲッティ/さんべ商会(2)/cin-cin侍/まーちゃん(3)/ランゲル・ハンス/あいし/二階から手続き/rayleigh/押韻亭雅楽太/猫屋敷/齋藤/森山/たこ焼きボンバー/ナルシマアンバイ/torankusu/温泉マーク(3)/飯田しっぺ/みやまる/ヒカル/南部屋敷/ホテル三国志/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,26位,けん坊,数年前のイラつき方してきた,33,60.36,なか卯ー(3)/めがねの突撃/800/ランゲル・ハンス/齋藤/モチ/ジェリ/業務用虚無/ナルシマアンバイ/鴨とサイコロ/世界/torankusu/珍百景のクロ(2)/じゃん/カカ/ノビッタ/あまるる/Y氏/ダンシング爆弾/かくれどり/キャッツアイ/akamutu/遠くを見ている(3)/骨密度/昨日のおみや/ネオ/のとさわ/ももぐも
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,26位,ふわっと,連続飲みを考えてない味だな,33,60.36,高見盛/納屋の鍵/すくみ(2)/合鴨の世界/モチ/塩鮭/こそば/みやもり/やる/暴風よ吹け/半丙太/なんこつ(2)/マービィ/缶ポロ/カカ(3)/ばっは/ましましのしま(2)/ノビッタ(2)/ブネイ/アルマジき/ほっぺちゃん/のとさわ/ももぐも/おへびさん/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,26位,安達些細,途中JALとかANA生えたのなんだったんだ,33,60.36,納屋の鍵/お洗濯/大道無門/押韻亭雅楽太/猫屋敷/ぴいけいぴい/塩鮭/玄の字。/物数/torankusu/珍百景のクロ/ぷろみん(3)/ううここ/ちくわうし/掻痒/フニャダキシン/Y氏/アルマジき(2)/うわぁ/ヒカル/むもん/昨日のおみや/橋本インフィニティ直也/秒速10m/ｄｓｋｎ(2)/ももぐも/投票ボーナス(3)
4465_1944_DCZ,2022-10-31,174人,レッドブルを10缶連続で飲んで一言,NA,26位,長老_M,いや「はいどんどん」じゃなくて,33,60.36,なか卯ー(2)/ドロップシンカー/タベタベタ(2)/納屋の鍵(3)/ランゲル・ハンス/すくみ(2)/静かの海/玄の字。(2)/物数(2)/鴨とサイコロ/No Image/マービィ/ふわっと(2)/ばっは/山渕/ましましのしま/ダンシング爆弾/キャッツアイ/IWA/ゆーびっく/ハロワ♡(2)/投票ボーナス(3)
