お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,1位,ニンニキニキニキ,こうしないと同窓生に思い出してもらえない,29,84.8,Longab/かるかん圭/うわぁ(2)/パピ4/アポロっち(2)/ふもー(2)/きゅーきゅー(2)/揚げたてメンチメン/ナカウラ/うなな/白黒まみれ/うんも(2)/しもむら/業務用虚無(2)/渡利　巣手呂/KTA(3)/きゃすが/ガシラ(2)/さいころちゃらみん/ぜあす
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,2位,ンツ,来いよ、そういう会議にしようぜ,28,83.14,ルカクがいる/うわぁ/パピ4(2)/匿名匿名/アポロっち/きゅーきゅー/私たち/道化(2)/うなな/ドドンドンドドン/遠くを見ている/tomo(3)/ニンニキニキニキ/かくれどり(2)/業務用虚無(2)/ねこライト/渡利　巣手呂/Ｓ.虚無/煙/きゃすが/ガシラ/ぜあす
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,3位,ニューロン,僕、嫌われて伸びるタイプじゃないですか,21,71.51,ルカクがいる/たる棒/はっぴーえんど/パピ4/ＣＭＣ(3)/きゅーきゅー/道化(2)/うなな/わんぱく大盛カレーライス/ニンニキニキニキ/かくれどり/しもむら/業務用虚無/Ｓ.虚無/ザイチェフ閣下/一石投じ男/煙/ガシラ
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,4位,うんも,ほら、手を出しても出さなくても負けだぞ,20,69.85,ルカクがいる/うわぁ/たる棒/パピ4(3)/週刊少年 妊婦(2)/ＣＭＣ(2)/アポロっち(2)/tomo/業務用虚無/長谷川キモ彦(2)/煙/つくり真顔/ガシラ/ぜあす
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,5位,揚げたてメンチメン,右から殴って元に戻してほしい,17,64.87,ルカクがいる/かるかん圭/ペルシャ猫の家出/たる棒/はっぴーえんど/ＣＭＣ/水谷新太郎(2)/私たち/うなな/遠くを見ている/かくれどり/しもむら/一石投じ男/机上で実演/煙/ぜあす
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,5位,机上で実演,しかし プレゼンターは ひらりと 身を かわした！,17,64.87,週刊少年 妊婦/ＣＭＣ(2)/水谷新太郎(3)/ふもー/きゅーきゅー(2)/道化(2)/業務用虚無(3)/うなぎごまたろう/ガシラ(2)
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,5位,私たち,弁護界隈の者ですが,17,64.87,Longab/パピ4(3)/週刊少年 妊婦/ふもー/きゅーきゅー/わんぱく大盛カレーライス(2)/tomo/ニンニキニキニキ/かくれどり/業務用虚無/ザイチェフ閣下/KTA/一石投じ男/長谷川キモ彦
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,8位,ほんの一滴,正しい位置に合わせるとログインできる,16,63.2,かるかん圭/パピ4/週刊少年 妊婦/魂の裏切りの夜/きゅーきゅー/ナカウラ/道化/うなな/遠くを見ている/しもむら/業務用虚無(2)/煙/さざなみのユウ/ぜあす(2)
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,8位,メスカマキリ,ウォーターサーバーのない家庭は喉が渇きますな〜,16,63.2,うわぁ/パピ4(3)/ギルティー飯/水谷新太郎/ふもー/白黒まみれ(2)/かくれどり/KTA/机上で実演/煙/ガシラ(2)/ぜあす
7507_1532_GZW,2022-05-04,80人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/7507_1532_GZW.jpeg,8位,実家に帰った鶴,オンラインサロンの会員はこれだけで笑う,16,63.2,Longab/週刊少年 妊婦/アポロっち(2)/うんも/ニンニキニキニキ(2)/かくれどり/業務用虚無/ザイチェフ閣下/KTA(2)/一石投じ男(2)/長谷川キモ彦/ガシラ
