お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,1位,政信,平均金玉0.18個かって思う,52,100.6,はどふ(3)/みつやLoL/大本棚/森バ(2)/突然及川/赤黄色/がんばりま翔/MM/双葉柿浦六番線(2)/五臓六腑にしみわたる(3)/佐藤はらみ/コヲキ/隈乃鼓動(2)/SSR(2)/季節(3)/サナサニサヌ(2)/💃/北山/ネクストン(3)/よれん/じゃみこ(2)/クープラン/Mr.ホンビノス/MODY/ヤバいマイケル屋さん/カミソリドラゴン(3)/紺色/七輪車(2)/大根.jp/特殊人間/ぜん/勝る/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,2位,仁義,｢男は｣で呼ばれる,50,98.04,たこかいな(2)/天国かラスベガス/まーる/森バ/突然及川/詫びシャイニング(2)/DJBK/佐藤はらみ/バム(2)/だらけ侍/いわな/紆余曲折/隈乃鼓動(2)/ネクストン(2)/よれん/フェイクファー/クープラン/Mr.ホンビノス(2)/nimuemu(2)/てっぺんざしお/オケヤ(2)/この後クリーム砲/MODY/アンフィ/ヤバいマイケル屋さん/そいそーす(3)/腓(2)/夕/紺色/七輪車(2)/ババロア/中肉大勢/救済パン(2)/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,3位,nimuemu,男の失言を待っている,26,67.38,きゃりーまらまら(2)/sAwArA/新Goo/仁義/イタリア人/政信/赤黄色/ギトウ/がんばりま翔/超ピンク/ぜ。/汁物勢/Mr.ホンビノス(2)/てっぺんざしお/この後クリーム砲/みくすし(3)/らっこ/Mr9cumber/わんわんお/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,3位,たこかいな,冷房が却下された,26,67.38,天国かラスベガス(2)/sAwArA/鯖度80％/バム/犬ドリル/超ピンク/ぜ。(2)/サナサニサヌ/てっぺんざしお/みくすし/カミソリドラゴン(3)/紺色/中肉大勢(3)/街メロン/救済パン/わんわんお/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,5位,あかこんにゃく,何回人狼をしても初日に男が消される,24,64.83,ROUVIS/みつやLoL/きゃりーまらまら(2)/まーる/政信/こどおに/DJBK/固定残業代/いわな/紆余曲折/隈乃鼓動/超ピンク/SSR(2)/じゃみこ/クープラン/オケヤ/ヤバいマイケル屋さん/大根.jp/Mr9cumber/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,6位,フェイクファー,おもんないトランプ,23,63.55,控えめなピース/たこかいな/みつやLoL/天国かラスベガス/大本棚/こどおに/赤黄色/がんばりま翔/双葉柿浦六番線/ぷるちぽん/バム/コヲキ/ネクストン/Mr.ホンビノス/てっぺんざしお/みくすし(3)/らっこ/中肉大勢/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,7位,こどおに,女子のお笑いもできるようになった,22,62.27,きゃりーまらまら/sAwArA/突然及川/鯖度80％/固定残業代/いわな/犬ドリル/ぜ。/💃/クープラン/Mr.ホンビノス/nimuemu(2)/てっぺんざしお/MODY/夕/鶴bay/ほん/ドブねずみ/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,7位,この後クリーム砲,新しい漢字が出来た,22,62.27,森バ/突然及川/詫びシャイニング(2)/政信/ギトウ/鯖度80％/バム(2)/紆余曲折/ぜ。/季節(2)/サナサニサヌ/夕(2)/鶴bay/あかこんにゃく/救済パン/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,7位,ぽぽぽまる,男が風呂に入ったのは朝だった,22,62.27,たこかいな(2)/まーる/森バ/MM/DJBK/双葉柿浦六番線/猫屋敷/ぜ。/SSR/じゃみこ/MODY/腓/やまもん/鶴bay/中肉大勢/街メロン/わんわんお/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,7位,ヨードチンキ,姦×3個と娚×1個になって全員消えた,22,62.27,ROUVIS/天国かラスベガス/森バ(2)/突然及川/MM/猫屋敷/SSR(3)/Mr.ホンビノス(3)/大根.jp(3)/あかこんにゃく(2)/特殊人間(2)/勝る/救済パン
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,11位,わんこそば,1人の男がGACKTで、10人が安堵している,21,60.99,ROUVIS(2)/ギトウ/双葉柿浦六番線/固定残業代/猫屋敷/コヲキ/SSR(2)/サナサニサヌ(2)/イヌタク(2)/腓(2)/ババロア/あかこんにゃく/ぜん(3)/救済パン
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,12位,紆余曲折,間違ったまま話が進んでく,20,59.72,みつやLoL/天国かラスベガス(2)/sAwArA/新Goo/双葉柿浦六番線/超ピンク/ぜ。/汁物勢/nimuemu/てっぺんざしお/この後クリーム砲/紺色/ほん/Mr9cumber/勝る/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,13位,いわな,男がキーパーをさせられた,19,58.44,仁義/ぽぽぽまる/ぷるちぽん/ドロレス・グランギニョル/バム/隈乃鼓動/ネクストン/kutsu_hole(3)/この後クリーム砲/MODY/アンフィ/ぜん(3)/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,13位,イタリア人,俺より声低い女いるな,19,58.44,ROUVIS/sAwArA/新Goo/政信/こどおに/赤黄色/鯖度80％/DJBK/だらけ侍/SSR(2)/腓(2)/七輪車/ババロア/中肉大勢/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,15位,がんばりま翔,1人だけの大部屋になった,18,57.16,みたらし/ぽぽぽまる/鯖度80％/DJBK/猫屋敷/いわな/コヲキ/💃/nimuemu/MODY/そいそーす/らっこ/あかこんにゃく(3)/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,15位,みつやLoL,男性用トイレも普通に使う,18,57.16,たこかいな/大本棚/詫びシャイニング/ぽぽぽまる/こどおに/DJBK/ドロレス・グランギニョル/固定残業代/猫屋敷/よれん/クープラン/ヤバいマイケル屋さん/ババロア/街メロン/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,15位,ヤバいマイケル屋さん,大きいメスが性転換した,18,57.16,はどふ/森バ/sAwArA/政信/ぽぽぽまる/がんばりま翔/DJBK/北山/汁物勢/Mr.ホンビノス(3)/大根.jp(3)/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,18位,alpha,数学の問題が始まった,17,55.88,みたらし/ROUVIS/まーる/TMY/鯖度80％/ぷるちぽん/だらけ侍/隈乃鼓動(2)/季節(3)/この後クリーム砲/ヤバいマイケル屋さん/夕/ほん/わんわんお
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,18位,きゃりーまらまら,男がお母さんって呼ばれてる,17,55.88,控えめなピース/みたらし/イタリア人/政信/紆余曲折/💃/じゃみこ(2)/汁物勢/てっぺんざしお/鶴bay/ババロア/わんわんお/クイズ次郎/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,18位,ほん,エアコンの温度上がった,17,55.88,sAwArA/詫びシャイニング/イタリア人/ギトウ/双葉柿浦六番線/ドロレス・グランギニョル(3)/よれん/汁物勢/てっぺんざしお/イヌタク/七輪車/勝る/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,18位,まーる,たぶん点数つけて遊んでる,17,55.88,たこかいな/sAwArA/イタリア人/がんばりま翔/双葉柿浦六番線/佐藤はらみ/バム/超ピンク/ぜ。/汁物勢/Mr.ホンビノス/イヌタク(2)/街メロン/投票ボーナス(3)
0349_4169_VJW,2023-11-06,100人,男1人女10人の部屋で起こったこと,NA,18位,みくすし,屁を男のせいにした,17,55.88,みたらし/みつやLoL/新Goo/突然及川/ぽぽぽまる/赤黄色/だらけ侍/SSR/💃/ネクストン/kutsu_hole/よれん/汁物勢/鶴bay/投票ボーナス(3)
