お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,1位,みやまる,「その他」を作らないからですよ,58,90.34,錆缶/800/シンマイ子/タツ/イワザル(2)/みんず/wanumayu(3)/hiha/紺色/ヤンマー部隊隊長/七輪車/ささきこいよ/新Goo/天国かラスベガス/ＣＭＣ(2)/ポレモロ/あると/ミスティカティ(2)/ワトゥー/立板に流水(2)/しらたき/のとさわ(2)/mks/やんわり/偶出殴流/ガ行(3)/エレメノピー/shika shika/ペン(2)/ナポリタン博士/せりか/優しさの木/ヒトーン(2)/shaman/jomajoma/はさまり/たいぴ/大庭刀(2)/Longab/かおりゅ(2)/蔵ベケ/みちる/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,2位,白昼ドードー,うちも給料を始めましょう,50,82.32,800/りす/めがねの突撃/ハルマレ/サンプリ/おとうふ。/にじょー/メイド・イン・ムーン/ちくわうし/タツ/ノビッタ/Isamu/wanumayu(2)/冷食パスタレビュー/紺色/ヤンマー部隊隊長/七輪車(3)/新Goo/ＣＭＣ(3)/ポレモロ/田口さん🍙/ボチョムキン/ミスティカティ/shu/クイズ次郎/エーゴ/るーりき/やんわり/akiyuki/あぺ/えちえち/睦月(2)/jomajoma/くものす/高見盛/めんつゆ飲み放題/リトマス試験紙/蔵ベケ/二階から手続き(2)/ねこねずみ/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,3位,あの日のニンニ,僕ちょっと複雑な家庭で,46,78.31,寺井/めがねの突撃(2)/玄の字。/ハルマレ/するめ/にじょー/シンマイ子/メイド・イン・ムーン/ちくわうし/ノビッタ/Isamu/wanumayu(3)/rayleigh/奇妙な男/ヤンマー部隊隊長/もっとランドリー/両者うつ伏せ/三度の飯より間食/ボチョムキン/shu/気球マイスター/ウラニワ(2)/ブンカサイブンコボン(2)/やんわり/厄災/おだンゴ/赤ドラの嶺上クス(3)/さむちょ/えちえち/ヒトーン/みずもと/めんつゆ飲み放題(2)/あぐら/二階から手続き/ぺーるおれんじ/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,4位,やんわり,続いて9時台の僕ですが,45,77.31,錆缶/じす/寺井/めがねの突撃/サンプリ/ことこ/ベモペギ/rayleigh/ゃまゃま/ヤンマー部隊隊長/ささきこいよ/新Goo/天国かラスベガス/三度の飯より間食/三ル貝/ミスティカティ(2)/みやまる/ウラニワ/しらたき/のとさわ/エーゴ/mks/おだンゴ/ひゑ(3)/安部横暴(2)/muhyo/えちえち/ペン/bigjoy/睦月/ヒトーン/はさまり/白昼ドードー/めんつゆ飲み放題(2)/かおりゅ(2)/ぺーるおれんじ/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,5位,控えめなピース,分かりずらく図にしました,42,74.3,じす/りす/tea-cat/サンプリ/にじょー/イワザル/古い絵画/Isamu/紺色/ささきこいよ/新Goo/ＣＭＣ/ボチョムキン/ワトゥー/shu/バンブー/クイズ次郎/のとさわ/るーりき/犬クジラ/akiyuki/赤ドラの嶺上クス/shika shika(2)/睦月/ナポリタン博士/せりか/shaman/へなちょこ(2)/723(2)/めんつゆ飲み放題(2)/パーくん/ジョセフ/蔵ベケ/うえじゅん/みちる/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,6位,あぺ,我が社は割り勘が下手すぎます,41,73.3,800/長谷川キモ彦/国産/出土/イワザル/ノビッタ/古い絵画/Isamu/ベモペギ/hiha/rayleigh/奇妙な男(2)/HS三遊間(2)/アイワ/ＣＭＣ(2)/あると(2)/るーりき/赤色のメイさん/やんわり/厄災/ガ行(2)/shika shika/えちえち/ねこめんたい/bigjoy/みずもと/めんつゆ飲み放題(2)/ねこねずみ/テツ/尾崎愉快犯(3)/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,7位,wanumayu,以上が倒産理由です,40,72.29,mow/じす/鈴本/控えめなピース/おとうふ。/タツ/イワザル/rayleigh/こうつべ(3)/ゃまゃま/ヤンマー部隊隊長/新Goo/ポレモロ/田口さん🍙/ワトゥー/もるぺちda/ぐれいそん/グランヂデス/かたみみ/ふじじじがが/やんわり/akiyuki/さむちょ/えちえち/ペン/ねこめんたい/ナポリタン博士/せりか/みずもと/コメ/たいぴ/めんつゆ飲み放題(2)/蔵ベケ/うえじゅん/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,7位,アイワ,僕の時もメモとって下さいよ,40,72.29,じす/こま/寺井/りす/サンプリ/ことこ/国産/古い絵画/wanumayu(2)/両者うつ伏せ(2)/天国かラスベガス/三度の飯より間食/あると(2)/田口さん🍙/shu/ウラニワ/クイズ次郎/mks/偶出殴流/おだンゴ/あぺ(2)/さむちょ/bigjoy/せりか/shaman/コメ/Longab/723/高見盛/白昼ドードー/蔵ベケ/液体酸素/ぺーるおれんじ/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,9位,寺井,以上で理詰めを終わります,38,70.29,じす/tea-cat/ハルマレ/サンプリ/あの日のニンニ/ちくわうし/国産/wanumayu(3)/奇妙な男/ヤンマー部隊隊長/両者うつ伏せ/天国かラスベガス/三度の飯より間食/セトピア/田口さん🍙/ボチョムキン/のとさわ(2)/エーゴ/mks/さむちょ/エレメノピー/ペン/bigjoy/睦月(2)/大庭刀/あぐら/パーくん/蔵ベケ/みちる/液体酸素(2)/投票ボーナス(3)
1664_5410_MBT,2023-09-30,151人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/1664_5410_MBT.jpg,10位,めがねの突撃,違うとかないです,36,68.28,800/寺井/玄の字。/おとうふ。/あの日のニンニ/にじょー/メイド・イン・ムーン/タツ/hiha/もりもりもりもり/ポレモロ/初対面/ボチョムキン/shu/やまもん/ブンカサイブンコボン/エーゴ/mks/大体いつも眠い人/赤ドラの嶺上クス/睦月(2)/jomajoma/へなちょこ/コメ/たいぴ/大庭刀/723/あぐら(2)/ねこねずみ/テツ/尾崎愉快犯/投票ボーナス(3)
