お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,1位,うんも,批判とかは任せろ,21,80.29,業務用虚無(2)/水谷新太郎/きゅーきゅー/はっぴーえんど/カタン/3ねこ(2)/brooks/omiun/秋(2)/道化(2)/メスカマキリ(3)/渡利　巣手呂/また師走が来たよ(3)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,1位,くじ,お母さんにとっては,21,80.29,まつもとたろう/ハミカワ/サメVS巨大タコス/マッチポン酢(2)/ニンニキニキニキ/机上で実演/散々七拍子(2)/きゅーきゅー/つくり真顔(2)/3ねこ/ネオ(2)/sam/brooks/omiun/Longab/また師走が来たよ(2)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,3位,ごはんでした,進化するとジャンパー羽織る,18,73.75,業務用虚無/ニンニキニキニキ/さいころちゃらみん/おさかな水溶液/ザイチェフ閣下/灰根/3ねこ/八子八百(2)/brooks(2)/キャッツアイ/小春製菓/秋/道化(3)/渡利　巣手呂
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,3位,春屋○イ,「スーパーレア！」の文字を出すのが俺の能力だ,18,73.75,業務用虚無/サメVS巨大タコス(2)/うわぁ/机上で実演/うなな/揚げたてメンチメン/水谷新太郎(2)/おさかな水溶液/灰根/れれれのれき/武山/小春製菓/道化(2)/資本ネコ/また師走が来たよ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,5位,赤黄色,ほしかったやつだ,17,71.57,takahashi(2)/ハミカワ/Ｓ.虚無/うなな/散々七拍子(2)/水谷新太郎/たんひな/八子八百/れれれのれき/brooks/omiun/存奈バナ乃(3)/魂の裏切りの夜
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,6位,B群,母「いつまでも家に居てくれそうな子が引けたわ」,16,69.39,業務用虚無/たる棒/うわぁ(2)/ニンニキニキニキ/机上で実演/うなな/きゅーきゅー/たんひな/おさかな水溶液(2)/実家に帰った鶴/灰根/うなぎごまたろう/とろ/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,6位,寺井,星3の子たちはあいさつ来てくれたけどな,16,69.39,赤黄色/うなな/しゅうぴょんz(2)/薬味乱用/たんひな(2)/ザイチェフ閣下(2)/カタン(2)/3ねこ(2)/Longab/パピ4/三十一
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,8位,うなな,多重債務者チップスに入ってた,15,67.21,HeeeeeHeeHee/ぴぐフライ/ハミカワ(2)/ほんの一滴/おさかな水溶液(2)/つくり真顔/omiun/かぎの/武山/Longab(2)/小春製菓/三十一
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,8位,ｼｰｽﾞｰｷｬﾊﾞﾘｱ,底辺youtuberコラボ実施中,15,67.21,業務用虚無(2)/takahashi/まつもとたろう/サメVS巨大タコス/うわぁ/薬味乱用/きゅーきゅー(2)/灰根/れれれのれき/道化(3)/たくさん応援
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,10位,かぎの,半年振りに部屋から出ただけでこの扱い,14,65.03,業務用虚無(2)/ハミカワ/板野/マッチポン酢/うわぁ/ニンニキニキニキ/薬味乱用/散々七拍子/きゅーきゅー/実家に帰った鶴/存奈バナ乃/パピ4/春屋○イ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,10位,とろ,超貴重(スーパーレア)というキラキラネームをつけた親を許さない,14,65.03,業務用虚無(3)/B群/しゅうぴょんz(2)/薬味乱用/水谷新太郎/おさかな水溶液/灰根(2)/うなぎごまたろう/小春製菓/存奈バナ乃
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,10位,らんちゃん,みんなスーパーレアなんやで。,14,65.03,業務用虚無(2)/takahashi(2)/まつもとたろう/Ｓ.虚無/机上で実演/しゅうぴょんz/ザイチェフ閣下/灰根/八子八百(3)/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,10位,ハミカワ,公式を信じるならオッドアイ,14,65.03,業務用虚無/まつもとたろう/散々七拍子/水谷新太郎/かぎの(2)/Longab(3)/小春製菓/魂の裏切りの夜(2)/また師走が来たよ(2)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,10位,水猫ラテ,俺なんかでよければ頑張るよ,14,65.03,業務用虚無(2)/いちまはん＠人権問題/たる棒/きゅーきゅー(2)/たんひな/カタン/くじ/omiun/キャッツアイ/存奈バナ乃/三十一/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,15位,秋,回避力がめっちゃ高い,13,62.85,いちまはん＠人権問題/＃の中のカマ吉くん/赤黄色/サメVS巨大タコス/さいころちゃらみん/薬味乱用/つくり真顔/3ねこ(2)/brooks/道化(3)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,16位,omiun,90社も落ちるとこうなってくる,12,60.67,業務用虚無/まつもとたろう/たる棒/ニンニキニキニキ/水谷新太郎/きゅーきゅー(2)/つくり真顔/灰根/くじ/3ねこ/sam
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,16位,ぴぐフライ,もっとも威厳のあるクワガタ,12,60.67,ハミカワ/板野/サメVS巨大タコス/らんちゃん/ニンニキニキニキ/sam/brooks/omiun/マグカップ/メスカマキリ/三十一/渡利　巣手呂
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,16位,ネオ,俺の能力は高い服を安く見せること,12,60.67,業務用虚無/まつもとたろう/サメVS巨大タコス/うなな/きゅーきゅー/灰根/3ねこ/brooks(2)/Longab/資本ネコ/また師走が来たよ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,まつもとたろう,そんな顔するなよ、俺だって分不相応だと思ってるよ,11,58.49,業務用虚無(2)/たる棒/机上で実演/うなな/キーちゃん/カタン/3ねこ(2)/さざなみのユウ/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,ガッボデ,モンスター側の視点,11,58.49,＃の中のカマ吉くん/サメVS巨大タコス(2)/たる棒/揚げたてメンチメン/薬味乱用(2)/おさかな水溶液/武山/存奈バナ乃/メスカマキリ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,板野,"痩せた人セレクション
　★5 ただ立ってて痩せた人",11,58.49,机上で実演/おさかな水溶液/sam/れれれのれき/omiun(2)/存奈バナ乃/秋/道化(3)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,渡利　巣手呂,色んな公衆便所にいる,11,58.49,＃の中のカマ吉くん(2)/ハミカワ/板野/灰根/八子八百/とろ/brooks/武山/魂の裏切りの夜(2)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,白黒まみれ,冬着ガチャ,11,58.49,HeeeeeHeeHee/takahashi/らんちゃん/机上で実演/キーちゃん/はっぴーえんど/Longab(3)/小春製菓/春屋○イ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,19位,長谷川キモ彦,集金に応じたことがない男,11,58.49,ぴぐフライ/マッチポン酢/うなな/うんも/たんひな/おさかな水溶液/カタン/omiun/武山/秋/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,25位,たる棒,甘いコロッケでも白米が進む人,10,56.31,業務用虚無/ハミカワ/らんちゃん/うわぁ/ザイチェフ閣下/カタン/omiun/さざなみのユウ/Longab/魂の裏切りの夜
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,25位,マッチポン酢,"おめでとうございます。
あなたの来世はヒトです。",10,56.31,業務用虚無/＃の中のカマ吉くん/ハミカワ/ネオ(2)/かぎの(2)/パピ4/道化/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,25位,揚げたてメンチメン,これが本当にスーパーレアだと見抜ける人が婚活を成功させていきます,10,56.31,業務用虚無(2)/まつもとたろう/マッチポン酢(2)/うわぁ/ニンニキニキニキ/実家に帰った鶴/うなぎごまたろう/Longab
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,Kazuword,服装自由は自由じゃないんだよ,9,54.13,たかだか竹田/まつもとたろう/うなな/つくり真顔/3ねこ/sam(2)/八子八百/Longab
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,きゅーきゅー,これ麦茶飲むだけのヤツじゃん,9,54.13,業務用虚無/赤黄色/板野(2)/さいころちゃらみん/うんも/ザイチェフ閣下/資本ネコ/また師走が来たよ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,さざなみのユウ,彼の体内から医者も見たことない結石が出てきた,9,54.13,ｼｰｽﾞｰｷｬﾊﾞﾘｱ/ニンニキニキニキ/水谷新太郎(3)/武山/メスカマキリ/三十一/資本ネコ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,ニンニキニキニキ,土俵からコクって叱られる青年,9,54.13,ｼｰｽﾞｰｷｬﾊﾞﾘｱ/赤黄色/ぴぐフライ/ほんの一滴/キャッツアイ/道化/メスカマキリ(2)/魂の裏切りの夜
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,机上で実演,やっぱ5年も経つと古参キャラの絵柄全然違うな,9,54.13,たかだか竹田/サメVS巨大タコス/うなな/カタン/灰根/3ねこ/存奈バナ乃(2)/春屋○イ
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,28位,瀬戸際ヤゴ,弟はウルトラスーパーレアだった,9,54.13,ｼｰｽﾞｰｷｬﾊﾞﾘｱ/HeeeeeHeeHee(2)/うわぁ/水谷新太郎/ザイチェフ閣下/灰根/道化(2)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,34位,アポロっち,移動手段を自転車しか知らない男,8,51.95,業務用虚無/板野/実家に帰った鶴(2)/3ねこ(2)/八子八百(2)
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,34位,メスカマキリ,その後宿題が捗った,8,51.95,机上で実演/散々七拍子/きゅーきゅー/はっぴーえんど/ネオ/八子八百/とろ/渡利　巣手呂
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,34位,大納言,職務質問された私服警官,8,51.95,業務用虚無/HeeeeeHeeHee/まつもとたろう/サメVS巨大タコス(2)/ニンニキニキニキ/おさかな水溶液/灰根
5503_1585_JHD,2022-05-26,109人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/5503_1585_JHD.jpeg,34位,当時若者,キャラクター案が尽きて廃課金者が追加されだした,8,51.95,業務用虚無(2)/まつもとたろう/うわぁ/小春製菓/秋(2)/三十一
