お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,1位,たこ焼きボンバー,まず今かかってる魔法を解いてやるから座れ,34,89.88,かくれどり/さっつん/AYAKA(2)/バジルごはん(2)/しちろー/ぽにょ/架空(2)/赤い髪(2)/ザイチェフ閣下/道化(2)/@obasuma/瀬戸際ヤゴ(2)/里見英次郎(3)/まつもとたろう(2)/ニューロン/しもむら(3)/カクレミノムシ(2)/揚げたてメンチメン/業務用虚無(3)/冷たいチャック
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,2位,さっつん,会社に伏線を残しておきましょう,29,81.66,八子八百/きゅーきゅー/バジルごはん/男も育休/アポロっち/しちろー(2)/架空(2)/遠くを見ている/さいころちゃらみん/パピ4/道化/@obasuma(2)/ニューロン/しもむら/カクレミノムシ(3)/ばかじゃないのに/わからない/ンツ/ふもー/業務用虚無/水谷新太郎/brooks/ドキンちゃん(不整脈)(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,3位,ゴボウボゴ,魔法を暗唱できなくなったら返納したほうが良い,26,76.73,春屋○イ/きゅーきゅー(2)/えりっく/アポロっち(2)/とりっく(2)/架空(2)/及川広大/遠くを見ている/ハミカワ/はっぴーえんど/里見英次郎(2)/カクレミノムシ(2)/ばかじゃないのに/わからない(3)/業務用虚無/冷たいチャック/思い出のサンサロ(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,4位,夏のワルプルギス, 窓から出ていっても何も言われない地域が良い,21,68.52,かくれどり(2)/きゅーきゅー/キャッツアイ/AYAKA/とりっく/架空/及川広大/ニューロン/カクレミノムシ/わからない/ンツ(2)/たこ焼きボンバー(2)/業務用虚無(2)/思い出のサンサロ/渡利　巣手呂/ドキンちゃん(不整脈)(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,5位,わからない,先輩、僕の好きだった先輩に戻ってください,18,63.59,八子八百/きゃすが/AYAKA/遠くを見ている/@obasuma/まつもとたろう/カクレミノムシ/ばかじゃないのに(2)/wowwow/たこ焼きボンバー(2)/業務用虚無(3)/水谷新太郎/brooks(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,6位,架空,逆にウケるかもとか思わない方がいいっすよ,17,61.95,かくれどり/えりっく/アポロっち/はっぴーえんど/道化(3)/@obasuma(2)/瀬戸際ヤゴ/しもむら/ばかじゃないのに/わからない/ふもー/業務用虚無/思い出のサンサロ/brooks
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,6位,赤い髪,辛い時寄り添える木を決めておいた方がいい,17,61.95,八子八百/キャッツアイ/AYAKA(3)/バジルごはん/とりっく/しちろー(2)/架空/遠くを見ている/@obasuma/瀬戸際ヤゴ(2)/カクレミノムシ/わからない/ンツ
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,8位,yom-yom,エゴサは病むからやめとけ,16,60.3,きゅーきゅー/さっつん/アポロっち/とりっく(2)/架空/赤い髪(2)/さいころちゃらみん/パピ4/道化(2)/まつもとたろう/ふもー/冷たいチャック/渡利　巣手呂
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,8位,ハコダイオ,歯は磨けるだけ磨いた方がいい,16,60.3,男も育休/ぽにょ/及川広大/ハミカワ/はっぴーえんど/里見英次郎/ニューロン/きまぐれ/ばかじゃないのに(2)/わからない/夏のワルプルギス(2)/ンツ/ゴボウボゴ/ドキンちゃん(不整脈)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,8位,魂の裏切りの夜,健康診断の時ちょっと変身するといい数値が出る,16,60.3,きゅーきゅー/さっつん/赤い髪/さいころちゃらみん/パピ4/@obasuma(2)/瀬戸際ヤゴ/ニューロン/tomo/0Shara/ふもー/思い出のサンサロ(2)/ゴボウボゴ(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,11位,きゅーきゅー,まず役所に自分の死亡届を提出してください,15,58.66,春屋○イ/キャッツアイ/AYAKA/架空/パピ4/ニューロン(2)/ばかじゃないのに/くろうとチェリー(2)/業務用虚無(2)/水谷新太郎(3)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,11位,パピ4,仲間よりも怪人との方が話が合います,15,58.66,春屋○イ/かくれどり(2)/キャッツアイ/とりっく/架空/瀬戸際ヤゴ/ももぐも/ニューロン(2)/ばかじゃないのに/たこ焼きボンバー(2)/冷たいチャック/とろ
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,11位,揚げたてメンチメン,やめとけよ、8割年下だぞ,15,58.66,八子八百/バジルごはん/とりっく(2)/ぽにょ/遠くを見ている(2)/道化(2)/ニューロン/0Shara/たこ焼きボンバー/ふもー/業務用虚無/yom-yom
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,14位,びろびろーん,窓際に来た時点であなたはもう浮いています,14,57.02,春屋○イ/きゅーきゅー/ポコ/とりっく(2)/しちろー/@obasuma/ニューロン/わからない(2)/___fuji/たこ焼きボンバー/ふもー(2)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,15位,chikudenki,その年で元気に飛び回りすぎると脱税を疑われます,13,55.37,春屋○イ/キャッツアイ/架空/及川広大/ニューロン(2)/カクレミノムシ(2)/ばかじゃないのに/0Shara/くろうとチェリー/たこ焼きボンバー/思い出のサンサロ
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,15位,さいころちゃらみん,登場人物全員に恋する気持ちで,13,55.37,春屋○イ/八子八百/さっつん/及川広大/瀬戸際ヤゴ/tomo(2)/ンツ/ふもー/思い出のサンサロ/渡利　巣手呂/ドキンちゃん(不整脈)/とろ
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,15位,しちろー,よく眠れるお薬と不安を和らげるお薬があります,13,55.37,きゃすが/バジルごはん/架空(3)/道化/ももぐも/ニューロン(2)/ンツ/冷たいチャック/水谷新太郎/brooks
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,15位,アポロっち,キャンメイクで一式揃うよ,13,55.37,八子八百/遠くを見ている/さいころちゃらみん(2)/ザイチェフ閣下/里見英次郎/揚げたてメンチメン/くろうとチェリー(2)/思い出のサンサロ/ピロ式/brooks/ドキンちゃん(不整脈)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,15位,ポコ,変身中一度全裸になるので脱毛は必須,13,55.37,きゃすが/きゅーきゅー/アポロっち/とりっく/及川広大/まつもとたろう/カクレミノムシ/わからない/0Shara/ふもー/水谷新太郎(2)/yom-yom
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,20位,はっぴーえんど,空飛ぶホウキは最初ぶつけるのでまずは中古でよい,12,53.73,えりっく/キャッツアイ/道化(2)/カクレミノムシ(2)/ふもー/業務用虚無/冷たいチャック/yom-yom/brooks/ドキンちゃん(不整脈)
1022_6775_RVG,2022-03-30,73人,定年退職を機に魔法少女になろうと思うんですが、何かアドバイスを下さい。,NA,20位,キャッツアイ,夏の星座には、ぶら下がらない方がいい,12,53.73,かくれどり/きゃすが/きゅーきゅー/アポロっち/魂の裏切りの夜/ももぐも/カクレミノムシ/ばかじゃないのに/ンツ(2)/くろうとチェリー/水谷新太郎
