お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,1位,ほのぼの乳首,花に直で半額シールを貼る,41,90.12,ノラクラ/ニナモリ/近視性乱視/初心者まゆげ(2)/寿司ブルドーザー/覚える天ぷら/音無/ドラゴン(2)/のちほど/犬又(2)/土編に花でゴミと読む/サバイブレーション/ところ天のすけ/かぎや/糸目の鮟鱇/終電卍(2)/まきびし/カレーラ水/しろねこ/街メロン/タマドラゴン/ハッスル運動会(2)/800/PD/ほろほろ/救済パン/なか卯ー/ミニベロ/きゅーきゅー/ゆめみ(2)/ウズマキガンキョウ/ニューロン/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,2位,800,咲くとき「咲いちゃう」って言う,36,82.86,ムラサキウニウニ(2)/ノラクラ/ニナモリ/形状記憶ヒロタ(3)/たがはずれ/冷食パスタレビュー/タカノリ・タカノ/たこかいな/ほのぼの乳首/ヒカル/みやまる/覚える天ぷら/土産/そにぃ/たかはす/綿白 雪/サバイブレーション/控えめなピース/omiun/量生類/突然及川/D-6/まきびし/水戸/pdf.jpg/いちご/救済パン/uru_uru/ラスター/ウズマキガンキョウ/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,3位,omiun,アサガオダブルピースで近づいてくる,30,74.16,ジェンツーペンギン/お化けチャンドラ/たがはずれ/屋内用雨傘/ドラゴン(2)/そにぃ(3)/ふたつ(2)/肘から5分(2)/終電卍(2)/しらふじらふ/残念はずれくじ(3)/まきびし/しゃも/タマドラゴン(2)/お狐Chris/HS三遊間(2)/ゆめみ/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,4位,ニナモリ,花束を「乱交」と呼んでる,28,71.26,たがはずれ/田口さん🍙/近視性乱視/タカノリ・タカノ/副キャプテンアメリカ/屋内用雨傘/ドラゴン/そにぃ(2)/こねぎ/ねむり/ところ天のすけ/弱めのギロチン/しゃも/しろねこ/悲雪/camel/おぴょぴょ/キャタピラ(2)/800/きゅーきゅー/いぬまる/所々ジョージ(2)/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,5位,控えめなピース,花を選んでると花言葉責めしてくる,27,69.8,たこかいな/ほのぼの乳首/屋内用雨傘/土産/音無(2)/こねぎ(2)/のちほど(2)/ねむり/メメントモリ/犬又/信号待ち/しろねこ/いちご/hiha/ミニベロ(2)/Gadeninsui(3)/HS三遊間/いぬまる/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,6位,ほろほろ,SMAPにどの花がNo. 1か教えている,26,68.35,江野/ノラクラ/お化けチャンドラ/形状記憶ヒロタ(2)/近視性乱視/ほのぼの乳首/寿司ブルドーザー/音無/ドラゴン/ふたつ/あんだー村/残念はずれくじ/信号待ち/水戸/悲雪/ハッスル運動会/四十万(2)/哲学ミミズ/ミニベロ/きゅーきゅー(2)/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,7位,きゅーきゅー,誰に渡すか見に来る,25,66.9,ノラクラ/ニナモリ(2)/近視性乱視/白黒まみれ/ところ天のすけ/かぎや/糸目の鮟鱇/量生類/D-6/水戸/しろねこ/悲雪/camel/PD/ほろほろ/ミニベロ(2)/ラスター/ガッボデ/ゆめみ/ニューロン/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,7位,しろねこ,くぱぁと咲いている,25,66.9,江野/ニナモリ/冷食パスタレビュー/ほのぼの乳首/ヒカル/屋内用雨傘/んへい/たかはす/ザワⅡ/綿白 雪/控えめなピース/終電卍/omiun/森/pdf.jpg/キャタピラ(2)/Gadeninsui(3)/いぬまる/げんき/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,9位,uru_uru,ちんぽぽ,24,65.45,Chunbeam/江野(2)/ほのぼの乳首/みやまる/白黒まみれ/ふたつ/ねむり(3)/森/突然及川/カレーラ水/しろねこ/いちご/悲雪/おぴょぴょ/PD/救済パン(2)/所々ジョージ/投票ボーナス(3)
0802_2614_RVE,2023-06-20,112人,下品な花屋,NA,9位,げんき,「香り」を「臭み」という,24,65.45,Chunbeam/ノラクラ/屋内用雨傘/ドッグラン/犬又/綿白 雪/かぎや/終電卍(2)/突然及川/しゃも/水戸/いちご/悲雪/ハッスル運動会/hiha/ほろほろ/四十万(2)/ガッボデ/ゆめみ/投票ボーナス(3)
