お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,1位,ねるねるかねる,分かんないから全部持って来た,41,83.72,ベモペギ/rta太郎(3)/外面/灯油の日(2)/Good insect/一本松(2)/Agar/ほん/男も育休/ノニバス(2)/ほろほろ/ノコノコdeath/すしはま/ニューロン/電子とまと/黒胡椒/玉露/金魚のムニエル/グッドナイトボーイ/コロリンKRかリン糖(2)/サリー/桜桃/墨汁一滴/古い絵画/あの時のペリー/坊主ヤンキー/サカナクシュン/じす/わるいインターネット/石原消し炭/＃の中のカマ吉くん(2)/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,2位,かぼかぼ,そのミス、俺が超えてやるよ,38,79.86,外面/ふぁみてぃー/幻/ババロア/レン(2)/一本松/Agar/絶交ちゃん/わたがし(2)/タブンネコ/んんっぴー/ちょめにぜり(3)/白無垢のアマガエル(3)/ノコノコdeath/赤い髪/無地/電子とまと/グッドナイトボーイ/ターンブル/ミニベロ/稀犬/関戸SA/モアモアイ/湿地/綺麗な形/墨汁一滴/親のたたき/サカナクシュン/大喜利サムライ/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,2位,サカナクシュン,平均点下げといたぞ,38,79.86,ベモペギ/rta太郎(3)/ふぁみてぃー/サンプリ/ロンパ/幻/レン(2)/灯油の日/うでやすな/Good insect/猫猫も杓子も/一本松/鯖と書きサバ/ほろほろ/マルタタマル/無地/しょうりゅー/のお/金魚のムニエル/咳をしても一人(2)/例の深海狐/グッドナイトボーイ/ターンブル/サリー/綺麗な形/墨汁一滴/がんばりま翔/あの時のペリー/じす/ねるねるかねる/わるいインターネット/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,4位,湿地,計算わかんねぇから全部払うわ,34,74.73,ベモペギ/外面/てちまる/春立てる西陣織/サンプリ/ロンパ/うでやすな/Good insect/べじたぼ/一本松/ほん/マリオタク/んんっぴー/ノコノコdeath/すしはま/赤い髪/すぎり/うれしそうな犬/しょうりゅー/babutina/珍百景のクロ/金魚のムニエル(2)/グッドナイトボーイ/Bモンド/綺麗な形/がんばりま翔/Mr.GIFT券/よこん/じす/大喜利サムライ/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,4位,赤い髪,米10キロをパーティー開けした,34,74.73,ふぁみてぃー/春立てる西陣織/サンプリ(2)/レン/かぼかぼ/猫猫も杓子も/べ椅子/一本松(2)/ちょめにぜり/白無垢のアマガエル/すしはま/無地(2)/電子とまと(2)/玉露(2)/金魚のムニエル/Bモンド/稀犬(2)/関戸SA/サリー/親のたたき/がんばりま翔/撮影所ソルジャー/サカナクシュン/ミニお馬/石原消し炭/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,6位,おおちゃん@ジャン鶴,寝ると完治する,31,70.87,ベモペギ/ロラン/サンプリ/幻/ババロア/うでやすな/工事茶/Good insect/孤独のＤ/ほん/男も育休/キラマ/んんっぴー/煮込みVUITTON/ノコノコdeath/すしはま/ひろむ/珍百景のクロ/金魚のムニエル/にゃんごすちん/Bモンド/稀犬/関戸SA/Mr.GIFT券/坊主ヤンキー/わるいインターネット/石原消し炭/＃の中のカマ吉くん/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,6位,＃の中のカマ吉くん,ぜんぶ飲めば溺れないだろ,31,70.87,ベモペギ/外面/ロラン/描画転々/ババロア/かぼかぼ/Agar/ウ段邂逅/主食ワセリン/おおちゃん@ジャン鶴/ほろほろ/マルタタマル/ノコノコdeath(2)/すぎり/無地/しょうりゅー/やまちょ(2)/にゃんごすちん/グッドナイトボーイ/ターンブル/墨汁一滴/古い絵画/あの時のペリー/撮影所ソルジャー/じす/ミニお馬/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,8位,ミニお馬,黒いバナナから食う,30,69.59,ぷるちぽん/田中アオジル/ロンパ/かぼかぼ/うでやすな/猫猫も杓子も/男も育休/おおちゃん@ジャン鶴/ほろほろ/マルタタマル/ノコノコdeath/すぎり/あぐにん(2)/咳をしても一人/にゃんごすちん/例の深海狐/稀犬/湿地/にじょー/撮影所ソルジャー/宝くじ号(2)/サカナクシュン/石原消し炭/＃の中のカマ吉くん(2)/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,9位,田中アオジル,全部の九九に元気と答えた,28,67.02,rta太郎(3)/ロラン(2)/描画転々/灯油の日/べじたぼ/孤独のＤ(2)/モノカルチャー/ひろむ/うれしそうな犬/電子とまと/珍百景のクロ/のお/ミニベロ/稀犬/コロリンKRかリン糖/鯨ソテー(3)/じす/大喜利サムライ/石原消し炭/投票ボーナス(3)
1585_7177_TDJ,2024-06-13,116人,頼もしすぎるバカ,NA,10位,珍百景のクロ,ずっと同じ練習が出来る,27,65.74,ベモペギ/灯油の日/うでやすな/猫猫も杓子も/みー(2)/男も育休(2)/ノニバス(2)/ウ段邂逅/ニューロン/モノカルチャー/ひろむ/すぎり/電子とまと/グッドナイトボーイ/Bモンド/綺麗な形/撮影所ソルジャー/サカナクシュン/わるいインターネット(2)/＃の中のカマ吉くん/投票ボーナス(3)
