お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,1位,きれいな市役所,中止中止、ここ観光地すぎるわ,52,91.65,後悔しない名前を付けよう/ししだ/ジェンツーペンギン/世界/アガリブル(2)/空サブレ/机上で実演/ほに/ごぜんぜうな(2)/刺さった氷/きらら/800/五月雨セブン/TwistNight(2)/ぶぶ/玄の字。/シャンプー/daffle/長老_M/ドゥラちゃん/そめはてこ/女将/さけのなかのいくら/ゆず茶/メスカマキリ(3)/ねずみだ/ゆめみ/ふわっと/やや不安/あらあら帝国(2)/スポーツバッグ/きゅーきゅー/業務用虚無(3)/春屋○イ/アナゴさん/ペッタ/ユメムラ/めがじ/まーく/及川広大/へサリム/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,2位,机上で実演,それは僕から説明しよう,50,89.31,Cafesippin/赤い髪/世界/東京縦断12km/ほに/kevin/ごぜんぜうな/きらら(2)/アーチスト/漁業の星/コモリヤ/ぶぶ/PD/長老_M/プーアル茶(2)/ドゥラちゃん(2)/はにわ造形師(3)/さけのなかのいくら(2)/れあ/ｱｵｱｼｶﾂｵﾄﾞﾘ/ゆず茶/猫皮ニャン志/rayleigh/ミスティカティ/遠くを見ている/やもりみゆき/あああ/ふわっと/高見盛/やや不安(2)/あらあら帝国/RANRANRAN/スポーツバッグ/きゅーきゅー(2)/業務用虚無(2)/＃の中のカマ吉くん/白黒まみれ/ペッタ/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,3位,春屋○イ,俺なりの人身事故いくぞ,35,71.78,まつきよ/田口さん🍙/大喜利の練習/世界(2)/きれいな市役所/kevin/スクハムハーフ/みやまる/アーチスト/しばらくは好きに呼んで/漁業の星/ぶぶ/やる/daffle/びみめし(2)/はにわ造形師(2)/女将/ゆず茶/猫皮ニャン志(2)/たくめ/あんてぃーく/あああ/kubodi/スポーツバッグ/＃の中のカマ吉くん(2)/寿司ブルドーザー/アイワ/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,3位,漁業の星,4万くれたら遅延する事故やります,35,71.78,後悔しない名前を付けよう/あぐら/田口さん🍙/東京縦断12km(2)/刺さった氷/きらら/アーチスト/ゴーダチーズ(3)/さけのなかのいくら/MAZDA/元横綱/赤色のメイさん/たたた(2)/未来永劫ちゃんねる/ゴセン(3)/あんてぃーく/鮒侍/まるまる(2)/タイファイター/tlicia(2)/めがじ/カナリカリガ・タカ/へサリム(2)/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,5位,骨密度,みなさん俺のオタクですか,34,70.61,ししだ/大喜利の練習/ジェンツーペンギン/きれいな市役所/んん゛/机上で実演(2)/かごの中の鳥/きらら/800/五月雨セブン/アーチスト/ハルマレ/びみめし/長老_M/ドゥラちゃん/女将/さけのなかのいくら/rayleigh/メスカマキリ/ゴセン/あああ/RANRANRAN/物数(2)/山渕(2)/春屋○イ/アナゴさん/めがじ/半丙太/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,6位,あぐら,帰宅が通るよ,32,68.28,後悔しない名前を付けよう/ジェンツーペンギン/机上で実演/みやまる/刺さった氷/しばらくは好きに呼んで/びみめし(2)/ドゥラちゃん/女将/れあ/rayleigh/ミスティカティ/ヒカル/ふくらぎ三太郎/ねずみだ/高見盛/やや不安(2)/あらあら帝国/RANRANRAN/スポーツバッグ/きゅーきゅー/業務用虚無/アナゴさん/タイファイター/ペッタ/半丙太/閾値/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,6位,しばらくは好きに呼んで,俺の手線,32,68.28,まつきよ(2)/あぐら/田口さん🍙(2)/ししだ/各A(2)/ジェンツーペンギン/東京縦断12km(3)/みやまる(2)/玄の字。/PD/びみめし/プーアル茶/さけのなかのいくら(2)/ゆず茶/補助輪/ダンス部(2)/やもりみゆき/kubodi/確率論のパラテママ/閾値/及川広大/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,8位,PD,俺はこっち探すから,31,67.11,田口さん🍙/アガリブル/んん゛/机上で実演/ほに/ごぜんぜうな(3)/スクハムハーフ/ハルマレ/ゴーダチーズ/やる/やすな/びみめし/骨密度/ゆず茶/rayleigh/やもりみゆき/ゆめみ/高見盛/やや不安(2)/山渕/アナゴさん/アイワ/半丙太/閾値/まーく/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,9位,rayleigh,こいつも混ぜてやってよ,29,64.77,Cafesippin/ほに/みやまる/きらら/800/ハルマレ(2)/長老_M/プーアル茶/ドゥラちゃん/はにわ造形師/さけのなかのいくら/遠くを見ている/やじうさん/ゆめみ/となりの(2)/副キャプテンアメリカ/スポーツバッグ/きゅーきゅー/業務用虚無(2)/春屋○イ/住まなくても都/半丙太/及川広大/投票ボーナス(3)
0163_4135_UUG,2023-03-01,131人,この自転車のおじさんが一言「○○○」,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0163_4135_UUG.jpeg,10位,あああ,どうも付加価値です,28,63.6,あぐら(2)/大喜利の練習/ジェンツーペンギン/世界/空サブレ/机上で実演/刺さった氷/しばらくは好きに呼んで/イタリア人/玄の字。/長老_M/packetman/ゆず茶/ミスティカティ(2)/ゴセン/あいだほ＠俳句/RANRANRAN/きゅーきゅー/＃の中のカマ吉くん/白黒まみれ/住まなくても都/tlicia(2)/投票ボーナス(3)
