お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,1位,ドライバー,「飛ばして下さい」が伝わらない,103,117.47,やや不安(2)/マルイは二進法で5/なまこP(2)/敵刺/カンガルーノート/おぴょぴょ/ポジハメ/自動車部員(2)/大本棚(3)/はさまり/あがぺい/ゐ。(3)/山本社出版数学Ⅲ/くじ運/ヤクルトレディ/igotetukatu/ゴリラガラス/パピーゲバ/からすみうどん/水戸/ギギギーヌ(2)/洋介山/桜桃(3)/きらら(2)/ゑゆ子/肘から5分/少しだけ賢い(2)/カレーラ水/切腹文庫(2)/いち/たくみす(3)/ライスペーパーに落書き/ノラクラ(2)/まきびし/numa/ベターなチェア/さまんさまんさ/糸目の鮟鱇/逆転(2)/猫ぎょうざ/ユズリハ/U7ypK/りくがめ/うえじゅん/ちゅ〜犬(3)/本居/トランス嬰児/Yまと(2)/ナオト(サイレンベガス)(3)/はがね(2)/すし郎(3)/はんなり/業務用虚無/てねんすい/溢れ出る肉汁(2)/黒胡椒(3)/えのきときのこ/泣きっ面に恥(2)/ここはが/いぬまる(2)/とっぴ(2)/苔むす/まるまる/堅あげポテト好き/大浴場恥垢浮ノ介(3)/にらお/ししだ/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,2位,ポジハメ,天気の話しかしてこない,62,83.99,やや不安(2)/ダンス2(2)/モグラ横丁(2)/アリゾナおてんば娘(3)/チャントシタベイビー/ゴリラガラス/からすみうどん/ドライバー/洋介山/竹城/Miiiiki/肘から5分(2)/いち/numa(3)/閾値/きみをゆるさない。/仙河/さまんさまんさ/猫ぎょうざ/鯏副社長/U7ypK/高だの高代/射的屋/本居(2)/人権サンバⅡ(3)/ターンブル/トランス嬰児/当たり梅/はんなり/otogi(2)/業務用虚無/デンサム/イワザル(2)/溢れ出る肉汁/あかのすけ(2)/すーず/pdf.jpg/ここはが/いぬまる/斎/苔むす/まるまる/堅あげポテト好き/ししだ/那由多/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,3位,みそしるだいじん,airpayでしか払えない,51,75.01,やや不安/らぷんつぇるん/こんなところにエビチリ/あがぺい/うばばる(2)/マツ_ボウズ/無能忠敬(3)/口鍵(2)/かな/ある人(2)/チャントシタベイビー/igotetukatu/ゴリラガラス/洋介山/かたたたた(3)/官能亭ましゅまろ/竹城/腰痛餅(3)/いち/資本ネコ/うえじゅん/ちゅ〜犬(2)/えすぷ(2)/人権サンバⅡ(2)/トランス嬰児(2)/Yまと/ナオト(サイレンベガス)(3)/すし郎(2)/業務用虚無(2)/とっぴ(3)/にらお/那由多
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,3位,泣きっ面に恥,助走でかなり稼ぐ,51,75.01,ラプソディ　オオオカ/らぷんつぇるん/Sma/ダンス2(3)/はさまり(2)/john/マツ_ボウズ/ゐ。/くじ運(2)/水戸/かたたたた(3)/ウクレレ/桜桃/少しだけ賢い/切腹文庫/ノラクラ/まきびし(2)/閾値/さまんさまんさ/わんこそば/逆転/高だの高代/凡/リック/ナオト(サイレンベガス)/ニューロン/はんなり/otogi(2)/デンサム/あかのすけ(3)/pdf.jpg/ラジウス/魚粉(2)/まるまる(2)/屋内用雨傘/ししだ/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,5位,土編に花でゴミと読む,乗る用の乗り物が要る,50,74.19,あまちゃんIII/こんなところにエビチリ(2)/はさまり(2)/うばばる/スクハムハーフ(2)/口鍵(3)/morisho/パピーゲバ/水戸/洋介山/白昼ドードー/ゑゆ子/少しだけ賢い/カレーラ水/切腹文庫(2)/たくみす/ラータ/鯏副社長/U7ypK(2)/男爵いも(2)/メリケンジョッキ/ちゅ〜犬(2)/ニューロン/すし郎(2)/業務用虚無(2)/てねんすい/オーバーニート(2)/すーず(2)/pdf.jpg/ここはが/ウラニワ/屋内用雨傘/猫屋敷/ししだ/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,6位,りくがめ,まだ裁ける法がない,48,72.56,やや不安/Sma/ポジハメ/こんなところにエビチリ/マツ_ボウズ/ゐ。(3)/モグラ横丁/山本社出版数学Ⅲ/口鍵(3)/ある人/桜桃/ベターなチェア/きみをゆるさない。/糸目の鮟鱇(2)/逆転/射的屋/凡/うえじゅん/本居(3)/人権サンバⅡ/ターンブル/Yまと/はがね/ニューロン/すし郎/はんなり/業務用虚無/溢れ出る肉汁/鮒侍/とっぴ(2)/桜田モンタージュ(2)/堅あげポテト好き(2)/屋内用雨傘/にらお/気球マイスター/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,6位,肘から5分,「道が混んでて〜」の言い訳が死んだ,48,72.56,なまこP(2)/Sma/おぴょぴょ/john/寝る寝る寝る寝(2)/モグラ横丁(2)/アリゾナおてんば娘/山本社出版数学Ⅲ/口鍵(2)/くじ運(2)/ヤクルトレディ/peace光/ゴリラガラス/からすみうどん/ギギギーヌ/洋介山/竹城/桜桃(2)/いち/ノラクラ/ちこる/逆転/卯壺/U7ypK/メリケンジョッキ/人権サンバⅡ/ターンブル/Yまと/すし郎(2)/業務用虚無/あかのすけ/泣きっ面に恥/ウラニワ/苔むす/まるまる/屋内用雨傘/にらお/バトルアックス/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,8位,ユズリハ,東京から星空が消えた,46,70.92,やや不安(2)/バーチャルはしやすめ(2)/マルイは二進法で5/なまこP/カンガルーノート/Sma/あまちゃんIII(3)/ポジハメ/寝る寝る寝る寝/ふさふさマカオ/あがぺい/ゐ。/ヤクルトレディ/チャントシタベイビー/パピーゲバ/腰痛餅(2)/たくみす/numa/さまんさまんさ/高だの高代/射的屋/メリケンジョッキ/うえじゅん/えすぷ/人権サンバⅡ(2)/浅間山から真っ逆さま/トランス嬰児(2)/当たり梅/ニューロン/デンサム/すーず/ここはが/ウラニワ(2)/ししだ(2)/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,9位,ふわっと,降車よりは身投げに近い,45,70.11,らぷんつぇるん(2)/Sma/あまちゃんIII/おぴょぴょ/自動車部員(2)/大本棚(2)/john/寝る寝る寝る寝(2)/あがぺい/にじょー/morisho/ゴリラガラス/洋介山/かたたたた(3)/官能亭ましゅまろ(3)/腰痛餅(2)/切腹文庫(2)/まきびし/きみをゆるさない。/逆転/メリケンジョッキ/土編に花でゴミと読む/えすぷ/otogi(2)/業務用虚無/デンサム/泣きっ面に恥/ウラニワ/三ル貝/猫屋敷/ししだ/投票ボーナス(3)
0945_1488_BBA,2023-05-26,211人,空飛ぶタクシーの重大な欠点とは？,NA,9位,東京縦断12km,星の見えない街になる,45,70.11,カンガルーノート/Sma(2)/あまちゃんIII/おぴょぴょ(2)/こんなところにエビチリ(3)/はさまり/john/あがぺい/ヤクルトレディ/チャントシタベイビー/水戸/ギギギーヌ/ドライバー/まきびし/numa(2)/きみをゆるさない。/糸目の鮟鱇/ちこる/猫ぎょうざ/メリケンジョッキ/りくがめ/トランス嬰児(3)/ナオト(サイレンベガス)/ニューロン/はんなり/すーず/pdf.jpg/ここはが/ウラニワ(3)/苔むす/屋内用雨傘/気球マイスター/ししだ/投票ボーナス(3)
