お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,1位,ぎゃら,不思議なこともあるのね～,27,74.6,とりさん/超ピンク/きゅーきゅー(2)/でろ坊/新古今パパ2(2)/随契(2)/実名希望(2)/ラジウス/らうかった/ぐすく(3)/犬ヒロシ/揚げたてメンチメン/石原消し炭/世界の牛肉/下り坂まで/ほん/なまこP/副菜/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,2位,ぺーるおれんじ,アメちゃん一個で喋りすぎなのよ,26,72.99,みらきの/電源/着衣正常男性/いいも/礫/Yokuboy/ふさふさマカオ/随契/電気羊/ラジウス/ヤバいマイケル屋さん/ららら/ぎゃら/落雁/あぐにん(2)/石蓴/んけとか(2)/ふゆる/石原消し炭(2)/なまこP/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,2位,超ピンク,うふふ半分は正解,26,72.99,イカポン/きゅーきゅー/じす/とらぼーい(2)/でろ坊/新古今パパ2(2)/でかいミニバン/古い絵画/実名希望(2)/杉山田/ハッスル運動会/三浪パスタ/エクスタC/揚げたてメンチメン(2)/右回りドサイドン/下り坂まで/なまこP/副菜/ニューロン/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,4位,ふゆる,私ができるのはここまでよ,25,71.37,とりさん/おとは/電源/きゅーきゅー/かくれどり/とらぼーい/でろ坊/リトマス試験紙/hiha/Alto/ららら/ぎゃら/ぺーるおれんじ(2)/ド水/gas/ごまもなか/少しだけ賢い/MF式角砂糖/なまこP/副菜/ニューロン/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,5位,らうかった,「おばさん」までは本当よ,24,69.76,偏差値2(2)/超ピンク/いいも/Yokuboy/とらぼーい(2)/新古今パパ2/でかいミニバン/さすがに/ほろほろ/あぐにん(2)/犬ヒロシ/アルコールヒーロー/んけとか/ふゆる/右回りドサイドン/MF式角砂糖/なまこP/副菜/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,6位,きゅーきゅー,選択肢なんてないのよ,23,68.15,もるぺちda/みらきの/着衣正常男性/でろ坊/hiha/電気羊/実名希望(3)/さすがに/gas/ジョージ真壁/春のアレクサ(2)/あると/少しだけ賢い/MF式角砂糖/下り坂まで/なまこP/unknown/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,6位,ド水,私は何もしてないんだけどねぇ,23,68.15,とりさん/超ピンク/電源(2)/きゅーきゅー(2)/じす/北千住柱間/ラジウス/ほろほろ/らうかった/春のアレクサ(3)/あると/石原消し炭/尾崎愉快犯/右回りドサイドン/なまこP/副菜/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,8位,ほん,どの集会にも最後に来る,22,66.53,超ピンク/おとは/ぶるーれい/かくれどり/いっぱい秋(2)/Yokuboy/ふさふさマカオ/ららら/らうかった/落雁/春のアレクサ/ハッスル運動会/アルコールヒーロー/石原消し炭/右回りドサイドン/MF式角砂糖/unknown(2)/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,9位,ニューロン,繋がったわね,21,64.92,つめあまくん/じす/かくれどり/Yokuboy/でろ坊/hiha/ららら/ぎゃら/あると/石蓴/すでショ/世界の牛肉/少しだけ賢い/MF式角砂糖/下り坂まで/ほん/unknown/副菜/投票ボーナス(3)
0323_2386_ELN,2023-12-22,88人,暗躍するタイプのおばさん,NA,10位,世界の牛肉,全員どこかしらで会ってる,20,63.31,とりさん/じす/かくれどり(2)/いっぱい秋(2)/でかいミニバン(2)/北千住柱間(2)/ぎゃら/ぺーるおれんじ/ハッスル運動会/三浪パスタ/ふゆる/なまこP(2)/投票ボーナス(3)
