お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,1位,まかお。,店内の温度が高く汗を流しながらデブみたいな食べ方を強いられる,14,65.97,ズマトン/化粧品/ねびるハマチキ(3)/雪国のイッサイガッサイ/ケアしてねパーマン/現世細木数男/ティチィ/くれないだろう(2)/ありちゃん/るめから(2)
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,2位,ズマトン,料理の説明でいちいち謙遜,13,63.49,ぴのこ/異動君/tetote/Jコム男/ねびるハマチキ(2)/雪国のイッサイガッサイ/ケアしてねパーマン(2)/現世細木数男/ティチィ/ありちゃん/るめから
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,2位,ムギヒッヒ,いやらしい目つきでテーブルの下から伝票渡してくる,13,63.49,ぴのこ/異動君/tetote/Jコム男/ねびるハマチキ/千里(2)/現世細木数男/ティチィ(2)/くれないだろう(2)/ありちゃん
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,4位,蟹光線,〜○○を添えて〜の○○にはほぼほぼドラゴンボールの技名が入る,12,61.0,異動君(2)/化粧品/Jコム男/千里/ケアしてねパーマン/現世細木数男/ティチィ(3)/くれないだろう/るめから
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,5位,あいすたべたい,"喧嘩した時用のメリケンサックを置いてる
",9,53.56,異動君/化粧品/Jコム男/雪国のイッサイガッサイ/現世細木数男/ティチィ/くれないだろう(2)/るめから
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,5位,エンパイ2貫を食う,食べ残しは持って帰らされる,9,53.56,化粧品/Jコム男/雪国のイッサイガッサイ(3)/千里/ティチィ/くれないだろう/るめから
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,5位,チェンジアップ,明らかに奥でよがっている,9,53.56,異動君/tetote/化粧品/淀川流水/現世細木数男/ティチィ/くれないだろう(2)/ありちゃん
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,5位,最近の外人,帰りにコンドームを好きなだけ持っていっていい,9,53.56,異動君/化粧品/淀川流水/ムギヒッヒ/ねびるハマチキ/雪国のイッサイガッサイ/千里/現世細木数男/くれないだろう
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,9位,F5連,店長からシンギュラリティの話がある,8,51.08,ズマトン/ねびるハマチキ/千里/現世細木数男(2)/ティチィ(2)/くれないだろう
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,10位,シド,5分に一度お通しのせんべいが腹に溜まる,7,48.6,ズマトン/異動君/tetote/ねびるハマチキ/ありちゃん(2)/るめから
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,11位,ありちゃん,ドアペニスが多い,5,43.64,異動君(2)/化粧品/千里/ケアしてねパーマン
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,12位,くれないだろう,"ミスをすると目の前で鉄板に顔を押し付けてくれる
",3,38.68,tetote/千里/ティチィ
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,12位,ねびるハマチキ,たまに結婚が出る,3,38.68,tetote/化粧品/ムギヒッヒ
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,12位,異動君,雛鳥みたいに一つの食べ物をみんなで食べる,3,38.68,tetote/ケアしてねパーマン(2)
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,15位,現世細木数男,充電するとシリーズが一個落ちる,2,36.19,るめから(2)
7399_2329_QDB,2021-12-20,16人,このレストランのサービスなんかやだなぁ。どんなサービス？,NA,15位,雪国のイッサイガッサイ,食後のデザートか現金か選べる,2,36.19,ムギヒッヒ/ケアしてねパーマン
