お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,1位,やる,その悪口の人、来てますよ,54,83.81,C.C.C/たこかいな/ペッタ(2)/ダンシング爆弾/骨密度/りろ/あゆし/目につく男/ししだ/スポーツバッグ(2)/ヘクトパスカルもりみち/鴨とサイコロ/シンマイ子(2)/daffle/生身/めがねの突撃/安達些細/ちくわうし/すーず/泥だ/フイ/物数/ましましのしま/照れてるてるてる/Y氏/きゅーきゅー/白黒まみれ/gas/ジョンとも(2)/豚の踊り食い/ハチコー/タマドラゴン/よんずい/がんばりま翔/男も育休/open/ディアルガ/頭脳まさき(2)/ジェンツーペンギン(2)/もんさん/サーベルタイガー/寺井/Yuki(2)/800/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,2位,泥だ,思い出せたフリ、おやめください,50,79.87,6年2組の2組ちゃん/C.C.C/たこかいな(3)/ドロップシンカー/りろ/野島久助/ししだ/デマゴイゴイスー(2)/外付け/あああ/のとさわ/ヘクトパスカルもりみち/シンマイ子/Kiju/永栄/すーず/フイ/ましましのしま(2)/Y氏/きゅーきゅー(2)/泥のぷーまん/玄の字。/たんひな/巾/里/とりふぐ/やる/k-R/青いかさ/TacICicy/メガネ屋/頭脳まさき/毒桃/ダスチン・コフマン/きみをゆるさない。/ぜ。/寺井/ゴーダチーズ(2)/Yuki(2)/800/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,3位,カタン,それは思い出ではなく伝聞です,48,77.89,納豆座右衛門/たこかいな(2)/ペッタ/りろ/スポーツバッグ/鴨とサイコロ/家田風車(2)/daffle/ちくわうし/敵刺/フイ/ましましのしま/rayleigh/やじうさん/きゅーきゅー/白黒まみれ/泥のぷーまん/リナちゃそ(2)/ワッショイサンバ/gas/たんひな/僕/住まなくても都/火の玉スローカーブ/丙丙丙(3)/よんずい/k-R/がんばりま翔/男も育休/TacICicy/ディアルガ/頭脳まさき/渡利　巣手呂/Figaro/ソフト/トリニダード木箱(2)/Yuki(2)/800/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,4位,是非,君は当時そのあだ名で呼んでなかったはずだ,45,74.93,たこかいな/ペッタ/ししだ(2)/ミルクック/外付け(2)/あああ/のとさわ/鴨とサイコロ/家田風車/ちくわうし/フイ/ましましのしま/rayleigh/きゅーきゅー(2)/nk_/珍百景のクロ(2)/gas/たんひな/たいら(2)/カナリカリガ・タカ/福井とマルコ/ばけばけ/がんばりま翔/男も育休(2)/頭脳まさき(2)/エレメノピー(2)/ジェンツーペンギン/高見盛/ダスチン・コフマン(2)/Figaro(2)/音に乗る及び腰/あらあら帝国/トリニダード木箱/Yuki(2)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,5位,生身,そこ、恩師が孤立してるよ,44,73.95,ペッタ/ダンシング爆弾/目につく男/めがねの突撃/フイ/モロダッシュ/ましましのしま(2)/rayleigh/オードリーカットバーン/顔面激戦区/照れてるてるてる/便所虫婆さん/アウク/ワッショイサンバ/kevin(2)/珍百景のクロ/ばっは/豚の踊り食い/ハチコー/ばけばけ/やる/れあ/すくみ(2)/青いかさ/やや不安/男も育休(2)/open/ディアルガ/メガネ屋/頭脳まさき/暴風よ吹け/イガイガの栗/Figaro/寺井/Yuki(2)/800/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,6位,白黒まみれ,だから違います、監視員です,43,72.96,C.C.C/ダンシング爆弾/ドロップシンカー/野島久助/ししだ/外付け/のとさわ/スポーツバッグ/生身/Kiju/永栄/安達些細/すーず/泥だ(2)/中沢の人(2)/物数/アウク/玄の字。/gas/豚の踊り食い/ハチコー/とりふぐ/やる/れあ/k-R/頭脳まさき/ジェンツーペンギン/高見盛/ダスチン・コフマン/とーちか(2)/Figaro/そいそーす(3)/ソフト/ぜ。(2)/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,7位,中沢の人,そこ、歯医者はギリ調子に乗るな,41,70.98,ニナモリ(2)/段ボールメン/骨密度/りろ/ふわっと(2)/ヘクトパスカルもりみち/シンマイ子/生身/タカノリ・タカノ/類い/玄の字。/珍百景のクロ/雑兵/たんひな/僕/にゃこアレイ(2)/手も繋いで/むらさき(2)/がんばりま翔/男も育休(2)/open/頭脳まさき(2)/エレメノピー/にぎり(3)/ダスチン・コフマン/とーちか/サーベルタイガー/トリニダード木箱/Yuki(2)/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,8位,たこかいな,苗字が変わってない女子を数えるんじゃない,39,69.01,C.C.C/ドロップシンカー/りろ/デマゴイゴイスー/鴨とサイコロ/安達些細/ちくわうし/カタン/ましましのしま/照れてるてるてる/Y氏/がいちー/玄の字。/nk_/kevin(2)/たいら/鮒侍/ジョンとも/ハチコー/福井とマルコ(2)/ばけばけ/よんずい/k-R/がんばりま翔/TacICicy/メガネ屋/頭脳まさき/鉄シャリ/ぜ。/ゴーダチーズ(3)/Yuki(2)/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,9位,家雨,私も笑える話をしろ,38,68.02,ダンシング爆弾/目につく男/ミルクック/あああ/ラムコ/めがねの突撃/タカノリ・タカノ/照れてるてるてる/眠れる森の二郎/たんひな/たいら(2)/手も繋いで/カナリカリガ・タカ/やる/れあ/じゃっくん(3)/よんずい/青いかさ/男も育休/ディアルガ/メガネ屋(2)/頭脳まさき(2)/イガイガの栗/高見盛/ダスチン・コフマン(2)/渡利　巣手呂/トリニダード木箱/ぜ。/寺井/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,10位,ちくわうし,そこ、「女子」ではないでしょ,37,67.04,C.C.C/段ボールメン/ペッタ/ドロップシンカー/目につく男/スポーツバッグ(2)/永栄/フイ/中沢の人/ましましのしま/rayleigh/顔面激戦区/泥のぷーまん/kevin/里/カナリカリガ・タカ/豚の踊り食い(2)/試家軽気/れあ/よんずい/やや不安/TacICicy/メガネ屋/頭脳まさき/エレメノピー/鉄シャリ/スガワラ　カイヤ/あらあら帝国/ゴーダチーズ(2)/Yuki(2)/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,11位,たいら,今思い出作ろうとするな,36,66.05,たこかいな/あゆし/野島久助/ししだ/鴨とサイコロ/daffle/Kiju/カタン/オードリーカットバーン/照れてるてるてる/Y氏/きゅーきゅー(2)/家雨(2)/僕/ばっは/住まなくても都/とりふぐ/やる/頭脳まさき(2)/イガイガの栗/高見盛/もんさん/サーベルタイガー/きみをゆるさない。/ぜ。/ゴーダチーズ(3)/Yuki(2)/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,11位,男も育休,下請けなのにトヨタで働いてるって言わない,36,66.05,6年2組の2組ちゃん/納豆座右衛門/ペッタ/煮え湯を飲まされたわけぎ/ヘクトパスカルもりみち/鴨とサイコロ/シンマイ子/daffle/安達些細/物数/ましましのしま/オードリーカットバーン/顔面激戦区/きゅーきゅー/ワッショイサンバ/nk_/珍百景のクロ/巾/僕/pokeki/ばっは/ホマレ/火の玉スローカーブ/丙丙丙(2)/k-R/青いかさ/open/メガネ屋(2)/頭脳まさき/スガワラ　カイヤ/あらあら帝国/投票ボーナス(3)
2890_0171_JER,2023-01-17,152人,同窓会を監視する監視員が出席者に注意したこと,NA,13位,ぴょん,一つくらい前回出してないエピソード出さないと,35,65.06,6年2組の2組ちゃん/C.C.C/たこかいな(2)/煮え湯を飲まされたわけぎ/外付け(2)/鴨とサイコロ/daffle/永栄/hamai(3)/ましましのしま/顔面激戦区/Y氏/珍百景のクロ/鮒侍/よんずい/青いかさ/やや不安/がんばりま翔/メガネ屋/頭脳まさき(2)/暴風よ吹け/そいそーす(3)/きみをゆるさない。/Yuki(2)/投票ボーナス(3)
