お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,1位,骨密度,「今の王様っぽかったです」と言う,62,90.27,偏差値2(2)/masarumaru/高だの高代/shika shika/パブロ風の犬/机上で実演/緑峰/徒歩14分/やさパン/祟り君(3)/ねこみー/二階から手続き/んまもんも/あかのすけ/ワトゥー/だしまきddd/5.5畳/むらさき/アンフィ/ぽち/終電卍/いぬのかたき(2)/らうかった/アンペア岡村/しゅうしゅう/てんまる/chiwachiwa/あくまでも名無し/ノビッタ/ケイオス盤/かﾟら/きゅーきゅー/平凡ぽんち/シンマイ子/エレメノピー(2)/ラプンツェル(2)/めめる/狂人m/ci-ca/砂漠/ベモペギ/カクレミノムシ/こんぱち(2)/金シャリ/ほろほろ/電球くん/煮込みVUITTON/吉田美男/ギサワ/メイド・イン・ムーン/バニラソフト/🍮倶楽部/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,2位,おおちゃん@ジャン鶴,じゃあ自分それの大盛りで,52,81.0,ドロレス・グランギニョル(2)/なまこP/机上で実演/緑峰/ねこみー/理科インターネット/5.5畳/かな/shiganhei/骨密度/終電卍(2)/放尿魔/あゆと・D/粉石鹸/お雑煮ボーリング/なしん(2)/まちょ/いぬのかたき/にいがた/あくまでも名無し/ノビッタ/ガ行(2)/とんでも左大臣/ケイオス盤/800/ぺーるおれんじ/きゅーきゅー/やや不安/井上ヘノシタ(2)/シンマイ子/gas/しおひがし/だらけ侍/ベモペギ/いち/金シャリ/ほろほろ/電球くん/アヒージョ/煮込みVUITTON/りくがめ/ほん/もっとランドリー/阿曽氏/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,3位,🍮倶楽部,爆笑した時肩触る,46,75.44,そてー/おおちゃん@ジャン鶴/高だの高代/パブロ風の犬/緑峰(2)/よれん/ワトゥー/5.5畳(2)/茄ッ子/ぽち/終電卍/起きニキ(2)/放尿魔/新田.jpg/バム/お雑煮ボーリング/らうかった/しゅうしゅう/きみをゆるさない。/てんまる/ノビッタ(2)/ミニベロ/800/世界の牛肉/井上ヘノシタ(2)/めめる(2)/gas/たいや/ニューロン/絶命/いち/わーるど/アヒージョ/煮込みVUITTON/すでショ/メイド・イン・ムーン/ほん/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,4位,オケヤ,毒見で3分の1いってる,45,74.51,えのきときのこ/なまこP/shika shika(2)/やさパン/祟り君(2)/ねこみー/んまもんも/いいも/茄ッ子/ぽち/みくすし/pokka/なしん/てんまる/あくまでも名無し/ガ行/800/ノコノコdeath(2)/きゅーきゅー/冷凍トイレ/平凡ぽんち/さりつかいし/ラプンツェル/めめる/狂人m/砂漠/いち/ほろほろ/わーるど/電球くん/煮込みVUITTON/りくがめ/吉田美男/ギサワ/メイド・イン・ムーン/バニラソフト/ほん/🍮倶楽部/阿曽氏/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,4位,ニューロン,先に正解言う,45,74.51,kamenoue/aiueo/勝る/なまこP/雲ひとつない撒き餌/おおちゃん@ジャン鶴/高だの高代/緑峰/おとうふ。/二階から手続き/アジアの床/ワトゥー/かな/骨密度/おだンゴ/PD/放尿魔/新田.jpg/minoll(2)/さんれん/バム/副キャプテンアメリカ/pokka/いぬのかたき/てんまる/あくまでも名無し/ケイオス盤/きゅーきゅー/シンマイ子/月の瞼/gas/ふさふさマカオ/ランゲル・ハンス/絶命/ベモペギ/カクレミノムシ/アヒージョ/煮込みVUITTON/ギサワ/すでショ/カタン/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,6位,まなお,LINEの登録名を「統治ニキ」にしてる,44,73.58,ドロレス・グランギニョル/オケヤ/勝る/masarumaru/なまこP/あかのすけ(2)/5.5畳/茄ッ子/ヨモスガラ/突然及川/shiganhei/ぽち/骨密度/終電卍/起きニキ/放尿魔/もりりもりもり/コトバの踊り場/lol子/副キャプテンアメリカ/お雑煮ボーリング/なしん/いぬのかたき/アブミ/らうかった/アンペア岡村/しゅうしゅう/ぺーるおれんじ(2)/きゅーきゅー/えちえち/U7ypK(3)/ふさふさマカオ/ci-ca/だらけ侍/絶命/金シャリ/ほろほろ/煮込みVUITTON/阿曽氏(2)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,7位,バニラソフト,貰った剣で封筒を開ける,42,71.73,aiueo/偏差値2(2)/勝る/なまこP/おおちゃん@ジャン鶴/高だの高代/shika shika/パブロ風の犬/緑峰/徒歩14分/祟り君/ハッピーな店員/二階から手続き/突然及川/起きニキ(2)/放尿魔/lol子/まちょ/しゅうしゅう/ノビッタ(2)/ケイオス盤/ノコノコdeath/きゅーきゅー/世界の牛肉/めめる(2)/鳴子レプシー/しおひがし/たいや/ニューロン/リック/カクレミノムシ(2)/煮込みVUITTON/メイド・イン・ムーン/阿曽氏/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,8位,とんでも左大臣,LINEをスタンプで終わらす,41,70.8,aiueo/ドロレス・グランギニョル/なまこP/shika shika(2)/パブロ風の犬/机上で実演/緑峰/まみや/アジアの床/いいも/5.5畳/茄ッ子/shiganhei/骨密度/新田.jpg/粉石鹸/まちょ/いぬのかたき/らうかった/にいがた/ノビッタ/かﾟら/きゅーきゅー/冷凍トイレ/えちえち/泥のぷーまん/砂漠/埼京線(2)/がちゃぽん/カクレミノムシ/金シャリ/アヒージョ/ほん/🍮倶楽部/架空の島田/阿曽氏/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,8位,パブロ風の犬,どこまでが身長か聞く,41,70.8,kamenoue/そてー/aiueo/偏差値2/高だの高代/机上で実演/二階から手続き/アジアの床/終電卍/らうかった/ケイオス盤/きゅーきゅー/やや不安(2)/平凡ぽんち/シンマイ子/月の瞼/エレメノピー/リトマス試験紙/めめる/ci-ca/しおひがし/たいや/ニューロン/絶命/埼京線/カクレミノムシ(2)/金シャリ/こんぺいとう雑誌/アヒージョ/りくがめ/吉田美男(2)/カタン(2)/🍮倶楽部/阿曽氏/投票ボーナス(3)
1357_3905_QWS,2023-11-13,164人,ギリギリ怒られない、王様への無礼,NA,10位,shika shika,ツッコむときだけタメ口になる,40,69.87,kamenoue(2)/aiueo/えのきときのこ/カナリカリガ・タカ/机上で実演/緑峰(2)/やさパン/まみや/shiganhei/もりりもりもり(3)/SSR(2)/いぬのかたき/アブミ/きみをゆるさない。/にいがた/ミニベロ/ノコノコdeath/ぺーるおれんじ/冷凍トイレ/世界の牛肉/井上ヘノシタ/シンマイ子/gas/泥のぷーまん/だらけ侍/リック/カクレミノムシ/すでショ/メイド・イン・ムーン/バニラソフト/🍮倶楽部/もっとランドリー/投票ボーナス(3)
