お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,1位,楼閣おはぎ,「技あり」と言われた方が謙遜する,34,86.67,凡杉(2)/粘土細工/特効さん/遠くを見ている/guniguni(3)/Longab/道化(3)/熱と気体/ガス野/臀み/わからない/yom-yom/くろうとチェリー/渡利　巣手呂/確認くん/植田/ふもー/きゃすが(2)/水谷新太郎(2)/とりっく/みささぎ/世未/大丸水産(2)/最後の無職/黒河ドロボー/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,2位,資本ネコ,観客は皆、柔道はルールがない方が面白いことに気づく,26,74.06,瀬戸際ヤゴ/凡杉/リヤ/ぽにょ/Longab/道化/湯葉に射精/のらののら/わからない/業務用虚無(3)/@obasuma(2)/たる棒/富豪/おあつらえ(3)/きゃすが/とりっく/ハプティクス/キルヒホッフ(3)/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,3位,誓約,スーツで来た方が勝った,23,69.33,brooks/特効さん/リヤ/guniguni/道化(3)/湯葉に射精/のらののら/ガス野/業務用虚無/たる棒/Kit/まえみつ/植田/みささぎ(2)/バジルごはん/ハプティクス/最後の無職/男も育休/kamenoue/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,4位,brooks,一旦靴下を履いた,22,67.75,ぽにょ(2)/guniguni/道化(3)/tomo/熱と気体/きゅーきゅー/臀み/業務用虚無/くろうとチェリー/まえみつ/母さん/茹で腕/赤い髪/世未/バジルごはん(2)/ンツ/ザイチェフ閣下/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,4位,ガス野,これ終わったら剛道もやりましょう,22,67.75,瀬戸際ヤゴ/brooks/特効さん/遠くを見ている/guniguni/Longab/のらののら(2)/たる棒/くろうとチェリー/楼閣おはぎ/おあつらえ/ピロ式/水谷新太郎/とりっく/みささぎ(2)/世未(2)/バジルごはん/架空/ホリ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,6位,yom-yom,周りがうるさいので落ち着いて話ができるところに移動する,20,64.6,リヤ/遠くを見ている/春屋○イ/熱と気体/わからない(2)/業務用虚無(2)/@obasuma/楼閣おはぎ/Kit/植田/おあつらえ(2)/水谷新太郎(3)/バジルごはん/ハプティクス/ザイチェフ閣下
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,6位,ケムケムケムッソ,おっと塩を撒き始めました,20,64.6,特効さん/guniguni/道化/春屋○イ/業務用虚無(2)/@obasuma/完全幕府制/ガッボデ/Kit/ふもー(2)/赤い髪(2)/みささぎ(3)/世未/ザイチェフ閣下/男も育休
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,6位,男も育休,さらに2枚くらい羽織った,20,64.6,brooks(2)/リヤ/サーベルタイガー/カクレミノムシ/きゅーきゅー/わからない/八子八百(2)/ガッボデ/まえみつ/ありすbot/母さん/とりっく/世未(2)/バジルごはん/ンツ/ザイチェフ閣下/kamenoue
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,9位,とりっく,一見すると達人どうしの対戦に見える,19,63.02,瀬戸際ヤゴ/凡杉(2)/特効さん/リヤ/遠くを見ている/さいころちゃらみん/tomo/のらののら/魂の裏切りの夜/業務用虚無(2)/八子八百(2)/植田/ふもー/水谷新太郎/ポコ/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,9位,ンツ,流行ってんすかね、この服,19,63.02,瀬戸際ヤゴ/遠くを見ている/guniguni(2)/tomo/湯葉に射精/カクレミノムシ/きゅーきゅー/ガス野/わからない/@obasuma/おあつらえ(2)/きゃすが/赤い髪/世未(3)/男も育休
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,9位,水谷新太郎,まずテーマが発表される,19,63.02,瀬戸際ヤゴ/brooks/サーベルタイガー/guniguni/道化/さいころちゃらみん/春屋○イ/きゅーきゅー/完全幕府制/ガッボデ/まえみつ/とりっく/みささぎ/世未/バジルごはん/ハプティクス/男も育休/黒河ドロボー/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,12位,おあつらえ,勝った方がサーブ権を得た,18,61.45,瀬戸際ヤゴ/AYAKA/粘土細工/ガス野/完全幕府制/八子八百(2)/ガッボデ/植田/とりっく(2)/世未/バジルごはん/ハプティクス/ンツ(2)/ザイチェフ閣下/どびー
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,12位,及川広大,旗が上がったなで慌ててそっちへ向かった,18,61.45,リヤ/Longab(2)/わからない(2)/業務用虚無(2)/@obasuma/yom-yom/くろうとチェリー(3)/おあつらえ(2)/世未/バジルごはん/ハプティクス(2)
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,14位,瀬戸際ヤゴ,服のゴワゴワする感じをうまく言語化した方が勝った,17,59.87,遠くを見ている/guniguni/魂の裏切りの夜/業務用虚無(2)/八子八百(3)/ガッボデ/とりっく/ハプティクス/ンツ/キルヒホッフ(2)/架空/ホリ(2)
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,14位,茹で腕,畳に布団引いて修学旅行みたいだねって笑いあった,17,59.87,リヤ(2)/わからない(2)/たる棒(2)/ガッボデ/きゃすが/とりっく/世未(3)/ハプティクス(2)/男も育休/架空/ホリ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,14位,道化,片方が足を崩すと、もう一人も崩した,17,59.87,瀬戸際ヤゴ/凡杉(3)/ぽにょ(2)/熱と気体(2)/きゅーきゅー(2)/@obasuma/Kit/おあつらえ/とりっく/世未/バジルごはん/ンツ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,14位,魂の裏切りの夜,避妊してから柔道をした,17,59.87,凡杉(3)/brooks/guniguni(2)/道化(2)/さいころちゃらみん/のらののら/世未/大丸水産/ハプティクス/仮釈放で候。(2)/kamenoue(2)
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,18位,さいころちゃらみん,女子の顔に手が当たって試合が止まった,16,58.29,道化(2)/湯葉に射精/臀み/わからない(3)/八子八百(2)/たる棒/ガッボデ/確認くん/世未/キルヒホッフ/どびー/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,18位,渡利　巣手呂,「ここは勇気出しましょう」と土足で上がり込んだ,16,58.29,瀬戸際ヤゴ/AYAKA/凡杉(3)/道化/@obasuma(2)/たる棒/確認くん/きゃすが/水谷新太郎(2)/世未/キルヒホッフ/最後の無職
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,20位,ソル,帯がいくらあっても足りない,15,56.72,brooks/特効さん/ぽにょ/道化/熱と気体(2)/きゅーきゅー/たる棒/まえみつ/ふもー/きゃすが/ピロ式/世未/バジルごはん/ザイチェフ閣下
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,20位,富豪,本当にルールを知らないのかの駆け引き,15,56.72,凡杉/ます/業務用虚無/@obasuma(2)/くろうとチェリー(3)/ふもー/母さん/きゃすが/ポコ/バジルごはん/ンツ(2)
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,20位,遠くを見ている,良い挨拶までは合ってた,15,56.72,特効さん/サーベルタイガー/guniguni(2)/Longab/さいころちゃらみん/tomo/@obasuma/植田/ありすbot/おあつらえ(2)/とりっく/最後の無職/ホリ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,23位,chopman,人見知りが発動する,14,55.14,brooks/ます/Longab/さいころちゃらみん/熱と気体/業務用虚無(2)/完全幕府制/まえみつ/赤い髪(2)/バジルごはん(2)/ハプティクス
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,23位,わからない,透明なタンスを協力して担ぎはじめた,14,55.14,リヤ/資本ネコ/カクレミノムシ(2)/完全幕府制(2)/八子八百/Kit/ケイト/とりっく/世未/大丸水産/ハプティクス/ホリ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,23位,ホリ,寝転んで朝まで夢を語り合った,14,55.14,凡杉(2)/brooks/きゅーきゅー/えふ(2)/わからない/@obasuma/Kit/chopman/植田/みささぎ/世未/ザイチェフ閣下
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,23位,世未,たがいに Hey Jude を歌い出し  しまいには審判がナーナー言い出した,14,55.14,凡杉/ます/粘土細工(2)/業務用虚無/たる棒/ふもー(2)/きゃすが/赤い髪(2)/バジルごはん/どびー/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,23位,白滝BOX,「はじめ」の合図で握手した,14,55.14,brooks/リヤ/Longab(2)/えふ/わからない/くろうとチェリー(2)/渡利　巣手呂/まえみつ/とりっく/世未/大丸水産/男も育休
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,28位,tomo,掴みやすそうな服だが人に対してそんなこと,13,53.57,瀬戸際ヤゴ/凡杉(3)/臀み/わからない/たる棒/植田/おあつらえ/きゃすが/みささぎ/世未/kamenoue
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,28位,ます,大怪我,13,53.57,サーベルタイガー/業務用虚無/八子八百(2)/くろうとチェリー/楼閣おはぎ/きゃすが/ピロ式(2)/水谷新太郎/世未(2)/kamenoue
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,30位,くろうとチェリー,我先に、俺のターン！と叫ぶ,12,51.99,凡杉/Longab/道化(3)/カクレミノムシ/業務用虚無/@obasuma(2)/Kit/世未/男も育休
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,30位,まえみつ,ヨガと同じ効果で帰った,12,51.99,瀬戸際ヤゴ/ぽにょ/Longab/魂の裏切りの夜(2)/渡利　巣手呂/ありすbot/おあつらえ(2)/ケイト/世未/ハプティクス
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,30位,サーベルタイガー,とりあえず何か球状のもの探そう,12,51.99,瀬戸際ヤゴ/brooks/guniguni/カクレミノムシ/@obasuma/まえみつ/ふもー/水谷新太郎/とりっく/世未/バジルごはん/キルヒホッフ
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,30位,林原よしき,はだけすぎて完全に花魁になってる,12,51.99,AYAKA(2)/Longab(2)/臀み(2)/わからない/八子八百/くろうとチェリー/ふもー/ンツ/架空
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,30位,湯葉に射精,色違いの自分が来たと思ってどっちがレアか揉める,12,51.99,リヤ/guniguni/カクレミノムシ(2)/業務用虚無/@obasuma/くろうとチェリー/まえみつ/おあつらえ/世未/ハプティクス/最後の無職
8416_9154_YYY,2022-03-03,83人,両者ルールを知らないまま始まった柔道で起きたこと,NA,35位,白黒まみれ,お互い持ち寄った和菓子を懐にしまって礼,11,50.41,瀬戸際ヤゴ/春屋○イ/渡利　巣手呂/Kit/母さん/きゃすが/赤い髪/世未/バジルごはん/仮釈放で候。/男も育休
