お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,1位,みちる,今日誕生日とかでもですか,40,87.98,luck/あぐら(2)/オレコマンダー/恥さらしのスパゲッティ/ノラクラ/駄三盆/ウラニワ(2)/MM/さいころちゃらみん/しろねこ/きしだごはん/音鳴ヨチ(2)/アフロレイ👩🏻‍🦱(2)/rayleigh/かまとと/ななし/ばちゃごぶ/人喰い翁/やすな/土編に花でゴミと読む/プーアル茶/BBG/ぜ。(3)/ニューロン/其ノ蜩/スクハムハーフ/レイルレイル/sayudot/生薬/酢酸ペンギン　独白/さしみ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,2位,やる,じゃあ何のシミだよ,29,73.29,脚/直ちに下校する/泥のぷーまん/luck/あぐら/ある人(2)/ユメムラ/副菜/恥さらしのスパゲッティ/ちゃ柴/ウラニワ(2)/MM/桃山ももたろう/さいころちゃらみん/しろねこ(2)/トリニダード木箱/かまとと/otogi/マルイは二進法で5/プーアル茶/800/ぜ。/ニューロン/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,2位,アッサム,じゃあ凝ってるとこあるぞ,29,73.29,ゐ。/キタムランド/みちる/ユメムラ/修行修行/せりか/かくれどり/副菜/珍百景のクロ/恥さらしのスパゲッティ/ノラクラ(2)/ウラニワ/きしだごはん/音鳴ヨチ/ありえない確率(2)/800/ゆめみ/BBG/黒胡椒/ニューロン/其ノ蜩/shu/生薬(2)/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,2位,スクハムハーフ,じゃあ、あのフォントは何？,29,73.29,あぐら/みちる/副菜/珍百景のクロ/ちゃ柴/ノラクラ/MM/桃山ももたろう(3)/しろねこ/きしだごはん/トリニダード木箱/三ル貝/rayleigh/おだンゴ/みやまる/やる/うえじゅん/プーアル茶/下衆なキャット/ゆめみ/ぜ。/お嬢様ですわぁ/酢酸ペンギン　独白/さしみ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,5位,800,看板のハートは何,28,71.95,脚/直ちに下校する/あぐら(3)/アウク/とーや/副菜/ちゃ柴/新Goo/しろねこ/トリニダード木箱/アフロレイ👩🏻‍🦱/えーす/かまとと/下衆なキャット/ゆめみ/BBG/shu/ジェンツーペンギン/ルヒー/酢酸ペンギン　独白/たくめ(2)/さしみ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,6位,お嬢様ですわぁ,俺も騙すレビュー書くぞ,27,70.61,直ちに下校する/泥のぷーまん/キタムランド/アウク/かくれどり/副菜/珍百景のクロ(2)/MM/きしだごはん/音鳴ヨチ/やる/otogi(2)/やすな/BBG/黒胡椒/ここはが/ペン/ジェンツーペンギン(2)/さしみ(2)/アッサム/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,7位,shu,これ時間通りに終わるぞ,26,69.28,luck/キタムランド(2)/みちる/オレコマンダー/珍百景のクロ/ウラニワ/トリニダード木箱(2)/音鳴ヨチ/rayleigh/おだンゴ/やすな/土編に花でゴミと読む/プーアル茶/BBG/ここはが/ジェンツーペンギン/生薬/お嬢様ですわぁ/形状記憶ヒロタ/さしみ/アッサム/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,8位,かな,何のためのフィリピン人だ,24,66.61,逆転/ある人(3)/ユメムラ/マンホール山田/駄三盆/しろねこ(2)/トリニダード木箱/アフロレイ👩🏻‍🦱(2)/えーす/ななし/ばちゃごぶ/ガッボデ/800/ぜ。(2)/ここはが/資本ネコ/レイルレイル(2)/sayudot
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,9位,sayudot,保険証も使えるのかよ,23,65.27,直ちに下校する/キタムランド/修行修行/せりか/マンホール山田/オレコマンダー/新Goo/トリニダード木箱/rayleigh/おだンゴ/ばちゃごぶ/人喰い翁/後悔しない名前を付けよう/ゆめみ/ニューロン/スクハムハーフ(2)/爪切り/ジェンツーペンギン/お嬢様ですわぁ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,10位,BBG,顔、顔おぼえさせて,22,63.94,かくれどり(2)/ウラニワ(3)/MM/さいころちゃらみん/トリニダード木箱/おだンゴ/ばちゃごぶ/pinnko(2)/当たり梅/ここはが/スクハムハーフ/shu/ジェンツーペンギン/お嬢様ですわぁ/たくめ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,10位,ぜ。,だとしたら下手だな,22,63.94,脚/逆転/luck/キタムランド/みちる/ちゃ柴/ノラクラ/駄三盆/秋月杏子/かまとと/やすな/ガッボデ/黒胡椒/資本ネコ/爪切り(2)/ルヒー/酢酸ペンギン　独白/さしみ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,10位,キタムランド,もしもし警察ですか、全然エロくないマッサージ屋ありました,22,63.94,オレコマンダー/恥さらしのスパゲッティ/ノラクラ(2)/音鳴ヨチ/みやまる/うえじゅん/後悔しない名前を付けよう/当たり梅/黒胡椒/ペン/レイルレイル/sayudot(2)/お嬢様ですわぁ/ルヒー/たくめ(2)/スポーツバッグ/投票ボーナス(3)
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,10位,石と日曜日,じゃあ俺がイっちゃってるのは何なんですか,22,63.94,逆転(2)/ユメムラ(2)/駄三盆/MM/しろねこ/ばちゃごぶ/人喰い翁/ありえない確率(3)/マルイは二進法で5/後悔しない名前を付けよう/BBG/当たり梅/レイルレイル/爪切り(3)/スポーツバッグ/アッサム
2427_7514_KFW,2023-06-14,103人,エロいやつかと思ったらエロくないマッサージで一言,NA,14位,資本ネコ,あのぉ「おっぱい」ってだけ言ってもらっていいですか？,21,62.6,キタムランド/アウク(2)/らぷんつぇるん/レッシー/ななし(2)/ばちゃごぶ/人喰い翁/みやまる/後悔しない名前を付けよう/当たり梅/其ノ蜩/sayudot/たくめ(2)/アッサム(2)/投票ボーナス(3)
