お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,1位,ハナゲール船長,スープがまだ熱すぎる,43,79.59,コーシロー/みささぎ/ワッショイサンバ/研究会員/はけらんろたう(3)/今川京子さん/南瓜拉麺/3ねこ(3)/ヘルシー帝(2)/ｶﾝﾅ/こくもつの試食/やまだひらいた/緑峰/難攻不落/MeT@/eakon_zuki/耳ぶた(2)/プーアル茶/つくり真顔/ハルマレ(3)/渡利　巣手呂(2)/きゅーきゅー/夜長姫/大残渣/ポンサ/ナルシマアンバイ/北戸田スイッチ(2)/ニューロン/うわぁ/幽体/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,2位,ひじかた,あと手袋だけ脱がせたら勝てる,39,74.95,コーシロー/みささぎ/研究会員/はけらんろたう/やじうさん/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/中身/RANRANRAN/ｶﾝﾅ/中原ぽ麦/世界/こくもつの試食/遠くを見ている(2)/難攻不落/MeT@/プッシュ空手道(2)/水谷新太郎/五言舌禍(3)/つくり真顔(2)/うえじゅん/新Goo/マチ/ペプシ非公式/ポンサ/ナルシマアンバイ/北戸田スイッチ(3)/れれれのれき/ニューロン/幽体/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,3位,3ねこ,まだ運転手の落語が終わってない,38,73.79,モチ/ワッショイサンバ/はけらんろたう/Kazuword/アップルパイ大佐/はっぴーえんど/中身/骨肉(2)/てばさき/ヘルシー帝(2)/このき/ドロップシンカー/やまだひらいた/昨日のおみや/プッシュ空手道/なかにし(3)/シュヴァルツ/美味い焼肉屋/MODY/ドゥラちゃん(2)/ハルマレ/ゆるふわ冬至/ＣＭＣ/パサ/アリのスロー/大残渣/TwistNight/又三郎/白身魚のフライ/れれれのれき/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,3位,狂坂(くるいざか),遅刻をじっくり楽しみたい,38,73.79,研究会員/akamutu/すあま御殿/町の電気屋さん/伊勢八/ヒカル/南瓜拉麺/てばさき/ヘルシー帝(2)/世界/シーサイド品川/プッシュ空手道(2)/eakon_zuki(2)/ちくわうし/五言舌禍/＃の中のカマ吉くん(2)/ゆめみ/つくり真顔/ねこライト/B群/ドゥラちゃん/ハナゲール船長/ハルマレ/ＣＭＣ(2)/後藤日(2)/山渕/夜長姫/大残渣/Kit/明鏡シスコン/又三郎/ナルシマアンバイ
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,5位,緑峰,いつも皇居が左に来るように運転してください,37,72.62,コーシロー/セトピア/tkhs(2)/研究会員(2)/はけらんろたう(2)/ふわちく/そにぃ(2)/島原てのべ/帰る亭中野周辺(2)/こくもつの試食/難攻不落/MeT@/Welwyn(3)/eakon_zuki/なかにし/MODY/ハルマレ/深井あじわい/ペプシ非公式/夜長姫/大残渣/射的屋/明鏡シスコン/又三郎/永田おふとん/ナルシマアンバイ/白身魚のフライ/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,6位,yum,理由を聞かれたかった,35,70.3,はけらんろたう/akamutu(2)/そにぃ/RANRANRAN/島原てのべ/このき(3)/じゃん/シーサイド品川/やまだひらいた/MeT@/eakon_zuki(2)/しばえん(2)/B群/ドゥラちゃん/ハルマレ/深井あじわい/ＣＭＣ/yuki(2)/鈴木/ペプシ非公式/カナリカリガ・タカ(2)/パサ/射的屋/TwistNight/明鏡シスコン/パピ4/白身魚のフライ/田口さん🍙
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,7位,きゅーきゅー,この車内のニオイ、なんか思い出せそう,34,69.14,業務用虚無/コーシロー/みささぎ/ワッショイサンバ/akamutu/今川京子さん/伊勢八/南瓜拉麺/中原ぽ麦/シーサイド品川/ドロップシンカー(2)/緑峰(2)/水谷新太郎(2)/ゆめみ/つくり真顔/ハルマレ/ＣＭＣ/マチ/ペプシ非公式/カナリカリガ・タカ(2)/かーたー(2)/飯田しっぺ/射的屋/ポンサ/れれれのれき(2)/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,8位,Kit,どうですか、久しぶりの迷子は,33,67.98,業務用虚無/みささぎ/モチ/うましか/伊勢八(2)/昨日のおみや/コモリヤ/釜ちびちび/水谷新太郎/なかにし(2)/五言舌禍(2)/＃の中のカマ吉くん/ドゥラちゃん(2)/ハルマレ/ハングリー竹中/ＣＭＣ/きゅーきゅー/ペプシ非公式(2)/山渕/しぶがき/アリのスロー(3)/又三郎/れれれのれき/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,8位,ゆめみ,嫌いな家を六芒星で囲んだ,33,67.98,業務用虚無(2)/もちきんちゃく/tkhs(2)/アップルパイ大佐(2)/中身/南瓜拉麺/中原ぽ麦/わくられ/やまだひらいた/遠くを見ている/プッシュ空手道/釜ちびちび/耳ぶた/ひじかた/ドゥラちゃん/深井あじわい/ＣＭＣ/きゅーきゅー/マチ/山渕/大残渣/ポンサ/永田おふとん/白身魚のフライ/ニューロン(3)/投票ボーナス(3)
5104_9552_SPO,2022-09-12,134人,タクシーの運転手にわざと遠回りさせた理由,NA,10位,深井あじわい,群れに帰してあげたかった,32,66.82,みささぎ/tkhs/ｼｰｽﾞｰｷｬﾊﾞﾘｱ/伊勢八/アップルパイ大佐(2)/てばさき(3)/じゃん/こくもつの試食/昨日のおみや/eakon_zuki/プーアル茶(2)/ねこライト/しばえん(3)/モルヒネ夫(3)/ハルマレ(2)/ゆるふわ冬至/渡利　巣手呂/マチ/しぶがき/うわぁ/投票ボーナス(3)
