お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,1位,Haruru,男の子ってこういうのも好きでしょ,89,98.08,あがぺい/多々/かい/にらお/HS三遊間/長老_M/オッソブーコ/スカー/アイランド川/新Goo/やじうさん/ご飯モリモリ(2)/机上で実演/じす/Sierra/りくがめ/横恋慕の君/あなにいれろ/いくらん/アガリブル/糸目の鮟鱇(2)/煮込みVUITTON/気球マイスター/パピーゲバ/こんなところにエビチリ(3)/寿司ブルドーザー/堅あげポテト好き/ベリー/其ノ蜩/かくれどり/waaaan/sAwArA/クルペッコの手羽元/アンビバレンス/100エーカーの森喜朗/こんぺいとう雑誌/ランゲル・ハンス/三ル貝/ラッシー病/オレコマンダー/なまこP/open(2)/つきかかか(3)/エスニック美女軍団/Let's 借金 Go!/所々ジョージ(2)/土産/大納豆/そにぃ(3)/マービィ(2)/敵刺(2)/グミガム/ほのぼの乳首/地球島　永遠子/木製の脚立(2)/夜食/ryoga4680/せりか/やすな/ジェンツーペンギン/とんじる/下ろしたロング/モチ/superD(3)/わきごん。/めがじ/やや不安/業務用虚無(2)/循環器/夭手/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,2位,かくれどり,クソっ、MM号のエンジンがかからない,75,87.74,多々/ファッキンガム宮殿/HS三遊間(2)/長老_M/架空の島田/かめおか(2)/MM(2)/突然及川/くものす/じろ(2)/ご飯モリモリ/机上で実演(3)/いち/じす/随契/kou(3)/rayleigh/jinseitsurao/ゆらう(2)/ベリー/５周年(2)/なぐ/MODY/カリモーチョ/100エーカーの森喜朗/オーバーニート(2)/あらあら帝国/ラッシー病/さいとむ/にょー/なまこP(2)/ぽゃぽゃ/ダスチン・コフマン/スパルタ(2)/wanumayu(3)/大納豆(2)/地球島　永遠子(2)/夜食(2)/ドガ(3)/ばしろうまる(2)/MF式角砂糖/固定残業代/しろねこ/螺旋貝柱/ところ天のすけ/夭手(2)/ラスター(3)/カレーラ水/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,3位,随契,中に出しちゃって、「絶滅できないね」って言われる,64,79.61,多々/かい/かに玉御前/長老_M/かめおか(2)/アイランド川/突然及川/ご飯モリモリ(2)/いち/じす(2)/少しだけ賢い/横恋慕の君/駄三盆/新規ユーザー/石と日曜日/煮込みVUITTON/パピーゲバ/（宇宙）(2)/其ノ蜩/幽体/ヒカル(2)/カリモーチョ(2)/sAwArA(2)/アンビバレンス/100エーカーの森喜朗(2)/こんぺいとう雑誌/みくすし/おぴょぴょ(2)/ラッシー病/白昼ドードー/にょー/なまこP/open/はた(2)/エスニック美女軍団/Let's 借金 Go!/ぽゃぽゃ/土産/ほのぼの乳首/夜食(2)/マルイは二進法で5/ばしろうまる/とんじる/しろねこ(2)/螺旋貝柱/superD/初対面/業務用虚無/うえじゅん/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,4位,ヌマタ,明日花ティララ,63,78.87,あがぺい/多々/かに玉御前/かめおか/アッサム/机上で実演(2)/じす(2)/泥のぷーまん/jinseitsurao/syu-katsu/寿司ブルドーザー/リック/ガッボデ/ルヒー/ベリー/５周年(3)/なぐ/sAwArA/アンビバレンス/雑貨(3)/ランゲル・ハンス/三ル貝/おぴょぴょ/ラッシー病/さいころちゃらみん/はた(2)/ガス灯/所々ジョージ/ぽゃぽゃ/ダスチン・コフマン/大納豆/敵刺/地球島　永遠子/木製の脚立(2)/夜食(2)/jomajoma(2)/マルイは二進法で5/ちくわうし/仙河/MF式角砂糖(2)/しろねこ(2)/初対面/ラスター/ここからがインターネット(2)/カレーラ水/うえじゅん(2)/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,5位,ryoga4680,速いミラー号初めて見た,61,77.39,切腹文庫/にらお/長老_M/かめおか(2)/釜ちびちび/駄三盆/800/アガリブル(2)/石と日曜日/煮込みVUITTON/みそきんみそるみそま/jinseitsurao/寺井/こんなところにエビチリ(2)/ガッボデ/堅あげポテト好き/ベリー/かくれどり(2)/MODY/sAwArA/アンビバレンス/100エーカーの森喜朗/ハッスル運動会/さいとむ/なまこP(3)/覇道きてぃ/こども/ガス灯/マービィ(2)/地球島　永遠子(2)/夜食/watoson/jomajoma/ドガ/ジェンツーペンギン/Haruru/MF式角砂糖/すでショ/しろねこ/螺旋貝柱/superD(2)/やる/初対面/めがじ/やや不安(2)/業務用虚無/カレーラ水/うえじゅん/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,6位,横恋慕の君,エロ用とグロ用のモザイクがある,56,73.7,長老_M/オッソブーコ/架空の島田/アイランド川/白キごはん/MM/くものす/机上で実演/いち/石と日曜日/jinseitsurao/こんなところにエビチリ(3)/（宇宙）(2)/ゆらう(2)/実家に帰った鶴/MODY/あらあら帝国/ランゲル・ハンス/おぴょぴょ/ハッスル運動会(2)/オレコマンダー/白昼ドードー/なまこP(2)/open(2)/ガス灯/土産/そにぃ/マービィ/watoson/jomajoma/ryoga4680(2)/やすな/Haruru(2)/MF式角砂糖/すでショ/螺旋貝柱/やる/めがじ/業務用虚無(2)/夭手/ここからがインターネット/カレーラ水/うえじゅん/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,7位,アガリブル,JCってジュラシックかよ,53,71.48,かめおか/白キごはん/新Goo/MM(2)/ほだ/くものす/ネクストン(3)/いち/じす/随契/りくがめ/駄三盆/kou(2)/syu-katsu(3)/ガッボデ/堅あげポテト好き/ベリー/ヒカル/アンビバレンス/カナリカリガ・タカ/ヌマタ(2)/なまこP(2)/はた/覇道きてぃ/所々ジョージ/そにぃ/マービィ(2)/グミガム/ほのぼの乳首/地球島　永遠子/夜食/jomajoma/ばしろうまる/MF式角砂糖/固定残業代/やや不安/業務用虚無(2)/夭手/カレーラ水/うえじゅん/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,8位,ラッシー病,前半のジュラシプレイが長い,51,70.0,にらお/HS三遊間(2)/アラカビ/オッソブーコ/架空の島田/アイランド川/白キごはん/逆転/ネクストン/机上で実演/随契/横恋慕の君/駄三盆/あなにいれろ/いくらん/パピーゲバ/jinseitsurao/ガッボデ(2)/ベリー/おぴょぴょ/ヌマタ(3)/オレコマンダー/なまこP(2)/はた(2)/エスニック美女軍団/ダスチン・コフマン(2)/wanumayu(2)/ほのぼの乳首/夜食(2)/さび(2)/せりか/ちくわうし/Haruru/えすぷ/しろねこ/螺旋貝柱/めがじ/うえじゅん/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,9位,ところ天のすけ,この興奮はどっちだ？,47,67.05,多々/長老_M/オッソブーコ/架空の島田/白キごはん/アッサム/まお/突然及川/じろ/机上で実演/Sierra/駄三盆/ナンの一部/いくらん/糸目の鮟鱇/住まなくても都/こんなところにエビチリ(2)/（宇宙）(2)/ルヒー/ゆらう/なぐ/あらあら帝国/ランゲル・ハンス/みくすし/なまこP/はた/覇道きてぃ/ガス灯/グミガム/地球島　永遠子/夜食/ドガ/やすな/ジェンツーペンギン(2)/Haruru/えすぷ/螺旋貝柱/めがじ/やや不安(2)/業務用虚無/投票ボーナス(3)
1712_5407_UDY,2023-06-13,186人,後半で急に恐竜が出てくるAV,NA,10位,少しだけ賢い,よだれ垂らすだけの恐竜もいる,46,66.31,オッソブーコ/Hashhitani/新Goo/釜ちびちび/じす/Sierra/りくがめ/800/ナンの一部/いくらん/みそきんみそるみそま/こんなところにエビチリ(2)/ゆらう(2)/実家に帰った鶴/幽体/５周年(2)/なぐ/sAwArA/アンビバレンス/灰色こたつ/ランゲル・ハンス/三ル貝/白昼ドードー/さいころちゃらみん/なまこP/ガス灯/Let's 借金 Go!/敵刺/とんじる/固定残業代/モチ/螺旋貝柱/superD/やる/初対面/めがじ/やや不安(2)/夭手/ラスター/投票ボーナス(3)
