お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,1位,ぽちょむきん,事情を説明する用の歌もある,35,79.71,かみや/にしむた/ここのつ/すこぶるねむい/プラチナ/人差し指（L字）/米(おこめ)(2)/井上ヘノシタ(2)/OLDMAN/礫/疾風/軽い気持ち/バリカンドッグ/しすると/えいり/ババロア/鴨蕎麦/完備(2)/マハネの苗(2)/山本 瑛太/shaman/聞かん棒(2)/お墨つきお餅つき(2)/超ピンク/たくみす/アオナツメ/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,2位,こどおに,MOROHAが歌じゃなくて死んだ,33,76.93,味しらべ/xtomato/abcdefg/スモール陶芸家/OLDMAN/福井とマルコ/たけくら/えちえち(2)/ハメ鳥太郎/l82v5zk/軽い気持ち/ええやん×ええやん/Q急車/アーバンストリート/少々(2)/がゆ/俺の部屋だけ北向き(3)/美辞麗句/聞かん棒/Hell茶碗蒸し/からこる(3)/ハ生ム/月山/幸福/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,2位,スモール陶芸家,だから俺は歌うんだ系の歌詞の重みが違う,33,76.93,ここのつ/ぷるちぽん/むかちゃかくん(2)/pondering(3)/米(おこめ)/スイートランド/drzz/なゆた/るーしゃん(2)/ねこめんたい(2)/えちえち/疾風/l82v5zk/無地/たいふぃ/冷奴ナポリタン/がゆ/Hell茶碗蒸し/月山/串くし(2)/アホランド(3)/アオナツメ/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,4位,焼肉大学,怒られてる時用のプレイリストがある,31,74.14,味しらべ/にしむた/ここのつ/もつ/プラチナ/邪馬田/接頭語/ラーギ/スモール陶芸家/福井とマルコ/るーしゃん/螺旋貝柱/えちえち/石原消し炭/ハメ鳥太郎/Bモンド/無地/軽い気持ち/たいふぃ/えいり/めっけもん/山本 瑛太/俺の部屋だけ北向き/聞かん棒/からこる/よく噛む/アオナツメ/幸福/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,5位,アーバンストリート,「アンコール！」で生き返った,30,72.75,幻/むかちゃかくん/プラチナ/邪馬田/スイートランド/あれよ/たけくら/螺旋貝柱/ねこめんたい/l82v5zk/Bモンド/焼肉大学(2)/たいふぃ/無知な豚キムチ/えいり/がゆ/Pany/こどおに/ハ生ム/串くし(3)/よく噛む/ツルミチッ素/たくみす/幸福/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,5位,軽い気持ち,ミュージカルを共感で見る,30,72.75,味しらべ/むかちゃかくん(2)/abcdefg/まぐねくぼ/接頭語/礫/螺旋貝柱/プレーン鳥/最強大喜利マン/敵刺/プレーン味のワニ/焼肉大学(2)/たいふぃ(2)/じす/完備/少々/がゆ/敷地/こどおに/ハ生ム/ツルミチッ素/たくみす/アオナツメ/幸福/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,7位,人差し指（L字）,ファイト！でちょっと死ぬ,28,69.97,xtomato/もつ(3)/むかちゃかくん(3)/abcdefg/まぐねくぼ/もりそば/OLDMAN/ねこめんたい/ハメ鳥太郎/プレーン味のワニ/焼肉大学/冷奴ナポリタン/Q急車(2)/少々/がゆ/俺の部屋だけ北向き/美辞麗句/よく噛む(3)/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,8位,なゆた,心臓が歌っていることにしてからは快適,27,68.58,にしむた/ここのつ/ぷるちぽん/井上ヘノシタ(3)/OLDMAN/たけくら/螺旋貝柱/プレーン鳥(3)/l82v5zk/えいり/がゆ/Pany/敷地/聞かん棒(2)/お墨つきお餅つき(3)/月山/串くし/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,8位,鴨蕎麦,歌詞カードを処方してもらう,27,68.58,幻/にしむた/むかちゃかくん(2)/あれよ/スモール陶芸家/礫/螺旋貝柱/ねこめんたい/石原消し炭/ハメ鳥太郎/すいみんちゃん/たいふぃ/えいり/じす/megamana/ねるねるかねる/Hell茶碗蒸し/サーモスタット強化週間/よく噛む/アホランド(2)/超ピンク/アオナツメ/投票ボーナス(3)
7014_8879_DIW,2024-07-15,113人,歌うのをやめたら死んでしまう人,NA,10位,墨汁一滴,説明の歌を作る,25,65.79,味しらべ/パーくん/ここのつ/すこぶるねむい/プラチナ/drzz/螺旋貝柱/疾風/石原消し炭/軽い気持ち/ええやん×ええやん/えいり/鴨蕎麦/じす/完備/マハネの苗(2)/めっけもん/shaman/からこる/乾布抹殺/超ピンク/投票ボーナス(3)
