お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,1位,骨密度,「キャー」という字幕が出た,43,92.22,ぬいぬいぬいぐるみ/腹筋ニート/ようちスポロン/二階から手続き/相馬/フェイクファー/zenza-desu/hiha/電車を止める少女(2)/HS三遊間/頭の水/げんなり/物数/長老_M/sAwArA/ふたつ/黒胡椒(2)/カナダ/生身/匿名匿名/パララ雪崩(2)/ルシファー/かいまるかいのすけ/おあつらえ(2)/ヒカル/Heaven/ペン/ワヒビヨリ/ヤンマー部隊隊長/アキ僕/three-all/33/ナラケン/錆缶/ストくね/半丙太/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,2位,二階から手続き,エンドロールでキル数が出た,41,89.25,ポジ/T-FOX/SSR/C.C.C/ようちスポロン/無明海/ゃまゃま/ごまもなか/相馬/敵刺/平凡亭パンチ/フェイクファー/電車を止める少女/ぷるちぽん/母の写真/ふたつ(2)/パララ雪崩/ぼんやり/PD/おあつらえ(2)/ねこ太郎/jinseitsurao(2)/Heaven/アジシオおむすび/新芽(2)/哲学ミミズ/three-all/ナラケン/ラータ/高見盛/お雑煮ボーリング/やまもん/偶出殴流/射的屋/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,3位,ひっそりおにぎり,勝俣州和だけCGだった,29,71.41,架空の島田/机上で実演(2)/無明海/ユウメイ/フェイクファー/電車を止める少女/コナミスポーツ/げんなり/sAwArA/猫ガンプ/黒胡椒/カナダ/江野/パララ雪崩(2)/PD/たくめ(2)/スイートランド/アジシオおむすび/きれいな市役所/nada/お雑煮ボーリング/射的屋(2)/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,4位,げんなり,瞬きが多いゾンビがいた,26,66.95,元泉州在住/EPOCALC/BBG/相馬/平凡亭パンチ/約13個入り/三ル貝/シュヴァルツ/9月が終わったら起こして/モチ/物数/きゅーきゅー/黒胡椒/生身/ルシファー/ぼんやり/やる/ヤンマー部隊隊長/高だの高代/33/世界/高見盛/射的屋/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,4位,ようちスポロン,エンドロールがNG集,26,66.95,ポジ/あかのすけ/ぬいぬいぬいぐるみ/ヨークシャベルナ(3)/EPOCALC/太公望スースー/seisei/かおりゅ/hiha/電車を止める少女/カナダ/ぼんやり/かいまるかいのすけ/やる/ヒカル/ミスティカティ/炭素(3)/アキ僕/33/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,4位,平凡亭パンチ,キック中心の攻撃してくる,26,66.95,T-FOX(3)/C.C.C/無明海/二階から手続き/敵刺/9月が終わったら起こして/ぷるちぽん/つゆだQ/長老_M/sAwArA/きゅーきゅー(2)/黒胡椒/PD/やる/jinseitsurao/ペン/nada/高だの高代/高見盛/射的屋/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,4位,約13個入り,実家にもある皿だった,26,66.95,架空の島田/机上で実演/星ドッラ/BBG/女将/ごまもなか/相馬/敵刺/骨密度/シュヴァルツ(2)/コナミスポーツ/中川圭一/げんき/物数/長老_M/sAwArA/匿名匿名/PD/サンズイ/ヤンマー部隊隊長/33/射的屋/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,8位,ちぇみちぇみ！,陸上のフォームで逃げてる,25,65.46,ヨークシャベルナ/平凡亭パンチ/資本ネコ/きまぐれ(3)/ぷるちぽん/頭の水/中川圭一/sAwArA/きゅーきゅー/ぼんやり/PD/おあつらえ/jinseitsurao/メメントモリ/高だの高代/33/ナラケン/高見盛/j僧侶brothers/射的屋/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,8位,江野,本当にLove so sweet流れた,25,65.46,ポジ/seisei/ゃまゃま/敵刺/マルイは二進法で5/HS三遊間/モチ/げんき/黒胡椒/ルシファー/jinseitsurao(2)/ﾊｽ/nada/哲学ミミズ/ひっそりおにぎり(2)/three-all/ナラケン(2)/錆缶/偶出殴流/投票ボーナス(3)
0049_6360_EFV,2023-08-29,114人,ホラー映画なのに笑ってしまった理由,NA,10位,げんき,ずっとアンミカがワイプで抜かれてる,23,62.49,T-FOX/ゃまゃま/約13個入り/マルイは二進法で5/HS三遊間(2)/わたなべいびー/長老_M/ふたつ/サンズイ(2)/Heaven/ワヒビヨリ(2)/アジシオおむすび/新芽(2)/アキ僕/錆缶/射的屋/投票ボーナス(3)
