お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,1位,スコーピオンみゆき,とんがりコーン,17,70.51,ぴのこ/異動君(2)/tetote(2)/つん/ズリ(2)/ねびるハマチキ/千里(2)/ケアしてねパーマン/ティチィ/ありちゃん(3)/るめから
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,2位,ティチィ,しめ縄,15,63.93,tetote(2)/化粧品/ズリ(3)/ねびるハマチキ(3)/千里/現世細木数男/最近の外人/くれないだろう/ありちゃん(2)
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,3位,泣く日もある重田,裸の心,14,60.64,ズマトン/異動君/化粧品(2)/ズリ/ねびるハマチキ/雪国のイッサイガッサイ/千里(2)/ケアしてねパーマン/現世細木数男/ティチィ/ありちゃん/シド
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,4位,たらちね空を飛ぶ,EDWINから出てる時計 ,13,57.35,tetote/Jコム男/ズリ(2)/ねびるハマチキ/雪国のイッサイガッサイ/千里/ケアしてねパーマン(2)/最近の外人/ティチィ/るめから(2)
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,4位,シド,ユンケル,13,57.35,異動君(2)/tetote/化粧品(2)/Jコム男/ズリ/ねびるハマチキ/雪国のイッサイガッサイ/千里(2)/くれないだろう/ありちゃん
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,6位,びろびろーん,ゴキブリホイホイ,12,54.06,ズマトン/tetote(2)/ねびるハマチキ/ケアしてねパーマン(2)/現世細木数男/最近の外人/ティチィ/くれないだろう/るめから(2)
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,6位,ラムネ,ビビンバの器,12,54.06,異動君/tetote(2)/化粧品/ねびるハマチキ/雪国のイッサイガッサイ/千里(2)/ケアしてねパーマン(2)/ティチィ/くれないだろう
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,8位,tetote,宇宙,11,50.77,Jコム男/ズリ/千里(2)/最近の外人/くれないだろう/ありちゃん(2)/るめから(3)
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,8位,つん,小箪笥の引き出し,11,50.77,異動君/化粧品/ズリ/ねびるハマチキ/雪国のイッサイガッサイ/千里/ティチィ(2)/くれないだろう/ありちゃん/るめから
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,8位,蟹光線,蠱毒の壺,11,50.77,異動君/化粧品/ズリ/ねびるハマチキ/雪国のイッサイガッサイ(2)/千里(2)/ケアしてねパーマン/くれないだろう/ありちゃん
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,11位,ズマトン,あじの干物,9,44.19,異動君/tetote(2)/化粧品/ズリ/千里(2)/最近の外人/ティチィ
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,11位,最近の外人,BEGINのハンチング,9,44.19,異動君(2)/化粧品(2)/つん(2)/ねびるハマチキ/ケアしてねパーマン/ティチィ
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,13位,ズリ,キョンシーのお札,8,40.9,異動君(2)/化粧品(2)/雪国のイッサイガッサイ/ケアしてねパーマン/ティチィ/くれないだろう
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,13位,現世細木数男,"関取が10年使っていたまわし
",8,40.9,化粧品/ズリ(3)/ねびるハマチキ/ティチィ(2)/くれないだろう
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,13位,ｚｅｚｅ,中トトロ,8,40.9,ズマトン/Jコム男/千里/ケアしてねパーマン/ティチィ(2)/くれないだろう/シド
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,16位,異動君,品川駅,7,37.61,ねびるハマチキ(2)/千里/ケアしてねパーマン/最近の外人/ありちゃん/シド
7118_7908_IBX,2021-12-25,17人,朝寝ぼけてスリッパの代わりにこんなものを履いていました,NA,17位,gife,一軍のブラジャー,5,31.03,異動君/雪国のイッサイガッサイ/シド/るめから(2)
