お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,1位,ある人,「火回りの約束」が主題歌,67,85.11,蓮丸(2)/きらら/大喜利界の帝王/きゅりさ☆(2)/春立てる西陣織/業務用虚無(3)/がんばりま翔/ベリー/やねの煙突(2)/全王様(2)/ひよれゐ/石や岩や矢/後悔しない名前を付けよう/makihide/下戸ちゃん/こんなところにエビチリ(2)/2階からぼたもち/すしはま(2)/あれよ(3)/コックカワサキ/描画転々(2)/ほうれん草/あおぞく/ハ生ム/あかのすけ(2)/はっぴーえんど/ボブ（北陸在住）/723/収蔵/ヒルスライム(3)/猫の化石/しばらくはうに/チワワBロック/最高級ノ味噌汁(2)/へきさまる/カフラマン/ほろほろ(2)/ボテ薔薇/自摸/まいりん(2)/関西ハムスター(3)/shaman/射的屋(2)/ぎゃら/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,2位,みどりみのあお,しんどそうに野球してる,66,84.34,雑兵/グッドナイトボーイ/週1/GRay/やねの煙突/まぐねくぼ/ハッピー対策/Iz/石や岩や矢(3)/赤黄色/abcdefg/下戸ちゃん(2)/まのまののまの(2)/鴨蕎麦/天国かラスベガス(3)/利休/800/あおぞく(2)/ちぇみちぇみ！/おだンゴ/古い絵画/車論(2)/あしたの副船長/ボブ（北陸在住）/ここはが/テトラ/収蔵/もんさん/ノニバス(2)/三ル貝/お嬢様ですわぁ/やる/灰色さん/49k2f/なまこP/最高級ノ味噌汁(2)/へきさまる(2)/カフラマン/ほろほろ/たまご兄貴/煮込みVUITTON/自摸/shaman/ハンペ/合法/幽体/ぎゃら(2)/7282/スカイブルー/レイサム/ツルミチッ素/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,3位,まぐねくぼ,俺はジャイアン肺が異常,65,83.57,ミズイチ(2)/ノコノコdeath(2)/蓮丸(2)/きらら/桜田モンタージュ/金魚のムニエル/ベリー/GRay/やねの煙突(2)/翡翠の狼/びろびろーん(2)/ゲニア/ひよれゐ/Iz/後悔しない名前を付けよう/実名希望(2)/makihide/赤いハイヒールの女/altcolt(3)/鴨蕎麦/コク深/2階からぼたもち/コックカワサキ/マルタタマル/moonlight(2)/Q急車/二階から手続き/ハ生ム/ボブ（北陸在住）/収蔵/しばらくはうに/ノニバス(2)/じす/灰色さん/なまこP(2)/最高級ノ味噌汁(2)/カフラマン/ほろほろ(2)/たまご兄貴(2)/お尻ス/やまもん/自摸(2)/q館長/幽体(2)/さてつ/ツルミチッ素/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,4位,ツルミチッ素,頭テカテカ　肺がガサガサ,57,77.39,オボック/青くちびる黄まつ毛(3)/ノコノコdeath(2)/ももももも/業務用虚無/週1/がんばりま翔/ベリー/GRay/ハッピー対策/ひよれゐ/えつこちゃん/赤黄色/後悔しない名前を付けよう/実名希望(2)/makihide/チャーハンキッド/下戸ちゃん(2)/まのまののまの(2)/2階からぼたもち/コックカワサキ/鶏が先か、卵が先か/こどおに(2)/ほうれん草/少々(2)/ハ生ム/ゆっくりして7月(2)/あしたの副船長/723/猫の化石/明石/ケイオス盤/灰色さん/なまこP/最高級ノ味噌汁/カフラマン/我乱童/まいりん/関西ハムスター(2)/弐四八/みゃん蜂/ちばらぴ(2)/スカイブルー/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,5位,赤黄色,泉から肺がきれいなジャイアンが出てくる,53,74.31,青くちびる黄まつ毛(2)/まめまめデスメタル/ノコノコdeath(2)/蓮丸(3)/大喜利界の帝王/ターンブル/業務用虚無/グッドナイトボーイ/週1/洋介山/石や岩や矢/寿司らぎ/makihide/赤いハイヒールの女(2)/みどりみのあお/こんなところにエビチリ(3)/どどど/椎田(2)/利休(2)/描画転々(2)/こどおに/Q急車/少々(3)/ボブ（北陸在住）/収蔵/くいてー/ヒルスライム(3)/猫の化石/最後の在校生/49k2f/なまこP/最高級ノ味噌汁/やまもん/射的屋/幽体/7282/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,6位,723,安かった時代へ行く,50,71.99,ミズイチ(2)/しすると/グッドナイトボーイ/ベリー/GRay/びろびろーん/洋介山/Iz/後悔しない名前を付けよう/寿司らぎ/赤いハイヒールの女/みどりみのあお(2)/チャーハンキッド/下戸ちゃん(3)/コク深/すしはま(2)/コックカワサキ/ランゲル･ハンス/800/二階から手続き/ハ生ム/ある人/ちぇみちぇみ！/砂漠/テトラ/収蔵/知性丸出し/一本松/じす/やる/灰色さん(2)/49k2f/なまこP/ほろほろ/お尻ス/ミッチェル波止場/やまもん/自摸/shaman/ぎゃら/ツルミチッ素/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,6位,ただの猿,全員咳だけのセリフがある,50,71.99,ミズイチ/オボック/まめまめデスメタル/きらら/業務用虚無/やねの煙突/iiha/寿司らぎ/実名希望/赤いハイヒールの女/下戸ちゃん(2)/鴨蕎麦/天国かラスベガス/コックカワサキ/描画転々/鶏が先か、卵が先か(2)/800/美辞麗句/あおぞく/ハ生ム/ちぇみちぇみ！/古い絵画/車論(2)/ここはが/723/もんさん(2)/明石/ノニバス/じす/やる/なまこP/最高級ノ味噌汁/たまご兄貴/お尻ス/ボテ薔薇/やまもん/煮込みVUITTON/ハンペ/合法/幽体/ぎゃら/みゃん蜂/さてつ/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,8位,ぎゃら,すぐ安い時代行く,49,71.22,ミズイチ(2)/まめまめデスメタル/虎視てゃんてゃん/桜田モンタージュ/週1/がんばりま翔/GRay/突然及川/ゲニア(2)/洋介山/iiha/赤いハイヒールの女/みどりみのあお(2)/鴨蕎麦/Candy?/すしはま(2)/あれよ/ランゲル･ハンス/800/ほうれん草/二階から手続き/ある人/ちぇみちぇみ！/あかのすけ/テトラ/収蔵/知性丸出し/明石/ノニバス(2)/じす/やる/49k2f/なまこP/お尻ス/ボテ薔薇/shaman/ハンペ/幽体/さてつ/スカイブルー/ツルミチッ素/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,9位,あしたの副船長,空き地で無言の時間がある,48,70.45,青くちびる黄まつ毛(2)/蓮丸/きらら/大喜利界の帝王/雑兵/金魚のムニエル/業務用虚無(2)/週1/全王様/ぶんつくがまがま/えつこちゃん/あんぐら/下戸ちゃん(3)/2階からぼたもち/椎田/二階から手続き/あおぞく(2)/ある人/あかのすけ/ここはが/あの日のニンニ/テトラ/くいてー/猫の化石/もんさん/知性丸出し/一本松(2)/やる/なまこP/たまご兄貴/ボテ薔薇/関西ハムスター(2)/射的屋/幽体/ぎゃら/7282/スカイブルー/レイサム/投票ボーナス(3)
2635_8159_ONB,2024-06-25,179人,ドラえもんの登場人物が全員喫煙者だったら,NA,9位,突然及川,CM明けちょっと遅れるキャラがいる,48,70.45,まめまめデスメタル/きらら(2)/雑兵/がんばりま翔/GRay/やねの煙突(2)/びろびろーん(3)/赤黄色/後悔しない名前を付けよう/abcdefg/下戸ちゃん/利休(2)/鶏が先か、卵が先か(2)/美辞麗句(2)/Q急車/二階から手続き/ある人/ちぇみちぇみ！/テトラ/くいてー/もんさん(2)/しばらくはうに/ケイオス盤/お嬢様ですわぁ(2)/やる/チワワBロック(2)/なまこP/最高級ノ味噌汁/ほろほろ/我乱童/ミッチェル波止場/shaman/ぎゃら/さてつ(2)/投票ボーナス(3)
