お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,1位,冷食パスタレビュー,エッチな受粉見せる,37,87.26,詠夜/ガリメガネ/ばっと先ｯﾁｮくん/たんしお(3)/画餅/レアメタル/フユフク/俺の部屋だけ北向き/かみそん/たく/桜散る夜道にとま(2)/6500/ガルプボルプ(3)/素犬/あかのすけ(2)/さゆわうが/ミスターはつよ(2)/いぬめり/優しさの木/かげひなた/韋駄天/コギー/花丸ちゃんだよー♡/hiha/ダイチリーマン/Y-Not/きょく/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,2位,ふどゅぎ,たまにシャンプーする,33,81.18,シェマ/牛込神楽/わるいインターネット/自動車部員/硬いつま先/たんしお(3)/shaman/シャチスピ(2)/石テクノロジー/guniguni/リッシン/梅雨生まれ/仮花(2)/カワサキ/雑兵/スタントマン体育/ゆたーなる/深層心理見放題/ミスターはつよ/優しさの木/あまみ(2)/かげひなた/自販機前の犬/鈍器/hiha/煮込みVUITTON/しょうりゅー/りょんこ
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,3位,しょうりゅー,お姉ちゃんは1人で咲けたのに,30,76.61,こんなところにエビチリ/犬ドリル/シロロ/2周年🍵/ガリメガネ/自動車部員/硬いつま先/画餅/シャザーン/たく/石テクノロジー/梅雨生まれ/ガルプボルプ/超ピンク/塩ヨーグルト/優しさの木/佐藤辺照銀星(2)/コギー/男は黙って大三元/えちえち/おでんせおでんせ/煮込みVUITTON/りょんこ/manth/桜の葉っぱ/オーバーニート/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,4位,あまみ,音楽を聴かせた水をやる,28,73.57,詠夜/BFGH/こんなところにエビチリ(3)/牛込神楽/犬ドリル/ほろほろ/ガリメガネ(3)/フユフク/たく/桜散る夜道にとま/石テクノロジー(2)/梅雨生まれ/仮花/スタントマン体育/深層心理見放題/いぬめり/優しさの木/煮込みVUITTON/しょうりゅー/桜の葉っぱ/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,5位,深層心理見放題,外国のグミを見せる,26,70.52,牛込神楽/達筆(2)/シロロ/下衆なキャット/硬いつま先/かみそん/たく/坊主ヤンキー/6500/素犬/超ピンク/秋月杏子/いぬめり/あまみ(3)/白昼ドードー/男は黙って大三元/えちえち/hiha/manth/Y-Not/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,5位,自動車部員,私立に通わせる,26,70.52,達筆/ほろほろ/下衆なキャット/画餅/レアメタル/シャチスピ/俺の部屋だけ北向き/桜散る夜道にとま(2)/素犬/超ピンク/あかのすけ/まちょ/鷹STARDOM関/いぬめり/あまみ(2)/ヘススちゃん/hiha/しょうりゅー/りょんこ/オーバーニート(2)/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,7位,Y-Not,完成系を見せる,25,69.0,牛込神楽/ほろほろ/ばっと先ｯﾁｮくん/shaman/シャザーン/たく/Tadam(3)/坊主ヤンキー/guniguni/超ピンク/秋月杏子/スタントマン体育/塩ヨーグルト/いぬめり/ニューロン/白昼ドードー/ヘススちゃん/しょうりゅー/高城恭介(2)/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,7位,雑兵,何度も立ち上がるボクサー見せる,25,69.0,ガリメガネ/ばっと先ｯﾁｮくん/下衆なキャット/硬いつま先/shaman/鉛人(2)/フユフク/たく/リッシン/梅雨生まれ/Nado(2)/コギー/えちえち/おでんせおでんせ/煮込みVUITTON/しょうりゅー/Bランク/ダイチリーマン/きょく(2)/投票ボーナス(3)
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,9位,あぁチェリー,特防に振る,23,65.96,ほろほろ/シロロ/サイコパス金子/自動車部員/鉛人/画餅/シャチスピ(2)/冷食パスタレビュー/超ピンク/ゆたーなる/ニューロン/Good insect/コギー/男は黙って大三元/年金/Bランク(3)/ダイチリーマン(3)/モノカルチャー
1198_5079_AJP,2024-05-24,103人,それは違う！と思った花の育て方,NA,9位,達筆,時計を気にする,23,65.96,シェマ/ガリメガネ/鉛人(2)/シャザーン/レアメタル(2)/カワサキ/雑兵/深層心理見放題/山葵布団/あまみ(2)/白昼ドードー/煮込みVUITTON/高城恭介(2)/モノカルチャー(2)/Y-Not/投票ボーナス(3)
