お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,1位,顔面激戦区,それバスケで決めませんか,43,86.61,煮込みVUITTON/昼寝(2)/上スマ素当て/むらさき/なぎぃ/松尾(2)/まちょ/マカマカエキス/オーバーニート/天戸屋不成/無明海/パンダの火葬/パブロ風の犬/紆余曲折(2)/四川炒飯/ヤバいマイケル屋さん/Mr.GIFT券/オードリーカットバーン/まぐねくぼ(2)/うえじゅん/やんわり/rayleigh/狂ったパン屋さん/劇団せき/💃/車論(2)/エントリー/エキスポ万博/られるりり/仙河/月の瞼/すけきよ/美容師が叫ぶ洞穴/ツルミチッ素/ナシゴレンTシャツ/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,2位,たこ焼きボンバー,その距離で喋って,33,73.52,煮込みVUITTON/雲ひとつない撒き餌/玄の字。/ぎゃら(2)/無明海/ぷるちぽん(3)/優しさの木/ヤバいマイケル屋さん/オードリーカットバーン/こうつべ/723(2)/ボインの逆襲/やんわり/rayleigh/劇団せき/赤黄色/へなちょこ/エントリー/きまぐれ/ロンパ/啓蒙思想/仙河/ブンカサイブンコボン/ハンペ/たまご兄貴/修行修行/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,2位,フォークソング研究部,笛を返してください,33,73.52,煮込みVUITTON/野良猫ヅツキ/大体いつも眠い人/ぎゃら/マカマカエキス/オーバーニート(2)/パンダの火葬/まん丸/水曜電池/紆余曲折(2)/四川炒飯/オムライス畑/お湯ドラ/やんわり(2)/狂ったパン屋さん/劇団せき(2)/monika/カエル販売機/レイルレイル/仙河(2)/ハンペ/あのね/たまご兄貴/155CUTTER/ツルミチッ素/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,4位,懐かしむ会,適当に生きた結果,32,72.21,たこ焼きボンバー/さんれん/冷凍トイレ/大体いつも眠い人/ぎゃら/無明海/伊勢八/あ〜ちゃん/パブロ風の犬/水曜電池/紆余曲折/はっぴーえんど/劇団せき/車論/はちわれ/後悔しない名前を付けよう/エントリー/エキスポ万博/ロンパ/プーアル茶(2)/フォークソング研究部/啓蒙思想/ムネコざボビー(2)/たまご兄貴/顔面激戦区(2)/ナシゴレンTシャツ/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,5位,マカマカエキス,この子はね、貴方達なんかよりずっと優しい,30,69.59,あひるくん/昼寝(3)/橄欖/冷凍トイレ(2)/天戸屋不成/無明海/tomodi(2)/パブロ風の犬/四川炒飯/西村建設/やんわり/狂ったパン屋さん/マカロニ婆や/ブトマ/はちわれ/ロンパ/プーアル茶(2)/懐かしむ会/美容師が叫ぶ洞穴/あのね/石綿アスベスト/斎藤/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,5位,揺木すすぎ,司法・行政・立法,30,69.59,鈍器/昼寝(3)/にぎにぎサンドイッチ(3)/止まりかけの秒針(2)/akak1270(3)/水曜電池/四川炒飯(3)/ボインの逆襲/んんっぴー/はちわれ/後悔しない名前を付けよう/エントリー/ラスター/らーーーめん/石綿アスベスト/斎藤(3)/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,7位,エントリー,次のエレベーター乗ろっか,29,68.28,ダイナマイト四国(3)/AIすべりすと/たこ焼きボンバー/野良猫ヅツキ/あひるくん/上スマ素当て/玄の字。/松尾/天戸屋不成/あ〜ちゃん/止まりかけの秒針/ヤバいマイケル屋さん/西村建設/パピ4ン/やんわり(2)/車論/られるりり(2)/ムネコざボビー/あのね/155CUTTER/揺木すすぎ/粉々/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,7位,天戸屋不成,Google Pixelを使っています,29,68.28,江口 蒼🎧/冷凍トイレ/松尾/ミヤガイ/オーバーニート/レイドン/水曜電池/西村建設/こなくそ/Mr.GIFT券/椎茸キング/wanumayu(2)/後悔しない名前を付けよう/プーアル茶/みたらしマンボ(2)/155CUTTER/35/揺木すすぎ(2)/らーーーめん/石綿アスベスト/きの(3)/投票ボーナス(3)
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,7位,桃ピン,文学部にようこそ,29,68.28,雲ひとつない撒き餌/むらさき/玄の字。/なぎぃ/伊勢八/水曜電池/四川炒飯(2)/西村建設/Mr.GIFT券/はっぴーえんど/オードリーカットバーン/さもん/こうつべ/ボインの逆襲/rayleigh/狂ったパン屋さん/💃/後悔しない名前を付けよう/ラスター/おやつのピーナッツ/プーアル茶/啓蒙思想/月の瞼/ハンペ/昨今/初対面/ツルミチッ素/揺木すすぎ
2499_8625_OYK,2024-04-24,139人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/2499_8625_OYK.jpeg,10位,たまご兄貴,行儀が悪いと来る,28,66.97,雲ひとつない撒き餌/玄の字。/ぎゃら/ミヤガイ/オーバーニート/まん丸/西村建設/はっぴーえんど/オムライス畑/うえじゅん/rayleigh/狂ったパン屋さん/んんっぴー/💃/ラスター/フォークソング研究部(2)/懐かしむ会(2)/啓蒙思想(2)/ブンカサイブンコボン/ハンペ/ツルミチッ素/顔面激戦区/投票ボーナス(3)
