お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,1位,白身魚のフライ,ヒット・エン・ドロン,93,109.69,大至急/大残渣/ハングリー竹中(3)/ringo6031/ドロップシンカー/サマンサ田端(3)/甘味キャットラーメン/おあつらえ/春巻き、咲いちゃいました/Kazuword/コッパー(2)/ナルシマアンバイ(2)/osouonna(3)/机上で実演/うわぁ/ましましのしま/にゃん氏/家家(2)/MODY/及川広大(2)/カルボン酸/ふもー(3)/ペッタ/のちほど/すーず/たいら(2)/おもしろ王(2)/ひょんなことから/やまだひらいた/ペプシ非公式(2)/メロディックストーム/じゃっくん/大喜利の母(2)/又三郎/osakana/カナン/任意の犬/旋風客/青いかさ/泥だ/さざなみのユウ(3)/ほに/静脈ココアマン(2)/押韻亭雅楽太(2)/巾/うえじゅん/シュヴァルツ/そで/やまもと山/少しだけ賢い/杏露酒(2)/檸檬(3)/aquaharuka/B群(2)/カンガルーノート(2)/sette/納屋の鍵(2)/うーん2ポイント/小さいサラダ/バトルアックス(2)/モチ(3)/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,2位,また師走が来たよ,スコアボードが裏返ったら居る,60,83.55,喋る犬(2)/ドロップシンカー/甘味キャットラーメン(2)/おあつらえ/獏/うわぁ/ひろろん/にゃん氏/焼き網膜/遺跡発掘調査補助員/ネオ/及川広大(2)/カナリカリガ・タカ(3)/カルボン酸/ペッタ/のちほど/たいら/おもしろ王/つくり真顔/ペプシ非公式/遠くを見ている/大喜利の母/フクリク(2)/カナン(3)/任意の犬/旋風客/のとさわ/鳳/泥だ/オールド/ほに/押韻亭雅楽太(2)/hikiniku/プーアル茶(2)/寺井(2)/やまもと山/カタン/マービィ/帰る亭中野周辺/うーん2ポイント/バトルアックス(2)/スピ力(3)/パサ/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,3位,さざなみのユウ,「ニンニン」が「ning-ning」の発音,48,74.04,大残渣/ハングリー竹中/サマンサ田端(2)/ネスミス/春巻き、咲いちゃいました/コッパー(2)/osouonna/机上で実演/うわぁ/ましましのしま/にゃん氏/焼き網膜/家家(2)/難攻不落(2)/ふもー/りゔぁ/すーず/たいら/おもしろ王/ぴいけいぴい/頻悪/ペプシ非公式/赤い髪/osakana/青いかさ/鳳/ゆるふわ冬至/すあま御殿/巾/うえじゅん/シュヴァルツ/シニカルジャンケン芝原/寺井/少しだけ賢い(2)/杏露酒/aquaharuka/帰る亭中野周辺/納屋の鍵/ランゲル・ハンス/スピ力/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,4位,ダダダチョウ,スコアボードがひっくり返る時に少し見える,47,73.25,甘味キャットラーメン/おあつらえ/春巻き、咲いちゃいました/あああ/とりふぐ(2)/焼き網膜/ぱにょ(3)/アガリブル(3)/ふもー(2)/ペッタ(2)/gas/たいら/つくり真顔/白身魚のフライ(3)/はっぴーえんど/赤い髪/ちくわうし(2)/鳳/さざなみのユウ(2)/静脈ココアマン/押韻亭雅楽太/巾/hikiniku/ひじかた/やまもと山(2)/カタン/マービィ(3)/あっきーな/帰る亭中野周辺/パサ/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,5位,カタン,塁を踏むと「ギャッ」と聞こえる,45,71.66,大至急(2)/大残渣/ringo6031/サマンサ田端(2)/甘味キャットラーメン/たこかいな/半丙太/机上で実演(2)/ひろろん/ましましのしま/にゃん氏/焼き網膜/ペッタ(2)/つくり真顔/頻悪/赤い髪/フクリク/osakana/旋風客/泥だ/オールド/ほに/押韻亭雅楽太(2)/すあま御殿/hikiniku/シュヴァルツ(2)/明石/そで/ひじかた/Y氏/マービィ/B群/カンガルーノート/納屋の鍵/小さいサラダ/パサ/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,6位,とりふぐ,選手交代するたびに「何奴！」と叫ぶためだけの殿様がいる,44,70.87,大至急/ミスティカティ/喋る犬/甘味キャットラーメン/また師走が来たよ(3)/Kazuword/コッパー/白滝BOX/カルボン酸/ふもー/おもしろ王(2)/ぴいけいぴい/アズラス力ル(3)/町の電気屋さん/はっぴーえんど/又三郎/ちくわうし/任意の犬/鳳/ほに/すあま御殿/巾/hikiniku/明石/寺井(2)/そで/Y氏/やまもと山/マービィ(2)/帰る亭中野周辺/ランゲル・ハンス/バトルアックス(2)/パサ/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,7位,シニカルジャンケン芝原,拙リーグ者リーグ,41,68.5,大至急/おあつらえ(3)/灰色こたつ/Kazuword/机上で実演/うわぁ(2)/にゃん氏(2)/MODY/カルボン酸/おもしろ王(2)/ペプシ非公式(3)/メロディックストーム/じゃっくん(3)/大喜利の母/任意の犬/toool(2)/泥だ/すあま御殿/うえじゅん/プーアル茶/寺井/ひじかた/杏露酒/カンガルーノート/納屋の鍵(2)/うーん2ポイント/スピ力/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,8位,風邪め,ネクストバッターズサークルに丸太が残っている,40,67.7,大至急(2)/ringo6031/喋る犬/甘味キャットラーメン/アカイダダリオのD/ナルシマアンバイ/机上で実演/ひろろん/ましましのしま/アガリブル(2)/及川広大/ふもー(2)/ペッタ/gas/頻悪/町の電気屋さん/メロディックストーム/遠くを見ている/はっぴーえんど/じゃっくん/osakana/ちくわうし/巾/うえじゅん/そで/やまもと山(2)/マービィ/aquaharuka/B群/うーん2ポイント/バトルアックス(2)/モチ/投票ボーナス(3)
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,9位,たる棒,大谷が顔をベリベリと剥がすと、大谷が出てきた,39,66.91,甘味キャットラーメン/ネスミス/春巻き、咲いちゃいました/Kazuword/うわぁ/ましましのしま/とりふぐ/アガリブル(3)/遺跡発掘調査補助員(2)/難攻不落/MODY/ネオ/カルボン酸/のちほど/白身魚のフライ(3)/町の電気屋さん/遠くを見ている/赤い髪/ちくわうし/カナン/任意の犬/青いかさ/泥だ/巾/うえじゅん/hikiniku/寺井(2)/やまもと山/カタン/杏露酒(2)/帰る亭中野周辺/パサ
2991_6084_HAA,2022-09-01,137人,忍者だけの大リーグ球団「テキサス・ニンジャース」の日常,NA,9位,スピ力,5打数2安打3まきびし,39,66.91,大至急(2)/ドロップシンカー/灰色こたつ/獏/アカイダダリオのD/コッパー/かうおっぽぽ(3)/白滝BOX/MODY/カナリカリガ・タカ/ふもー/おもしろ王/アズラス力ル/白身魚のフライ/はっぴーえんど/大喜利の母(2)/カナン/任意の犬/のとさわ/ゆるふわ冬至/さざなみのユウ(2)/ほに(2)/押韻亭雅楽太/明石/Y氏/檸檬/sette/納屋の鍵(2)/モチ/投票ボーナス(3)
