お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,1位,てー,最初からモザイクかかってる,56,86.26,ななめ/レイルレイル/ぱにょ(2)/シャザーン/劇団せき/イワザル(2)/drzz/浮き水(3)/こまんちゅ(3)/関西弁/小森/たのしいせいかつか/にいがた/雲ひとつない撒き餌/コレカタ/ウ段邂逅/あ〜ちゃん/アパーチャー/おっとん(2)/二階から手続き/atatakaimizu/固定残業代(2)/いりぞう/石原消し炭/枡田アンディ/ライ/水曜電池/つゆだQ/赤ドラの嶺上クス/森さんです。/冠武/きれいな市役所/コナミスポーツ/一昨日/めがねの突撃/屋内用雨傘/チポノキ(2)/Bモンド/ニューメキシコ/のうのみそ/なかにし/マシロン/クラクロ/ちぇみちぇみ！/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,2位,ハム,自分の代で終わらせようとしてくれている,53,83.26,えーす(2)/ぷろみん/ベモペギ/1059(2)/シャザーン/終電卍/drzz/バム(2)/7282/こまんちゅ/くじ運(3)/小森(2)/はいどぼーい/肉団子増し増し/コレカタ/おきおきひ/カワセミ(2)/アパーチャー/ゴリラ王子/ひがその/いりぞう/枡田アンディ/メメントモリ/ライ/水曜電池/つゆだQ/ゃまゃま/森さんです。/ケビ沢/予備のエビフライ/コナミスポーツ/もんさん/syouseisatou/バジルごはん/チポノキ(2)/Bモンド/らぷんつぇるん/はこ(3)/なかにし/アンペア岡村/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,3位,ぜ。,笑顔なのが分かる,46,76.26,ななめ/モノカルチャー/欲しいの元気/めっけもん/てー/めるめるちゃん/すぐラップ&チルド/7282/たのしいせいかつか/にいがた/ターンブル/GRay/雲ひとつない撒き餌/薄力粉/お嬢様ですわぁ/mosoyumin(2)/ウ段邂逅/あけどり/アパーチャー/おっとん/二階から手続き/HáNé/ひがその/飯田故郷(2)/月の瞼/水曜電池/つゆだQ/冠武(2)/予備のエビフライ/きれいな市役所/three-all/ウラタロス/めがねの突撃/たくみす/鈴木ヘッジホッグ/チポノキ(2)/Bモンド/のうのみそ/生存権🚷/ハム/マシーンたお/えきたいおもち
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,4位,すぐラップ&チルド,4匹繋げると消える,44,74.27,ななめ(2)/欲しいの元気(3)/美辞麗句/てー/マチルダ少佐/せり/小森/ツルミチッ素/GRay/はいどぼーい/肉団子増し増し/コレカタ(2)/薄力粉/ウ段邂逅/にゃんごすちん/atatakaimizu/おやつのピーナッツ/コハ/いりぞう/無明海/Юрий(3)/大西部鉄道/銀大次席/屋内用雨傘/チポノキ/Bモンド/ニューメキシコ/のうのみそ/なかにし/アンペア岡村/クラクロ/ロールケーキじぃちゃん(2)/えきたいおもち/きゃりーまらまら/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,4位,ターンブル,正解のマークシートにいる,44,74.27,ムラジュン/35/覇道きてぃ/ぷろみん/めっけもん/美辞麗句(2)/終電卍/盗塁/劇団せき/ツルミチッ素/瀧山グングニル/コレカタ/薄力粉/お嬢様ですわぁ(2)/ウ段邂逅/なゆた/HáNé/毒猿/ゾエコーヒー/石原消し炭/枡田アンディ/水曜電池(2)/つゆだQ/ゃまゃま/いち/一昨日/尾崎愉快犯/鈴木ヘッジホッグ/屋内用雨傘/チポノキ/ニューメキシコ/生存権🚷/hummun/ハム/ちぇみちぇみ！/エバラ/えきたいおもち/きゃりーまらまら/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,6位,おきおきひ,クレーマーの口に飛び込む,42,72.27,えーす/ムラジュン/美辞麗句/マチルダ少佐/シャザーン/狂ったパン屋さん/すぐラップ&チルド/7282/くじ運(3)/小森/Y-Not/肉団子増し増し/薄力粉/パステルゆんゆん/ウ段邂逅/マカマカエキス(2)/ノコノコdeath(3)/ライ/明石/赤ドラの嶺上クス/大西部鉄道/森さんです。(2)/クルペッコの手羽元/きれいな市役所/尾崎愉快犯/突然及川/たくみす/屋内用雨傘/すこぶるねむい/らぷんつぇるん/hummun/マシーンたお/ロールケーキじぃちゃん/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,7位,7282,子育て給付金の対象になる,41,71.27,ムラジュン/ぱにょ/シャザーン/終電卍/すぐラップ&チルド/イワザル/浮き水(2)/くじ運/関西弁/目が百個ついてるおばさん/コレカタ/ブッダマシーン/ポャチ/お嬢様ですわぁ/mosoyumin/あけどり/二階から手続き/にゃんごすちん/HáNé(2)/ノコノコdeath/コハ/毒猿/いりぞう/石原消し炭/メメントモリ/月の瞼/ケビ沢/或る国/orionfires/一昨日/せね！/たくみす/銀大次席/屋内用雨傘/チポノキ/hummun/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,7位,にゃんごすちん,ドラムロールと共に現れる,41,71.27,なんば(2)/てー/マチルダ少佐/7282/関西弁/瀧山グングニル/コレカタ/ブッダマシーン/おきおきひ/カワセミ(2)/マカマカエキス/いりぞう/飯田故郷(2)/うえじゅん/易しい/財布に風穴(3)/ゃまゃま/予備のエビフライ/きれいな市役所/一昨日/枠の外/銀大次席/鈴木ヘッジホッグ/すこぶるねむい(3)/Bモンド/ニューメキシコ/らぷんつぇるん/マシーンたお/ちぇみちぇみ！/ペン(2)/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,9位,Y-Not,8年ぶりの母との会話になった,40,70.27,なんば/ムラジュン/めっけもん(2)/1059/終電卍/7282/目が百個ついてるおばさん/GRay/肉団子増し増し/コレカタ(2)/iiha/おきおきひ/なゆた/マカマカエキス/ノコノコdeath/固定残業代(2)/いりぞう/飯田故郷/枡田アンディ/うえじゅん/つゆだQ/rrryo/森さんです。(2)/ケビ沢/orionfires/たくみす/バジルごはん/渕田ボブ/屋内用雨傘/Bモンド/hummun/クラクロ/えきたいおもち/投票ボーナス(3)
0529_0905_MKI,2024-04-01,165人,こんなゴキブリは最高だ,NA,9位,ゾエコーヒー,仏壇を通るのは違うと思ってる,40,70.27,えーす(2)/35/覇道きてぃ/シャザーン/浮き水/7282/小森/目が百個ついてるおばさん/ターンブル/瀧山グングニル/肉団子増し増し/コレカタ/mosoyumin/ウ段邂逅/HáNé(2)/毒猿/いりぞう(2)/うえじゅん/月の瞼/水曜電池(2)/明石/rrryo/冠武/three-all/いち/突然及川/せね！/屋内用雨傘/チポノキ/ニューメキシコ/hummun/アンペア岡村/ペン/投票ボーナス(3)
