お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,1位,せっかち山,オハンコって書いてある,44,90.98,オードリーカットバーン/森久保YesYes/ひとくち肉/四肢漢字(2)/大ちゃんす/よわび(3)/＃の中のカマ吉くん/うれしそうな犬/全王様(2)/しろねこ/冷凍トイレ/鼻くそゴリラ/ターンブル/疾風/治験の人(2)/んんっぴー/最強大喜利マン/日泣き/7282/すぐラップ&チルド(2)/赤いハイヒールの女(2)/エーゴ/ゆめみ/しょうりゅー/マリアビートル/うでやすな/ベリー/メイド・イン・ムーン/カシミール(2)/枡藻(2)/無地/KISS/そろばん６級/双葉柿浦六番線/ライ
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,2位,鶴bay,強く押すと本名になる,38,83.23,田舎のイルカ/オードリーカットバーン/しすると/収蔵/＃の中のカマ吉くん(3)/花丸ちゃんだよー♡(3)/緑汁/ほんまや他人行儀/ロンドン武士(2)/ターンブル/ぎゃら/治験の人/nk/すぐラップ&チルド/ゆめみ/しょうりゅー/ぽにょ/ここはが/仙河/5Gガガギゴ/ぐりーずまん/GYAI/ようよ(3)/カシミール/雑兵/田口さん🍙/ちぇみちぇみ！/ライ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,3位,でろ坊,吸う音がする,30,72.9,急性ディスコティック/オードリーカットバーン/四肢漢字(2)/大ちゃんす/よわび(3)/kesyousui/椎茸キング/緑汁/うれしそうな犬/羊水/しろねこ/ターンブル/大喜利小僧/直角/みょんみょんじぇじぇ/おだンゴ/ゆめみ/しょうりゅー/鶴bay(2)/仙河/メイド・イン・ムーン/雑兵/まつヲ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,4位,田舎のイルカ,早朝に押すとちょっとだけ青い,28,70.31,ツアラー爺/ぴいけいぴい/シャケ如来(2)/疾風/んんっぴー/リズミカルマーチ(3)/大喜利小僧/直角(2)/7282/すぐラップ&チルド/エーゴ/マリアビートル/ここはが/ようよ(2)/カシミール/びゅー/先っちょもダメ/双葉柿浦六番線/ちぇみちぇみ！/ライ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,5位,しろねこ,きちんと押しても汚い,26,67.73,田舎のイルカ/オードリーカットバーン/＃の中のカマ吉くん/ほんまや他人行儀/ターンブル/ぎゃら/治験の人/ボインの逆襲/直角/すぐラップ&チルド/エーゴ/ただの猿/ゆめみ/ぽにょ/GYAI/メイド・イン・ムーン/枡藻/雑兵/無地/KISS/そろばん６級/双葉柿浦六番線/ライ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,5位,牛乳中学,紙から離れない,26,67.73,オードリーカットバーン/森久保YesYes/＃の中のカマ吉くん/でろ坊/全王様/そいそーす/しろねこ/鼻くそゴリラ/ターンブル/ぎゃら/おだンゴ/ゆめみ/ここはが/仙河/5Gガガギゴ/カシミール/雑兵/びゅー/そろばん６級/先っちょもダメ(2)/ちぇみちぇみ！/ライ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,7位,すぐラップ&チルド,短くて太い,23,63.86,収蔵/大ちゃんす/kesyousui/ほんまや他人行儀/でろ坊/しろねこ/疾風/アヘ/ぎゃら/最強大喜利マン(2)/赤いハイヒールの女/うでやすな/鶴bay/GYAI/双葉柿浦六番線/あると(3)/ちぇみちぇみ！/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,7位,双葉柿浦六番線,♡が場所取りすぎてる,23,63.86,ひとくち肉/緑汁/でろ坊/全王様/ターンブル/疾風/ぎゃら/直角(2)/エーゴ/ただの猿/鶴bay/仙河/手檻阿/枡藻/雑兵/田口さん🍙/無地/まつヲ/ちぇみちぇみ！/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,9位,nk,常に濃い,22,62.56,四肢漢字/花丸ちゃんだよー♡/全王様/鼻くそゴリラ/アヘ/ぎゃら/大喜利小僧/おだンゴ/ただの猿(2)/うでやすな/ベリー/仙河/ようよ(2)/枡藻/雑兵/KISS/まつヲ/投票ボーナス(3)
1676_5994_XEZ,2024-07-04,97人,オカマが使うハンコにある特徴,NA,9位,おだンゴ,両親に謝る向きで押す,22,62.56,急性ディスコティック(2)/コンドオ(3)/kubodi/最強大喜利マン(3)/7282/すぐラップ&チルド/しょうりゅー/マリアビートル/ベリー/ここはが/5Gガガギゴ/メイド・イン・ムーン/手檻阿/枡藻/投票ボーナス(3)
