お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,1位,ズマトン,かっぱえびせんで袋に封をする,15,68.85,ねびるハマチキ/雪国のイッサイガッサイ/あいすたべたい/F5連(2)/チェンジアップ/現世細木数男(2)/まかお。(2)/くれないだろう(2)/ありちゃん(2)/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,1位,ズリ,最後の夏だってことを思い出してマウンドに戻る,15,68.85,ぴのこ/異動君/ねびるハマチキ/雪国のイッサイガッサイ/あいすたべたい/F5連(2)/jun/チェンジアップ/最近の外人/ありちゃん/びろびろーん(2)/シド/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,3位,ティチィ,一億円以外考えられないアタッシュケースを抱えて帰る,12,61.12,雪国のイッサイガッサイ/F5連(2)/jun/現世細木数男(2)/まかお。(3)/最近の外人/シド/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,4位,ねびるハマチキ,全ての血液を海水と入れ替えて海老として暮らす,11,58.54,あいすたべたい(2)/F5連/jun/チェンジアップ(2)/まかお。(2)/最近の外人/くれないだろう/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,5位,蟹光線,よりやめられない、より止まらない、かっぱえびせんＺ中毒に,10,55.96,異動君/雪国のイッサイガッサイ/F5連(2)/チェンジアップ(2)/現世細木数男/くれないだろう/ありちゃん/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,6位,tetote,"もっとやめられない粉を舐める
",9,53.39,ズマトン/ぴのこ/異動君(2)/あいすたべたい/チェンジアップ/まかお。/びろびろーん/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,6位,異動君,光の速さでやめないことで遠くからはやめているように見える,9,53.39,ズマトン/jun/チェンジアップ/まかお。/最近の外人/ありちゃん/びろびろーん(2)/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,8位,jun,湿度を70%に保つ,8,50.81,ムギヒッヒ/あいすたべたい/現世細木数男/まかお。/最近の外人/ありちゃん(2)/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,8位,びろびろーん,止まれの標識の前に警察を配置しておく,8,50.81,異動君/ねびるハマチキ/あいすたべたい/F5連/まかお。/くれないだろう/シド/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,8位,ケアしてねパーマン,好きな子が涙目に見てる,8,50.81,ズマトン/異動君/あいすたべたい(2)/F5連(2)/チェンジアップ/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,8位,淀川流水,女を抱くことかな,8,50.81,ねびるハマチキ/雪国のイッサイガッサイ/あいすたべたい/チェンジアップ(2)/現世細木数男(2)/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,12位,化粧品,頑丈なヘッドギアから外す,7,48.23,ムギヒッヒ/ねびるハマチキ/あいすたべたい/F5連/現世細木数男/シド/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,13位,くれないだろう,必ず帰ると約束する,6,45.65,ムギヒッヒ/あいすたべたい/F5連/jun/最近の外人/シド
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,13位,現世細木数男,食べている間はその葛藤がない,6,45.65,あいすたべたい/F5連/最近の外人/びろびろーん(2)/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,15位,ミヤモト,ええい事実,5,43.08,異動君(2)/ムギヒッヒ/チェンジアップ/まかお。
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,16位,千里,今は何も怖くない時期なのでちゃんと前に進む,4,40.5,ぴのこ/ねびるハマチキ/まかお。/エンパイ2貫を食う
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,17位,ありちゃん,科学的にはまだ無理,3,37.92,チェンジアップ(2)/最近の外人
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,18位,雪国のイッサイガッサイ,このやろう美しいハーモニーめ,2,35.35,F5連/まかお。
0482_4484_WXB,2021-12-19,19人,「やめられない、止まらない、かっぱえびせん」を止める方法は？,NA,19位,Jコム男,丘の上の真っ赤な施設をぶっ壊す,0,30.19,NA
