お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,1位,ウラニワ,殴ると無限に小銭出るよ,22,75.03,旋風客/カタン/ジェリ/まーちゃんす/赤ぺこり/hikiniku/骨肉(2)/旧式/里見英次郎/カクレミノムシ(3)/真似き猫/まとこ/大納言/おやすみオイスター(2)/ふもー/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,1位,カタン,一方通行より強い人いる,22,75.03,kevin/mada/ジェリ/千代田桃/A味噌汁/又三郎/hikiniku/ヘルシー帝/ここはが/もちきんちゃく/旧式(2)/里見英次郎/gas/Kit/インド哲学/八子八百(2)/遠くを見ている/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,1位,新Goo,あの絵柄にして下さい。,22,75.03,mada/カタン(2)/アルゴリアン/9月が終わったら起こして/Welwyn(2)/シンマイ子(2)/さかなへん(2)/gas/カクレミノムシ/真似き猫/Buchiクラフト/おやすみオイスター(2)/＃の中のカマ吉くん/つくり真顔/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,4位,アカイダダリオのD,ア一ニャ、助っ人外国人連れてきた。3割30本は間違いない,20,71.01,ＣＭＣ(3)/実家に帰った鶴/9月が終わったら起こして/水谷新太郎(2)/さかなへん/gas/そばをまぜる/がんばりま翔/まとこ/Buchiクラフト/大納言(2)/ネスミス/ふもー/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,4位,＃の中のカマ吉くん,放送できない性癖の人いたよ,20,71.01,kevin/ジェリ/アルゴリアン/まーちゃんす/気球マイスター/9月が終わったら起こして/赤ぺこり/hikiniku/ヘルシー帝(2)/玄の字。/白滝BOX/里見英次郎(2)/大喜利の母/がんばりま翔/Kit/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,6位,実家に帰った鶴,はは　女も　こうあっていいと思う,18,66.99,A味噌汁/気球マイスター/ヘルシー帝/骨肉(2)/白滝BOX/さかなへん(2)/あ/そばをまぜる(2)/カクレミノムシ/大喜利の母/カナリカリガ・タカ/＃の中のカマ吉くん/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,7位,白滝BOX,あの人は肉の仕事をしてるよ,17,64.98,ＣＭＣ/kevin/旋風客/A味噌汁/気球マイスター/hikiniku/リボンちゃん/旧式/cin-cin侍/そばをまぜる/真似き猫/Kit/カナリカリガ・タカ/遠くを見ている/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,8位,赤ぺこり,シャツinだから律儀かも,16,62.98,ＣＭＣ/骨肉(2)/Welwyn/もちきんちゃく(2)/里見英次郎/あ/cin-cin侍/カクレミノムシ/Kit/Buchiクラフト/ウラニワ/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,9位,カナリカリガ・タカ,治安のアンチだ,15,60.97,カタン/9月が終わったら起こして/Welwyn(2)/ねけろく/玄の字。/白滝BOX/旧式/大喜利の母/ハングリー竹中/ほしこ/ふもー/投票ボーナス(3)
0320_4886_MVD,2022-09-05,67人,画像で一言,https://d37hyjlpzcdxnh.cloudfront.net/odai_image/0320_4886_MVD.jpg,9位,八子八百,ほら、あの人が前輪ね,15,60.97,ＣＭＣ/赤ぺこり/ここはが/里見英次郎(3)/cin-cin侍/カクレミノムシ/カナリカリガ・タカ/ウラニワ(2)/ネスミス/投票ボーナス(3)
