お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,1位,Hfft6,「アホ山のことを理解しているのは自分だけ」と全員が思っていたから,62,87.89,クマ牧場/くりりン/テロ本/たくめ(2)/ゆめみ/福井とマルコ/春屋○イ/うわぁ(3)/グミガム/ギトウ(2)/螺旋貝柱/あえんイオン(2)/大残渣/ししだ/オードリーカットバーン/やかんたろう/のぎけい(2)/9383(2)/ミッピー/くじ運(3)/Lonta0511/ニナモリ/二階から手続き/マサ内藤/明石/なまこP/美ナスビ/実家に帰った鶴/キャロット脇(2)/ハッスル運動会/あああ/日本国憲法(2)/うしろ/むもん/HeeeeeHeeHee/日直(2)/白いえび/覇道きてぃ/オーバーニート(2)/がんばりま翔/吉高/culanadol(2)/シャンプー/えのきときのこ/Sierra/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,2位,ちまめ,ずっとピークの味がする,59,85.29,くりりン(3)/四回転サル子/ランゲル・ハンス/ゆめみ/黒胡椒(2)/めがねの突撃/カタン/Hfft6(2)/赤黄色/また師走が来たよ/頭脳まさき/むらさき/ニューロン/オードリーカットバーン/くじ運(2)/Lonta0511(2)/ニナモリ/倉庫大男/まるまる/ガッボデ/マサ内藤(2)/ハルマレ/ドゥル宮/jomajoma(3)/なまこP(2)/テン・ドンマン/美ナスビ/おてつき(2)/嫁の実家/むもん/是非/ダダダチョウ/トリニダード木箱(2)/ほのぼの/ミスティカティ/吉高/culanadol/Yまと/ぴえ(3)/寿司ブルドーザー/堅あげポテト好き/億万百足/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,3位,harvest,かじるとき耳元で「サクッ」と言ってくれる,56,82.69,福井とマルコ/vio/春屋○イ/うわぁ(2)/長老_M/ポメラニヤン(3)/グミガム/タイファイター/ギトウ/カタン/赤黄色/倉田 をるけ/ニューロン/黒色冗談/フルティーニョ/鉄シャリ/9383/ミッピー/二階から手続き/あちらの方/メスカマキリ(2)/半炒飯ちゃん(2)/ちまめ(2)/kubodi/明石/jomajoma(3)/テン・ドンマン/美ナスビ/実家に帰った鶴/おてつき/あのあれ/ケビンという男/嫁の実家(2)/だーやま(3)/日本国憲法/HeeeeeHeeHee(2)/ダダダチョウ/culanadol(3)/堅あげポテト好き/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,4位,倉庫大男,白飯が進む進む,51,78.36,ランゲル・ハンス/フイ/春屋○イ/長老_M/ポメラニヤン(2)/harvest/思い出/螺旋貝柱/Hfft6(2)/ミソ(3)/うえじゅん/頭脳まさき/家田風車/大残渣/ししだ/黒色冗談/フルティーニョ/シャケマヨ/二階から手続き/たこかいな/ガッボデ/ふわっと/ぬりかべ/中沢の人/なまこP(2)/テン・ドンマン/美ナスビ/おてつき/キャロット脇/ケビンという男/むもん/日直/トリニダード木箱/つか/がんばりま翔/Yまと/ぴえ(3)/堅あげポテト好き(2)/猫屋敷/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,5位,ガッボデ,改札を一瞬だませる,43,71.43,四回転サル子/たくめ/vio/中サラ/ポメラニヤン/めがねの突撃/ギトウ(2)/あえんイオン(2)/うえじゅん/ロール盤/誤字/しゃも/こんぺいとう雑誌/ニューロン/黒色冗談/くじ運/倉庫大男/メスカマキリ(2)/マサ内藤/ハルマレ/ぬりかべ/ちまめ(2)/キャロット脇(2)/のす/ケビンという男/即席鯱/むもん/キタムランド/是非/しょーたろー(2)/Yまと/高木パーキング/かぎや/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,5位,テロ本,なぜか材料費もくれる,43,71.43,春屋○イ/めがねの突撃/思い出/螺旋貝柱/あえんイオン(2)/家田風車/こんぺいとう雑誌(2)/ししだ/鉄シャリ/9383/たこかいな/まるまる/野島久助/半炒飯ちゃん/ドゥル宮(2)/モチ/中沢の人/なまこP/あのあれ(3)/嫁の実家/ジェンツーペンギン(2)/むもん/れれれのれき/野上/がんばりま翔/シャンプー(2)/Yまと/ぴえ(3)/pokeki/かぎや/億万百足/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,5位,トリニダード木箱,10個より多く頼むと両手グーにしてアワアワしだすのが可愛い,43,71.43,vio/ノビッタ/うわぁ(2)/グミガム/harvest/思い出/倉田 をるけ/うえじゅん/たたた(2)/フルティーニョ/のぎけい(3)/鉄シャリ/ニナモリ/二階から手続き/kubodi/中沢の人/なまこP(3)/実家に帰った鶴/だーやま(2)/ハッスル運動会/日本国憲法/asdfg/むもん/キタムランド/れれれのれき(2)/覇道きてぃ/がんばりま翔/吉高(2)/Yまと/高木パーキング/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,5位,嫁の実家,揺らすとずっと揺れてる,43,71.43,少しだけ賢い/フイ/たくめ/vio/長老_M/ポメラニヤン/めがねの突撃/カタン/牛乳牛/赤黄色/倉田 をるけ/うえじゅん/また師走が来たよ/家田風車/ウラニワ/大残渣/こんぺいとう雑誌/黒色冗談/やかんたろう/たこかいな/まるまる/ハルマレ/jomajoma/中沢の人/キャロット脇(2)/あのあれ/即席鯱/ハッスル運動会(2)/是非(2)/ミスティカティ/吉高(2)/シャンプー(3)/かぎや/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,9位,頭脳まさき,好きな人と喋るきっかけになる,40,68.83,ランゲル・ハンス/春屋○イ/黒胡椒/グミガム/めがねの突撃/カタン/螺旋貝柱/赤黄色/倉田 をるけ/うえじゅん/むらさき/ニューロン/オードリーカットバーン/くじ運(2)/store/メスカマキリ/ぬりかべ/kubodi/明石/おてつき/のす/嫁の実家/即席鯱(2)/ハッスル運動会/あああ/ジェンツーペンギン/asdfg/野上/日直/トリニダード木箱/ほのぼの/吉高(2)/さんべ商会/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,10位,中沢の人,りんごのサクサクって呼ぶの可愛すぎる,39,67.96,ゆかりそめ大明神/四回転サル子/vio/春屋○イ/ノビッタ/中サラ/タイファイター/カタン(2)/倉田 をるけ/頭脳まさき/むらさき/家田風車/大残渣/しゃも(2)/パンジ/こんぺいとう雑誌/Lonta0511/まるまる/ひまにだ/ちまめ/なまこP/実家に帰った鶴/のす/だーやま/asdfg/キタムランド/れれれのれき/野上/白いえび(2)/小金餅(2)/Yまと/えのきときのこ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,10位,倉田 をるけ,デカすぎて観光地になった,39,67.96,クマ牧場/フイ/ノビッタ/中サラ/ポメラニヤン(2)/タイファイター/あえんイオン(2)/赤黄色/たたた(2)/こんぺいとう雑誌/Lonta0511/ニナモリ/倉庫大男/シャケマヨ(2)/二階から手続き/あちらの方/ハルマレ/kubodi/中沢の人/なまこP(2)/ケビンという男(2)/嫁の実家/ジェンツーペンギン/asdfg/是非/野上/オーバーニート(2)/シャンプー/さんべ商会/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,12位,堅あげポテト好き,「こんな奴でも」と希望が持てる,38,67.1,フイ/たくめ/グミガム/タイファイター/螺旋貝柱/頭脳まさき/ウラニワ(2)/埼の河原/しゃも(2)/こんぺいとう雑誌/オードリーカットバーン/テニヌプレイヤー(3)/倉庫大男/二階から手続き/まるまる(2)/ふわっと/半炒飯ちゃん/ぬりかべ/美ナスビ/ケビンという男/あああ/うしろ/がんばりま翔(2)/ミスティカティ/culanadol/シャンプー/Yまと/Sierra/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,13位,たいら,英語料理という点を評価された,37,66.23,ゆかりそめ大明神/四回転サル子/ランゲル・ハンス/少しだけ賢い(2)/フイ/福井とマルコ/vio/春屋○イ/ノビッタ/長老_M/harvest/Hfft6(2)/こんぺいとう雑誌(2)/オードリーカットバーン/黒色冗談(2)/ニナモリ(2)/store/倉庫大男/まるまる/メスカマキリ/マサ内藤/kubodi/嫁の実家/即席鯱/ジェンツーペンギン/うしろ/日直/シャンプー/かぎや/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,14位,くりりン,綺麗などんぐりあげればタダでくれるから,36,65.36,クマ牧場/テロ本/少しだけ賢い/福井とマルコ/黒胡椒/長老_M/グミガム/タイファイター/harvest(2)/Hfft6/牛乳牛/また師走が来たよ/むらさき/しゃも(3)/オードリーカットバーン/黒色冗談/のぎけい(2)/鉄シャリ/ひまにだ/実家に帰った鶴/たいら(2)/ケビンという男/キタムランド/トリニダード木箱/吉高/Yまと/セコイア/Sierra/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,14位,ノビッタ,成長の跡が見られる,36,65.36,テロ本/ランゲル・ハンス/春屋○イ/長老_M/タイファイター/めがねの突撃/牛乳牛/倉田 をるけ/うえじゅん/ウラニワ(2)/こんぺいとう雑誌/ニューロン/ししだ/オードリーカットバーン/テニヌプレイヤー/ガッボデ/あちらの方/のす/ジェンツーペンギン/ダダダチョウ/ほのぼの/ミスティカティ(2)/シャンプー(3)/ぴえ(2)/高木パーキング/猫屋敷/億万百足/ギギギーヌ/投票ボーナス(3)
1573_9482_BKT,2023-02-04,156人,アホ山くんの作ったアップルパイが人気な理由,NA,16位,まるまる,「料理は科学」を否定した,33,62.76,ゆかりそめ大明神/フイ/ノビッタ/倉田 をるけ/ロール盤/大残渣/ししだ/たこかいな(2)/ひまにだ/メスカマキリ(3)/ドゥル宮/実家に帰った鶴/だーやま(2)/あああ/daffle/日直(2)/がんばりま翔(2)/りんかんがっこう/吉高/シャンプー/かぎや/ギギギーヌ(3)/投票ボーナス(3)
