お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,1位,そいそーす,麻薬使ってる奴だけ笑うギャグができた,24,81.11,野島久助/平下(3)/ピカイア/じす/雑踏(3)/723/日本国憲法(2)/Mr.ホンビノス(2)/rayleigh/男も育休/五言舌禍/謎謎(2)/きゅーきゅー(2)/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,2位,723,誰よりも密輸に気付く,19,70.95,はっぴーえんど/ぺね/平下/じす/国王/りますぐ/じゃん/ハマの薄毛/刺身たんぽぽ/rayleigh/ますく/クマ牧場/しろねこ/男も育休/おむおむ/ごんちゃ/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,2位,きゅーきゅー,鳴らない金属発見した,19,70.95,はまぐりおじさん/野島久助/ぺね/平下/アーバンストリート/じす/そいそーす/双葉柿浦六番線/馬to量子化/しろねこ/サドンデス鈴木(3)/五言舌禍/7282/orionfires/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,2位,じゃん,各国のリアクションをする,19,70.95,野島久助/佐藤辺照銀星/じす/Zenzai(3)/rayleigh/ますく/馬to量子化/しろねこ/てっぺんざしお/男も育休/TGTRK/きゅーきゅー/生身/7282/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,5位,rayleigh,穴場みたいなトイレ知ってる,18,68.92,佐藤辺照銀星/じす/日本国憲法/Mr.ホンビノス/双葉柿浦六番線/じーさん(2)/マルヤマ/てっぺんざしお/サドンデス鈴木/きゅーきゅー(2)/7282/ごんちゃ/ケビ沢/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,6位,しろねこ,麻薬犬より早く見つけた,17,66.89,さすがに/平下(2)/ピカイア/鬼滅の前歯/雑踏(3)/刺身たんぽぽ/ますく/馬to量子化/はーる(2)/ロビンろびん/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,6位,生身,待ち合わせに使われる,17,66.89,さすがに/はっぴーえんど/ぺね/matcha_fc(2)/じす/日本国憲法/りますぐ/刺身たんぽぽ(2)/クマ牧場/馬to量子化/てっぺんざしお/orionfires/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,8位,ととまる,トムハンクスに似てきた,16,64.86,はまぐりおじさん/はっぴーえんど/ぺね/ベリー/ピカイア/国王/Zenzai(2)/じーさん(2)/硝酸/生身/7282/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,9位,男も育休,笑いの力でテロを防いだ,15,62.83,はまぐりおじさん/ぺね/アーバンストリート/じす/723/日本国憲法/じゃん/しろねこ/TGTRK/生身/7282/ケビ沢/投票ボーナス(3)
2056_4848_QEG,2024-05-20,69人,世界初の「空港住みます芸人」が売れるようになったきっかけ,NA,10位,7282,親も空港に引越して来た,14,60.8,はまぐりおじさん/altcolt(3)/日本国憲法/馬to量子化/マルヤマ/てっぺんざしお/はーる/orionfires/ロビンろびん/投票ボーナス(3)
