お題No,日付,参加人数,お題,お題画像,順位,名前,ボケ,得票数,偏差値,投票者
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,1位,雑兵,優勝旗でしたと言われ棒を渡される,64,85.68,家雨/Yuki(2)/こそば/グミガム/めがねの突撃/100エーカーの森喜朗/奥ノ広道(2)/Y氏/かーたー(2)/ノビッタ/匿名匿名/チャールズ・チャール(3)/ジョキオ石田/両面/野上(3)/ハッスル運動会(2)/んん゛/テロ本/ハタノダイ/田口さん🍙/ましましのしま/かずや/じゃん/ざぢ/オードリーカットバーン/丙丙丙(3)/咀嚼界/虎の威を借る俺/思い出/牛頭馬頭/倉田 をるけ/ほろほろ/ほに(2)/業務用虚無(2)/ミスティカティ/美ナスビ/Sierra/スポーツバッグ/よんずい/アルブラレリー(3)/pokeki/ここはが/ひじかた/夢描めろん/ゆめみ(2)/沈丁花/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,2位,ランゲル・ハンス,「晴れろ」と思いながらピストルを打つ,58,80.75,家雨/Yuki(2)/こんなところにエビチリ(2)/かぎや/グミガム(2)/めがねの突撃(2)/奥ノ広道/ししだ/かーたー(2)/ガッボデ/匿名匿名/鮒侍/螺旋貝柱/ぱいそん(2)/両面/たいら/オズ/目利き/ちくわうし/カナリカリガ・タカ/サメVS巨大タコス/えのきときのこ/あああ/ましましのしま/雑兵(2)/かずや/オードリーカットバーン/のす/二階から手続き(2)/きみをゆるさない。/Qrrrr/かずと/缶ポロ/倉田 をるけ/ほに(2)/業務用虚無(2)/スポーツバッグ/よんずい/へサリム(2)/ナルシマアンバイ/黒胡椒/気まぐれスナフキン/ジェンツーペンギン(2)/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,3位,ぱいそん,勝ったより負けなかった感が強い,56,79.1,Yuki(2)/こんなところにエビチリ(2)/かぎや/こそば(2)/受験生/グミガム/100エーカーの森喜朗/ハッチャケチャ夫/中沢の人/実家に帰った鶴/大残渣/悪魔が夜来る/棒/ノビッタ/匿名匿名/チャールズ・チャール/やもりみゆき/安達些細/両面/ダダダチョウ/もぶ猫/ハッスル運動会(2)/マルイは二進法で5/田口さん🍙/3ねこ(2)/雑兵/かずや/じゃん/久民/りろ/オードリーカットバーン/丙丙丙(3)/倉庫大男/きみをゆるさない。/かずと/赤黄色/吉高/倉田 をるけ/ほに/スポーツバッグ/よんずい/ハジサラシヤマネコ/高見盛/夢描めろん/まくがいあ/ジェンツーペンギン/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,4位,初心者まゆげ,もう 笑うしかない時間がある,55,78.28,Yuki(2)/かぎや/受験生/あいあむかつら(2)/大残渣/奥ノ広道/ししだ/悪魔が夜来る/かーたー/ノビッタ/螺旋貝柱/両面/ダダダチョウ/たいら/もぶ猫/んん゛/マルイは二進法で5/3ねこ(3)/mend(2)/りろ/オードリーカットバーン/のす/二階から手続き/きみをゆるさない。/Qrrrr/赤黄色/虎の威を借る俺/牛頭馬頭(2)/倉田 をるけ/業務用虚無(2)/ミスティカティ/美ナスビ/Sierra/へサリム/タイファイター/夢描めろん/黒胡椒(3)/まくがいあ/ジェンツーペンギン/沈丁花/あおうろ(3)/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,5位,大残渣,もうあの子がうちの子でいいわ,53,76.63,ぷ/Yuki(2)/グミガム/めがねの突撃/実家に帰った鶴/机上で実演(2)/ノビッタ/後悔しない名前を付けよう/（宇宙）(2)/んん゛/3ねこ(2)/雑兵/じゃん/mend/ざぢ/久民/りろ/三ル貝/手も繋いで/二階から手続き/きみをゆるさない。/テクダ(3)/ダンシング爆弾/咀嚼界/Qrrrr(2)/赤黄色/ルッコラ(3)/牛頭馬頭/試家軽気/明石/ほに/スポーツバッグ/pokeki/ここはが/タイファイター/ひじかた/及川広大/夢描めろん/ダークエンジェル/ジェンツーペンギン(2)/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,6位,ここはが,お別れみたいな選手宣誓があった,48,72.51,かぎや/100エーカーの森喜朗/ハッチャケチャ夫/ビーム/あいあむかつら(2)/大残渣/大王にのまえ/ガッボデ/棒/ノビッタ/匿名匿名/後悔しない名前を付けよう/ジョキオ石田/安達些細/両面/ちくわうし/カナリカリガ・タカ/田口さん🍙/3ねこ/雑兵/じゃん/力(2)/手も繋いで/丙丙丙/二階から手続き/倉庫大男/テクダ/ダンシング爆弾/赤黄色/缶ポロ/吉高(3)/倉田 をるけ/試家軽気/ほに/ミスティカティ/高見盛/夢描めろん/ナルシマアンバイ/黒胡椒/気まぐれスナフキン/ジェンツーペンギン/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,6位,ダンシング爆弾,無人の大玉がゴールテープを切った,48,72.51,家雨/Yuki(3)/かぎや/ハッチャケチャ夫/ししだ(2)/かーたー/匿名匿名/チャールズ・チャール/後悔しない名前を付けよう/たいら/ハッスル運動会/ちくわうし/テロ本/ふわっと/ざぢ/わずらう/三ル貝(2)/手も繋いで/丈希/つか/咀嚼界/Qrrrr/赤黄色/缶ポロ/ほろほろ/ミッピー/ほに/業務用虚無(3)/ミスティカティ/アルブラレリー(2)/pokeki/高見盛/やじうさん/ゆめみ(3)/ジェンツーペンギン/沈丁花/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,8位,チャールズ・チャール,「残された皆さん　頑張ってください」の声を最後に放送が途絶えた,47,71.69,Yuki(2)/こんなところにエビチリ(2)/かぎや/こそば/中沢の人/ビーム/あいあむかつら(2)/奥ノ広道(2)/恥さらしのスパゲッティ/Y氏/大王にのまえ/鮒侍/ジョキオ石田/やる/（宇宙）/両面/ダダダチョウ/もぶ猫/カナリカリガ・タカ/えのきときのこ/ハタノダイ/りろ/二階から手続き/つか/猫屋敷/Qrrrr/さまざま/缶ポロ/牛頭馬頭(2)/倉田 をるけ/業務用虚無(2)/AKIRA(3)/へサリム/高見盛/ひじかた/あおうろ/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,9位,ふわっと,それでも校長は「雲ひとつない」と言い切った,46,70.87,グミガム/泥だ/100エーカーの森喜朗/あいあむかつら(2)/Y氏/チャールズ・チャール/螺旋貝柱/帰る亭中野周辺(2)/もぶ猫/教えて欲しいテクノロジー(2)/ちくわうし/マルイは二進法で5(2)/えのきときのこ/田口さん🍙/あああ/ましましのしま/久民/半炒飯ちゃん/白ジョーア/オードリーカットバーン/白滝BOX/つか/咀嚼界/Qrrrr/さまざま/白キごはん/缶ポロ/ほろほろ/白いえび/AKIRA(3)/アルブラレリー/ひじかた/気まぐれスナフキン/まくがいあ/沈丁花/あおうろ(2)/投票ボーナス(3)
3858_4840_UFP,2023-01-27,161人,台風が来たのに強行した運動会,NA,10位,やんばるた,「ぼくらは しろい いなずまだ」でめっちゃ沸く,45,70.05,ハッチャケチャ夫/治験のジェスチャー/ハゲイナズマ/大残渣(3)/恥さらしのスパゲッティ/Y氏/金天街/棒/螺旋貝柱(2)/両面(2)/教えて欲しいテクノロジー/オズ/目利き(2)/マルイは二進法で5/田口さん🍙/あああ/ざぢ/半炒飯ちゃん/わずらう(3)/りろ(2)/丙丙丙(3)/二階から手続き/きみをゆるさない。/明石/へサリム/タイファイター/ひじかた/まめろう/PD/まくがいあ/水戸(3)/沈丁花/あおうろ
